ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Fold
GO:0006396	RNA processing	0.0956873315363881	0.0387916725944895	2.11712021861355e-12	8.10300955913759e-10	6.45737932010724e-10	Srsf1/Ddx1/Nol8/Hnrnpl/Wdr43/Prorp/Mdn1/Pum1/Ppp1r8/Nsun2/Npm1/Dicer1/Trmt10a/Naf1/Zranb2/Fmr1/Ints7/Tardbp/Nol9/Ttf2/Srsf7/Srsf10/Pus7/Ppp4r2/Dgcr8/Tia1/Hnrnph1/Rpp25/Srrm1/Pcbp4/Hnrnpc/Eri1/Iws1/Hnrnpk/Cstf1/Hnrnpa1/Srpk1/Hnrnpm/Ahcyl1/Nelfe/Luc7l/Cpsf4/Kri1/Ccnb1/Son/Khdrbs3/Znhit6/Hnrnpul1/Rnps1/Ecd/Hnrnpa3/Pwp2/Drosha/Utp6/Ncl/Cdk12/Rbmx/Bcas2/Sf1/Fam207a/Lin28a/Scaf11/Ints2/Nup98/Nop2/Dhx9/Ddx24/Ahnak/Prpf8/Ssb/Pum2	71	2.46669775074305
GO:0016071	mRNA metabolic process	0.0822102425876011	0.0305401432161996	2.189092358038e-12	8.10300955913759e-10	6.45737932010724e-10	Srsf1/Ddx1/Hnrnpl/Gigyf2/Sp1/Tnrc6a/Tnrc6c/Pum1/Ppp1r8/Npm1/Dicer1/Samd4b/Atm/Zranb2/Fmr1/Tardbp/Ttf2/Srsf7/Srsf10/Pus7/Ppp4r2/Pkp3/Tia1/Hnrnph1/Srrm1/Pcbp4/Hnrnpc/Iws1/Hnrnpk/Mapkapk2/Cstf1/Hnrnpa1/Srpk1/Hnrnpm/Ahcyl1/Nelfe/Luc7l/Cpsf4/Ccnb1/Son/Khdrbs3/Srebf1/Hipk3/Rnps1/Ecd/Hnrnpa3/Cdk12/Rbmx/Bcas2/Sf1/Myef2/Patl1/Scaf11/Nup98/Dhx9/Hnrnpdl/Hnrnpd/Prpf8/Csde1/Ssb/Pum2	61	2.69187482211917
GO:2001020	regulation of response to DNA damage stimulus	0.0431266846361186	0.0101010101010101	4.04568485559485e-12	1.39055968036589e-09	1.10815262623549e-09	Tex15/Usp1/Fem1b/Ubr5/Npm1/Rif1/Atm/Uimc1/Fmr1/Aunip/Foxm1/Tmem161a/Ubqln4/Ppp4r2/Pcbp4/Hnrnpk/Parp1/Dyrk3/Nsd2/Trip12/Senp2/Rnf8/Setd2/Chek1/Parpbp/Rad51/Kdm1a/Pttg1ip/Dhx9/Twist1/Fancb/Bclaf1	32	4.26954177897574
GO:0010564	regulation of cell cycle process	0.0768194070080863	0.0282164366671409	7.60233920313488e-12	2.43883041636567e-09	1.94353134856283e-09	Ctdsp2/Msx2/Gigyf2/Ect2/Msh6/Cenpf/Ddx3x/Ahctf1/Spast/Ankrd17/Npm1/Ttk/Eif4g3/Taok2/Stag1/Psme3/Atm/Cdc27/Uimc1/Anapc1/Foxm1/Pkn2/Cdc14b/Ezh2/Ccnd3/Dyrk3/Rad17/Alms1/Taok1/Eif4g1/Sin3a/Senp2/Mcph1/Racgap1/Setd2/Ccnb1/Rcc1/Kif23/Chek1/Adam17/Sgo2a/Akt1/Ecd/Cul4b/Smc1a/Prc1/Ddb1/Cul3/Plk4/Hmga2/Cdc23/Kif14/Kif20a/Nfe2l1/Zfp207/Men1/Cdkn2b	57	2.72250560601599
GO:0000278	mitotic cell cycle	0.0929919137466307	0.0385071370986864	1.16510752401891e-11	3.50406087848686e-09	2.79242546710584e-09	Akap8/Ctdsp2/Gigyf2/Ect2/Chtf8/Tuba8/Cenpf/Ddx3x/Ppp2r2d/Spast/Ankrd17/Kif2c/Ttk/Zwilch/Ccna2/Taok2/Stag1/Psme3/Tipin/Atm/Cdc27/Pafah1b1/Anapc1/Ankle2/Foxm1/Golga2/Seh1l/Pkn2/Cdc14b/Ezh2/Ccnd3/Rad17/Iqgap3/Taok1/Usp3/Slc9a3r1/Trrap/Eif4g1/Sin3a/Senp2/Mcph1/Naa50/Racgap1/Rab35/Setd2/Ccnb1/Rcc1/Son/Kif23/Bex4/Chek1/Adam17/Cacul1/Akt1/Rad51/Ecd/Cul4b/Tubb2b/Smc1a/Nasp/Ddb1/Cul3/Cdc23/Kif14/Kif20a/Nfe2l1/Zfp207/Actr1b/Cdkn2b	69	2.41492670588079
GO:1902275	regulation of chromatin organization	0.0404312668463612	0.00938967136150235	1.53059521207545e-11	4.33248480029827e-09	3.4526057941739e-09	Akap8/Ubr5/Jarid2/Taf7/Rif1/Atad2/Phf19/Atm/Wbp2/Fmr1/Dnmt1/Dnmt3b/Ruvbl2/Eed/H1f10/Map1s/Iws1/Trip12/Slk/Sin3a/Ehmt2/Ccnb1/Chek1/Srebf1/Kat7/Mthfr/Kdm1a/Atf7ip/Men1/Twist1	30	4.30592991913747
GO:0044770	cell cycle phase transition	0.0592991913746631	0.0190638782188078	2.78882051037855e-11	7.08308639025968e-09	5.6445910923822e-09	Akap8/Ctdsp2/Gigyf2/Cenpf/Ddx3x/Spast/Ankrd17/Npm1/Ttk/Ccna2/Taok2/Psme3/Tipin/Atm/Cdc27/Uimc1/Anapc1/Foxm1/Cdc14b/Ezh2/Ccnd3/Dyrk3/Rad17/Iqgap3/Taok1/Eif4g1/Sin3a/Senp2/Ccnb1/Rcc1/Chek1/Adam17/Cacul1/Akt1/Ecd/Cul4b/Nasp/Ddb1/Cul3/Cdc23/Kif14/Zfp207/Men1/Cdkn2b	44	3.11055235949632
GO:1903311	regulation of mRNA metabolic process	0.045822102425876	0.0121401811542657	2.89646337158203e-11	7.08308639025968e-09	5.6445910923822e-09	Srsf1/Hnrnpl/Gigyf2/Tnrc6a/Tnrc6c/Pum1/Npm1/Dicer1/Samd4b/Fmr1/Tardbp/Srsf7/Srsf10/Pkp3/Tia1/Pcbp4/Hnrnpc/Iws1/Hnrnpk/Mapkapk2/Srpk1/Hnrnpm/Ahcyl1/Nelfe/Ccnb1/Son/Khdrbs3/Rnps1/Rbmx/Myef2/Nup98/Dhx9/Hnrnpd/Pum2	34	3.77441669474394
GO:0031056	regulation of histone modification	0.0350404312668464	0.00730307772561294	2.94392618049031e-11	7.08308639025968e-09	5.6445910923822e-09	Akap8/Ubr5/Jarid2/Taf7/Rif1/Phf19/Atm/Wbp2/Fmr1/Dnmt1/Dnmt3b/Ruvbl2/Eed/Iws1/Trip12/Slk/Sin3a/Ehmt2/Ccnb1/Chek1/Srebf1/Kat7/Mthfr/Kdm1a/Men1/Twist1	26	4.79803619561032
GO:0007417	central nervous system development	0.0970350404312668	0.0423483662920283	4.61078731350686e-11	1.056528978695e-08	8.41959808676966e-09	Med12/Ywhae/Wnt7b/Pbx3/Frs2/Nav2/Gigyf2/Cenpf/Hsp90aa1/Lsr/Rab3gap1/Pcm1/Mycn/Sptbn2/Creb1/Rbpj/Tsc1/Dlg5/Dicer1/Ttc21b/Samd4b/Atm/Ryk/Fmr1/Grhl3/Pafah1b1/Sufu/Ankle2/Mapk1/Cul5/Csnk1d/Dvl3/Ezh2/Cbs/Pitx2/Map1s/Vcan/Ssbp3/Eif2b1/Hnrnpk/Bag6/Bmp5/Dag1/Sin3a/Mcph1/Pou3f1/Wasf3/Dhx30/Setd2/Ptprs/Akt1/Ttc8/Unc5c/Actr3/Ror1/Hmga2/Pgap1/Shroom2/Hspg2/Kif14/Nfe2l1/Kdm1a/Napa/Dkk1/Ogdh/Ephb2/Hoxb8/Cdh2/Wdr1/Id3/Taf1/Mtf1	72	2.2913526288624
GO:0006282	regulation of DNA repair	0.0296495956873315	0.00559586475079433	1.34310612537445e-10	2.93773939786447e-08	2.34111751901393e-08	Tex15/Usp1/Ubr5/Rif1/Uimc1/Aunip/Foxm1/Tmem161a/Ubqln4/Ppp4r2/Parp1/Nsd2/Trip12/Rnf8/Setd2/Chek1/Parpbp/Rad51/Kdm1a/Dhx9/Twist1/Fancb	22	5.29848325643017
GO:0018205	peptidyl-lysine modification	0.0525606469002695	0.0163607910086783	1.46167688345394e-10	3.05808224486102e-08	2.43702008531931e-08	Msl1/Jarid2/Uspl1/Taf7/Rif1/Phf19/Wbp2/Dnmt1/Brd1/Dnmt3b/Ruvbl2/Eed/Ezh2/Iws1/Bag6/Nsd2/Trrap/Sin3a/Senp2/Naa50/Ehmt2/Setd2/Mbd3/Morf4l2/Chek1/Sae1/Yeats2/Jade3/Suv39h2/Kat7/Kdm1a/Pias2/Pwp1/Arnt/Hat1/Kmt5b/Twist1/Topors/Taf1	39	3.21259814836517
GO:0010608	posttranscriptional regulation of gene expression	0.0660377358490566	0.0240906719779959	1.86649926243723e-10	3.74233102118664e-08	2.98230561976264e-08	Hnrnpl/Gigyf2/Ddx3x/Shmt1/Tnrc6a/Tnrc6c/Pum1/Ppp1r8/Npm1/Tsc1/Dicer1/Eif4g3/Naf1/Samd4b/Ythdf1/Fmr1/Ilf3/Mapk1/Tardbp/Tcof1/Pus7/Eif3d/Dgcr8/Ajuba/Tia1/Pcbp4/Hnrnpc/Eif2a/Eif2b1/Mapkapk2/Dapk1/Larp4/Hnrnpm/Eif4g1/Larp4b/Eif3c/Akt1/Matr3/Drosha/Ncl/Paip2/Lin28a/Caprin1/Myef2/Patl1/Dhx9/Eif5a2/Hnrnpd/Pum2	49	2.7412160154509
GO:0043009	chordate embryonic development	0.0902964959568733	0.0394555887513634	2.39987431157089e-10	4.61927807491164e-08	3.68115457560116e-08	Srsf1/Med12/Wnt7b/G2e3/Hoxa9/Ccm2/Prrx2/Sp1/Hey2/Uspl1/Mycn/Cops2/Nsun2/Rbpj/Prrc2b/Tsc1/Dicer1/Atm/Grhl3/Sufu/Gabpa/Phlda2/Sulf1/Mapk1/Tcof1/Suds3/Dvl3/Sall4/Pitx2/Ssbp3/Itga4/Sh3pxd2a/Bmp5/Smad2/Sin3a/Senp2/Setd2/Pth1r/Ccnb1/Mbd3/Phactr4/Adam10/Chek1/Akt1/Matr3/Nasp/Nup50/Cul3/Plk4/Casp3/Hspg2/Mthfr/Kdm1a/Hes7/Dab2/Dkk1/Arnt/Dnmt3l/Nop2/Men1/Twist1/Hoxb9/Ncapg2/Hoxb8/Hoxb7/Slc30a1/Apob	67	2.28856034884926
GO:2000779	regulation of double-strand break repair	0.022911051212938	0.00346184853227107	4.53519893578424e-10	8.39360664576683e-08	6.68895940204938e-08	Tex15/Ubr5/Rif1/Aunip/Foxm1/Ubqln4/Ppp4r2/Parp1/Nsd2/Trip12/Setd2/Chek1/Parpbp/Rad51/Kdm1a/Twist1/Fancb	17	6.61815530037293
GO:0009792	embryo development ending in birth or egg hatching	0.0902964959568733	0.0402617726561389	5.61058514250816e-10	9.99930952064787e-08	7.96856205620164e-08	Srsf1/Med12/Wnt7b/G2e3/Hoxa9/Ccm2/Prrx2/Sp1/Hey2/Uspl1/Mycn/Cops2/Nsun2/Rbpj/Prrc2b/Tsc1/Dicer1/Atm/Grhl3/Sufu/Gabpa/Phlda2/Sulf1/Mapk1/Tcof1/Suds3/Dvl3/Sall4/Pitx2/Ssbp3/Itga4/Sh3pxd2a/Bmp5/Smad2/Sin3a/Senp2/Setd2/Pth1r/Ccnb1/Mbd3/Phactr4/Adam10/Chek1/Akt1/Matr3/Nasp/Nup50/Cul3/Plk4/Casp3/Hspg2/Mthfr/Kdm1a/Hes7/Dab2/Dkk1/Arnt/Dnmt3l/Nop2/Men1/Twist1/Hoxb9/Ncapg2/Hoxb8/Hoxb7/Slc30a1/Apob	67	2.24273522996771
GO:2001252	positive regulation of chromosome organization	0.0350404312668464	0.00872575520462844	1.63000188227112e-09	2.80127466338879e-07	2.23236723951642e-07	Akap8/Cct2/Jarid2/Rif1/Map2k7/Phf19/Naf1/Atm/Wbp2/Fmr1/Dnmt1/Dnmt3b/Mapk1/Ruvbl2/Eed/Slk/Sin3a/Ccnb1/Srebf1/Sgo2a/Cul3/Kat7/Kdm1a/Atf7ip/Men1/Hnrnpd	26	4.01574768545646
GO:0044772	mitotic cell cycle phase transition	0.0512129380053908	0.0172143974960876	2.25967131439746e-09	3.74949598788986e-07	2.98801546219599e-07	Ctdsp2/Gigyf2/Cenpf/Ddx3x/Spast/Ankrd17/Ttk/Ccna2/Taok2/Psme3/Atm/Cdc27/Anapc1/Foxm1/Cdc14b/Ezh2/Ccnd3/Rad17/Iqgap3/Taok1/Eif4g1/Sin3a/Senp2/Ccnb1/Rcc1/Chek1/Adam17/Cacul1/Akt1/Ecd/Cul4b/Nasp/Ddb1/Cul3/Cdc23/Kif14/Zfp207/Cdkn2b	38	2.97500612594952
GO:0034248	regulation of cellular amide metabolic process	0.0525606469002695	0.0180680039834969	2.63206926044351e-09	4.2218390937514e-07	3.3644309879985e-07	Spon1/Hnrnpl/Apoe/Gigyf2/Ddx3x/Shmt1/Tnrc6a/Tnrc6c/Pum1/Npm1/Tsc1/Eif4g3/Samd4b/Ythdf1/Fmr1/Ilf3/Mapk1/Tcof1/Pus7/Eif3d/Tia1/Eif2a/Eif2b1/Dapk1/Larp4/Eif4g1/Larp4b/Eif3c/Akt1/Ncl/Paip2/Casp3/Lin28a/Caprin1/Patl1/Dhx9/Eif5a2/Hnrnpd/Pum2	39	2.90904556741728
GO:0006417	regulation of translation	0.0485175202156334	0.015839142599706	2.74601193726648e-09	4.26251917487945e-07	3.39684940151504e-07	Hnrnpl/Gigyf2/Ddx3x/Shmt1/Tnrc6a/Tnrc6c/Pum1/Npm1/Tsc1/Eif4g3/Samd4b/Ythdf1/Fmr1/Ilf3/Mapk1/Tcof1/Pus7/Eif3d/Tia1/Eif2a/Eif2b1/Dapk1/Larp4/Eif4g1/Larp4b/Eif3c/Akt1/Ncl/Paip2/Lin28a/Caprin1/Patl1/Dhx9/Eif5a2/Hnrnpd/Pum2	36	3.06314056523072
GO:0051301	cell division	0.068733153638814	0.0279319011713378	3.38770851865205e-09	5.09426668492302e-07	4.05967833337152e-07	Csnk1a1/Ect2/Ahctf1/Ppp2r2d/Spast/Haus1/Nsun2/Ckap5/Dicer1/Kif2c/Zwilch/Ccna2/Stag1/Tipin/Hells/Pafah1b1/Anapc1/Ankle2/Golga2/Seh1l/Pkn2/Cdc14b/Triobp/Cd2ap/Pdgfa/Ccnd3/Fubp1/Dyrk3/Rnf8/Racgap1/Rab35/Setd2/Ccnb1/Rcc1/Son/Kif23/Syce1/Sgo2a/Actr3/Smc1a/Prc1/Cul3/Hmga2/Ercc6l/Cdc23/Kif14/Kif20a/Specc1l/Zfp207/Men1/Ncapg2	51	2.46074025599605
GO:1901987	regulation of cell cycle phase transition	0.0444743935309973	0.0139896618769858	5.00464688737936e-09	7.29768509759681e-07	5.81560721235183e-07	Ctdsp2/Gigyf2/Cenpf/Ddx3x/Ankrd17/Npm1/Ttk/Taok2/Psme3/Atm/Uimc1/Cdc14b/Ezh2/Ccnd3/Dyrk3/Rad17/Taok1/Eif4g1/Sin3a/Senp2/Ccnb1/Chek1/Adam17/Akt1/Ecd/Cul4b/Ddb1/Cul3/Cdc23/Kif14/Zfp207/Men1/Cdkn2b	33	3.1790899538581
GO:0051098	regulation of binding	0.0539083557951483	0.019300991131977	5.3047057696852e-09	7.50771887168387e-07	5.98298548574711e-07	Csnk1a1/Spon1/Msx2/Hnrnpl/Apoe/Hey2/Pcbd1/Zfp462/Fmr1/Phlda2/Golga2/Ruvbl2/Eif3d/Pitx2/Itga4/Eif2b1/Hnrnpk/Parp1/Tiam1/Ilrun/Smad2/Agrn/Eif4g1/Sin3a/Senp2/Eif3c/Hipk3/Akt1/Actr3/Kdm1a/Nmd3/Dab2/Dkk1/Dhx9/Men1/Twist1/Nucks1/Id3/Taf1/Ptprf	40	2.7930356232243
GO:0022613	ribonucleoprotein complex biogenesis	0.0525606469002695	0.0187319201403708	7.26265164621932e-09	9.98510849188782e-07	7.95724509689534e-07	Srsf1/Nol8/Wdr43/Ddx3x/Hsp90aa1/Mdn1/Npm1/Tsc1/Dicer1/Naf1/Atm/Ruvbl2/Nol9/Srsf10/Eif3d/Rpp25/Eif2a/Eri1/Eif4b/Srpk1/Luc7l/Urb2/Kri1/Dhx30/Znhit6/Cul4b/Pwp2/Drosha/Utp6/Ncl/Rbmx/Fam207a/Nmd3/Pwp1/Scaf11/Nop2/Dhx9/Ddx24/Prpf8	39	2.80594015490122
GO:0008380	RNA splicing	0.0498652291105121	0.0172618200787215	8.15382507589278e-09	1.08989461847767e-06	8.68549261739105e-07	Srsf1/Ddx1/Hnrnpl/Ppp1r8/Npm1/Zranb2/Fmr1/Tardbp/Ttf2/Srsf7/Srsf10/Ppp4r2/Tia1/Hnrnph1/Srrm1/Pcbp4/Hnrnpc/Iws1/Hnrnpk/Hnrnpa1/Srpk1/Hnrnpm/Luc7l/Son/Khdrbs3/Rnps1/Ecd/Hnrnpa3/Cdk12/Rbmx/Bcas2/Sf1/Scaf11/Nup98/Dhx9/Ahnak/Prpf8	37	2.88875847871805
GO:0007059	chromosome segregation	0.045822102425876	0.0150803812775644	9.31577247609023e-09	1.21155397716071e-06	9.65500970992794e-07	Akap8/Tex15/Smc6/Ect2/Chtf8/Cenpf/Ddx3x/Pum1/Kif2c/Ttk/Stag1/Atm/Cdc27/Anapc1/Seh1l/Bag6/Srpk1/Naa50/Racgap1/Ehmt2/Ccnb1/Rcc1/Kif23/Bex4/Syce1/Sgo2a/Actr3/Smc1a/Cul3/Cdc23/Kif14/Ppp1r7/Zfp207/Pum2	34	3.03852413161776
GO:1905269	positive regulation of chromatin organization	0.0256064690026954	0.00535875183762508	1.44891703940052e-08	1.83478652463034e-06	1.46216198740612e-06	Akap8/Jarid2/Rif1/Phf19/Atm/Wbp2/Fmr1/Dnmt1/Dnmt3b/Ruvbl2/Eed/Slk/Sin3a/Ccnb1/Srebf1/Kat7/Kdm1a/Atf7ip/Men1	19	4.77843904300742
