ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Fold
GO:0031347	regulation of defense response	0.0721533258173619	0.0271257172665623	9.74543572479866e-13	4.58035479065537e-10	3.5988168863156e-10	Acp5/Ppard/Ier3/Htra1/Gata3/Abr/Ptgis/Aoc3/Enpp3/Nr1d1/Nfkbia/Arg2/Acod1/Cd200/Parp9/Abcc1/C3/Tap2/Cd74/Irf7/Ccr1/Il1r2/Stat1/Card9/Tyro3/Il1b/Zbp1/Samhd1/Tlr2/Fgr/Smpdl3b/Ube2k/Cxcl1/Clec2d/Ctsc/Nupr1/Il15/Cdh5/Grn/Ccl5/Nfkbiz/Sema7a/Cdk19/Ctss/Fgl2/Ddx58/Pla2g5/Ifi209/Ctla2a/Serpinb9/Ythdf3/Ccr2/Dtx3l/Spn/Cd47/S100a9/Pcbp2/Fcer1g/Arrb2/Gstp1/Sphk1/Mapk3/Ifi204/Sh2d1b1	64	2.65996010753621
GO:0002683	negative regulation of immune system process	0.0620067643742954	0.0215772750984019	1.92898787121054e-12	8.31072274513209e-10	6.52979315351008e-10	Hmox1/Htra1/Slamf1/Cr1l/Cd274/Abr/Cd68/Enpp3/Vsir/Fstl3/Nr1d1/Nfkbia/Arg2/Trim27/Ppp3cb/Acod1/Myc/Cd200/Samsn1/Tap2/Cd74/Gpam/Ccr1/Smad7/Cxcr2/Ptprc/Tyro3/Samhd1/Pla2g2f/Smpdl3b/Clec2d/Il13ra2/Ubash3b/Grn/Ripor2/Prdm1/Fgl2/Milr1/Pla2g2d/Serpinb9/Ythdf3/Ccr2/Spn/Ezr/Zfp608/Cd47/Adgrf5/Pcbp2/Fcer1g/Ptk2b/Arrb2/Cd59b/C5ar2/Slfn1/Sh2d1b1	55	2.87370690189179
GO:0002252	immune effector process	0.084554678692221	0.0355195143927538	2.79910847433877e-12	1.11318390864088e-09	8.74636405058569e-10	Itgb2/Hmox1/Htra1/Slamf1/Gata3/Ncf1/Cr1l/Abr/Enpp3/Vsir/Ppp3cb/Lcp1/Parp9/C3/Tap2/Cd74/Gpam/Ifitm1/Ifitm3/Irf7/Smad7/Stat1/Ptprc/Apbb1ip/Card9/Il1b/Zbp1/Samhd1/Tlr2/Fgr/Cxcl1/Clec4d/Clec2d/Atg7/Ctsc/Trim30a/Sash3/Was/Il13ra2/Il15/Oas2/Rtp4/Ifit1/Grn/Cxcl10/Ccl5/Nfkbiz/Sema7a/Fgl2/Ddx58/Milr1/Ifnk/Serpinb9/Ifit2/Bst2/Ccr2/Dtx3l/Spn/Cd177/Oas1a/Fes/Cd47/Ptafr/Pcbp2/Bcl2/Fcer1g/Ptk2b/Arrb2/Ifit3b/Mapk3/Oas1g/Cd59b/Ifit3/Bnip3/Sh2d1b1	75	2.38051336392906
GO:0006954	inflammatory response	0.0789177001127396	0.032294778773652	4.63790216492086e-12	1.71271101376006e-09	1.34568905672403e-09	Itgb2/Acp5/Ppard/Hck/Ier3/Hmox1/Slamf1/Cybb/Gata3/Ncf1/Abr/Ptgis/Cd68/Ccl6/Map2k3/Aoc3/Enpp3/Sdc1/Nr1d1/Nfkbia/Ly86/Acod1/Il1rap/Gsdmd/Cd200/Cela1/Abcc1/Pla2g7/C3/Ccr1/Il1r2/Cxcr2/Dab2ip/Il1rn/Tyro3/Il1b/Tlr2/Ecm1/F3/Smpdl3b/Ctnnbip1/Cxcl1/Ctsc/Nupr1/Hp/Cdh5/Jam3/Grn/Cxcl10/Ccl5/Nfkbiz/Themis2/Sema7a/Cdk19/Ctss/Pla2g5/Ctla2a/Serpinb9/Ccr2/Cd14/Spn/Cd47/S100a9/Ptafr/Fcer1g/Gstp1/Sphk1/Ccr1l1/Ano6/C5ar2	70	2.44366746296232
GO:0048514	blood vessel morphogenesis	0.0744081172491545	0.0295916915635225	5.49134140929318e-12	1.89268233906972e-09	1.48709378936578e-09	Itgb2/Hk2/Fasl/Spi1/Hmox1/Elk3/Plcd1/Amotl1/Cybb/Wt1/Mmp9/Ptgis/Stk4/E2f2/Sema6a/Itgb3/Pecam1/Plau/Spry2/Mtdh/Adamts1/Cela1/C3/Sos1/Itga7/Smad7/Stat1/Cxcr2/Glul/Dab2ip/Dll4/Il1b/Ecm1/F3/Adamts9/Nr2f2/Adm/Fgfr1/Hpgd/Cdh5/Egln1/Jam3/Pkm/Grn/Cxcl10/Ccl5/Lrg1/Hand1/Prdm1/Anpep/Ramp3/Chd7/Amot/C1galt1/Ccr2/Junb/Tcf4/Adm2/Adgrf5/Ptk2b/Sphk1/Pgk1/Arhgap22/Sema3e/Sars/Rnf213	66	2.51449353915532
GO:0045087	innate immune response	0.0755355129650507	0.0305875657988334	8.50926437945955e-12	2.74955605261287e-09	2.16034547633779e-09	Hck/Slamf1/Cybb/Gata3/Cr1l/Myo1c/Ccl6/Arg2/Trim27/Ly86/Acod1/Il1rap/Gsdmd/Parp9/C3/Tap2/Cd74/Trim8/Ifitm1/Ifitm3/Irf7/Ccr1/Stat1/Lcn2/Dab2ip/Card9/Tyro3/Zbp1/Samhd1/Tlr2/Gbp2/Pla2g2f/Fgr/Smpdl3b/Ube2k/Zyx/Clec4d/Clec2d/Trim30a/Elf4/Was/Oas2/Ifit1/Grn/Ccl5/Prdm1/Ddx58/Ifi209/Serpinb9/Ifit2/Bst2/Mpeg1/Ythdf3/Dtx3l/Cd14/Cd177/Cd47/S100a9/Capg/Pcbp2/Fcer1g/Arrb2/Sp110/Ifi204/Rpl13a/Ifit3/Sh2d1b1	67	2.46948428200624
GO:0002684	positive regulation of immune system process	0.0901916572717024	0.0407359984824774	2.02702347399053e-11	6.16453609443003e-09	4.84351924837738e-09	Itgb2/Scin/Hmox1/Slamf1/Gata3/Cr1l/Cd274/Mmp9/Aoc3/Enpp3/Vsir/Itgb3/Pecam1/Prkch/Cxcl14/Il6st/Acod1/Fyb/Hcls1/Parp9/Pla2g7/C3/Tap2/Cd74/Capn1/Gpam/Irf7/Hras/Ccr1/Stat1/Cxcr2/Ptprc/Sell/Card9/Il1b/Zbp1/Hax1/Tlr2/Fgr/Ctnnbip1/Ube2k/Cxcl1/Clec4d/Ctsc/Sash3/Il13ra2/Il2rg/Il15/Cxcl10/Ccl5/Nfkbiz/Ripor2/Themis2/Prdm1/Sema7a/Ddx58/S100a14/Ifi209/Hcar2/Ccdc88b/Ccr2/Spn/Dock8/Cd177/Ezr/Fes/Cd47/Ptafr/Bcl2/Fcer1g/Ptk2b/Mapk3/Ccr1l1/Ano6/Cd59b/Ifi204/C5ar2/Lime1/Bcl2a1d/Sh2d1b1	80	2.21405294166285
GO:0050777	negative regulation of immune response	0.0326944757609921	0.00754019063878219	2.21328722792857e-11	6.35705276021706e-09	4.9947809430271e-09	Hmox1/Slamf1/Cr1l/Abr/Enpp3/Vsir/Arg2/Trim27/Ppp3cb/Acod1/Samsn1/Tap2/Ccr1/Smad7/Ptprc/Tyro3/Samhd1/Smpdl3b/Clec2d/Il13ra2/Grn/Fgl2/Serpinb9/Ythdf3/Ccr2/Spn/Arrb2/Cd59b/Sh2d1b1	29	4.33602773818893
GO:0035239	tube morphogenesis	0.0935738444193912	0.0431545501968037	2.40611179472114e-11	6.54715683089911e-09	5.14414704478055e-09	Itgb2/Hk2/Tcf7/Fasl/Irx2/Spi1/Hmox1/Elk3/Plcd1/Amotl1/Cybb/Gata3/Wt1/Mmp9/Ptgis/Stk4/E2f2/Sema6a/Itgb3/Pecam1/Tfap2a/Plau/Spry2/Mtdh/Myc/Adamts1/Cela1/C3/Sos1/Itga7/Smad7/Stat1/Sema4c/Cxcr2/Glul/Dab2ip/Dll4/Il1b/Ecm1/F3/Tfap2c/Ctnnbip1/Stx2/Adamts9/Nr2f2/Pak1/Adm/Fgfr1/Hpgd/Cdh5/Egln1/Jam3/Pkm/Ift57/Grn/Cxcl10/Ccl5/Lrg1/Hand1/Prdm1/Anpep/Mthfd1l/Ramp3/Chd7/Amot/C1galt1/Pthlh/Ccr2/Tacstd2/Junb/Tcf4/Adm2/Adgrf5/Bcl2/Ptk2b/Irx1/Sphk1/Pgk1/Arhgap22/Sema3e/Sars/Rnf213/Cecr2	83	2.16834248051835
GO:1901342	regulation of vasculature development	0.0496054114994363	0.0162659458434106	4.68779573514639e-11	1.16959146436109e-08	9.18956217239019e-09	Itgb2/Hk2/Fasl/Hmox1/Cybb/Wt1/Mmp9/Ptgis/E2f2/Sema6a/Itgb3/Spry2/Mtdh/Adamts1/Cela1/C3/Cflar/Stat1/Cxcr2/Glul/Dab2ip/Dll4/Il1b/Ecm1/F3/Adamts9/Adm/Cdh5/Egln1/Pkm/Grn/Cxcl10/Ccl5/Lrg1/Egr1/Amot/Ccr2/Tcf4/Adm2/Ptk2b/Sphk1/Pgk1/Sema3e/Sars	44	3.04964814078313
GO:0097529	myeloid leukocyte migration	0.0372040586245772	0.00986389718784085	4.75075836587676e-11	1.16959146436109e-08	9.18956217239019e-09	Itgb2/Slamf1/Ccl6/Pecam1/Retnlg/Cd200/Pla2g7/Cd74/Ccr1/Cxcr2/Sell/Il1rn/Il1b/Csf3r/Cxcl1/Jam3/Cxcl10/Ccl5/Ripor2/Itga1/S100a14/Jaml/Ccr2/Cd177/Cd47/S100a9/Fcer1g/Ptk2b/Mapk3/Ccr1l1/Ano6/Rpl13a/C5ar2	33	3.77174030873298
GO:0001775	cell activation	0.09695603156708	0.0461895954853701	5.49632942149299e-11	1.29163741405085e-08	1.01484857595892e-08	Itgb2/Tcf7/Spi1/Impdh1/Hmox1/Slamf1/Gata3/Cd274/Abr/Enpp3/Vsir/Hs1bp3/Itgb3/Nr1d1/Arg2/Il6st/Ppp3cb/Lcp1/Cd200/Samsn1/Satb1/Sos1/Cd74/Gpam/Smad7/Cxcr2/Ptprc/Apbb1ip/Tyro3/Dll4/Il1b/Tlr2/Pear1/Pla2g2f/Fgr/Rpl22/Clec4d/Ctsc/Sash3/Elf4/Was/Il13ra2/Il2rg/Il15/Ubash3b/Mpzl2/Grn/Cxcl10/Pip5k1c/Ccl5/Nfkbiz/Ripor2/Rap2b/Prdm1/Egr1/Fgl2/Milr1/Pla2g5/Pla2g2d/Chd7/Ifnk/Ctla2a/Ccdc88b/Entpd1/Selplg/Jaml/Ccr2/Spn/Dock8/Cd177/Zfp608/Fes/Tcf4/Cd47/Adgrf5/Ptafr/Bcl2/Fcer1g/Fcgr4/Ptk2b/Sphk1/Cd59b/Il11ra1/Slfn1/Bcl2a1d/Sh2d1b1	86	2.09908812900926
GO:0072358	cardiovascular system development	0.0822998872604284	0.0364679660454308	6.78436990354378e-11	1.4943731226177e-08	1.17413944419865e-08	Itgb2/Hk2/Fasl/B9d1/Spi1/Hmox1/Elk3/Plcd1/Amotl1/Cybb/Wt1/Mmp9/Ptgis/Stk4/E2f2/Sema6a/Itgb3/Pecam1/Ppp3cb/Plau/Spry2/Mtdh/Adamts1/Cela1/C3/Sos1/Itga7/Smad7/Cflar/Stat1/Cxcr2/Speg/Glul/Dab2ip/Dll4/Il1b/Ecm1/F3/Errfi1/Adamts9/Nr2f2/Adm/Fgfr1/Hpgd/Cdh5/Egln1/Jam3/Pkm/Dnm2/Grn/Cxcl10/Ccl5/Lrg1/Hand1/Prdm1/Egr1/Anpep/Ramp3/Chd7/Amot/C1galt1/Ccr2/Junb/Tcf4/Adm2/Adgrf5/Ptk2b/Sphk1/Pgk1/Arhgap22/Sema3e/Sars/Rnf213	73	2.25677207108017
GO:0050776	regulation of immune response	0.076662908680947	0.0328164271826244	7.06569011038691e-11	1.4943731226177e-08	1.17413944419865e-08	Itgb2/Hmox1/Slamf1/Gata3/Cr1l/Cd274/Abr/Enpp3/Vsir/Prkch/Arg2/Trim27/Ppp3cb/Acod1/Fyb/Cd200/Samsn1/Parp9/C3/Tap2/Cd74/Irf7/Hras/Ccr1/Smad7/Ptprc/Card9/Tyro3/Il1b/Zbp1/Samhd1/Tlr2/Ecm1/Fgr/Smpdl3b/Ube2k/Clec4d/Clec2d/Sash3/Was/Il13ra2/Il15/Grn/Nfkbiz/Themis2/Sema7a/Fgl2/Ddx58/Ifi209/Serpinb9/Ythdf3/Ccr2/Spn/Cd177/Ezr/Fes/Cd47/Ptafr/Bcl2/Fcer1g/Arrb2/Mapk3/Cd59b/Ifi204/C5ar2/Lime1/Bcl2a1d/Sh2d1b1	68	2.33611380831666
GO:0002685	regulation of leukocyte migration	0.0360766629086809	0.00948451652677005	7.44821527408328e-11	1.4943731226177e-08	1.17413944419865e-08	Slamf1/Abr/Mmp9/Aoc3/Stk10/Itgb3/Pecam1/Cxcl14/Cd200/Pla2g7/Cd74/Capn1/Ccr1/Cxcr2/Sell/Il1b/Tlr2/Ecm1/Jam3/Cxcl10/Ccl5/Ripor2/S100a14/Ccr2/Spn/Dock8/Ptafr/Ptk2b/Mapk3/Ccr1l1/Ano6/C5ar2	32	3.80374295377678
GO:0045765	regulation of angiogenesis	0.0462232243517475	0.0146535780338597	7.51522266693619e-11	1.4943731226177e-08	1.17413944419865e-08	Itgb2/Hk2/Fasl/Hmox1/Cybb/Mmp9/Ptgis/E2f2/Sema6a/Itgb3/Spry2/Mtdh/Adamts1/Cela1/C3/Stat1/Cxcr2/Glul/Dab2ip/Dll4/Il1b/Ecm1/F3/Adamts9/Adm/Cdh5/Egln1/Pkm/Grn/Cxcl10/Ccl5/Lrg1/Amot/Ccr2/Tcf4/Adm2/Ptk2b/Sphk1/Pgk1/Sema3e/Sars	41	3.15439848513042
GO:0001944	vasculature development	0.0811724915445321	0.0358514724711908	7.96353276218317e-11	1.52486905112915e-08	1.19810030913313e-08	Itgb2/Hk2/Fasl/B9d1/Spi1/Hmox1/Elk3/Plcd1/Amotl1/Cybb/Wt1/Mmp9/Ptgis/Stk4/E2f2/Sema6a/Itgb3/Pecam1/Ppp3cb/Plau/Spry2/Mtdh/Adamts1/Cela1/C3/Sos1/Itga7/Smad7/Cflar/Stat1/Cxcr2/Glul/Dab2ip/Dll4/Il1b/Ecm1/F3/Errfi1/Adamts9/Nr2f2/Adm/Fgfr1/Hpgd/Cdh5/Egln1/Jam3/Pkm/Dnm2/Grn/Cxcl10/Ccl5/Lrg1/Hand1/Prdm1/Egr1/Anpep/Ramp3/Chd7/Amot/C1galt1/Ccr2/Junb/Tcf4/Adm2/Adgrf5/Ptk2b/Sphk1/Pgk1/Arhgap22/Sema3e/Sars/Rnf213	72	2.26413271058141
GO:0009615	response to virus	0.0428410372040586	0.0129463650590411	9.06452335483855e-11	1.67369949087555e-08	1.31503742956098e-08	Htra1/Rps15a/Parp9/Ivns1abp/Gpam/Ifitm1/Ifitm3/Irf7/Stat1/Ptprc/Lcn2/Card9/Il1b/Zbp1/Samhd1/Atg7/Trim30a/Il15/Oas2/Rtp4/Ifit1/Cxcl10/Ccl5/Fgl2/Ddx58/Ifnk/Ifit2/Bst2/Dtx3l/Spn/Oas1a/Pcbp2/Bcl2/Ifit3b/Oas1g/Ifit3/Bnip3/Ifi27l2a	38	3.30911703854207
GO:0071345	cellular response to cytokine stimulus	0.0924464487034949	0.0437236211884099	1.11882236242537e-10	1.98507862649988e-08	1.55969020048112e-08	Hk2/Spi1/Nfat5/Inpp5k/Srm/Gata3/Myo1c/Ccl6/Nr1d1/Ubtf/Nfkbia/Abcd4/Il6st/Spry2/Acod1/Myc/Syngr1/Pmm1/Il1rap/Hcls1/Parp9/Cd74/Ifitm1/Ifitm3/Irf7/Ccr1/Smad7/Il1r2/Stat1/Cxcr2/Ptprn/Ptprc/Ifi202b/Dab2ip/Il1rn/Il1b/Zbp1/Samhd1/Hax1/Tlr2/Ecm1/F3/Gbp2/Ugcg/Ube2k/Cxcl1/Zyx/Ctbp2/Was/Il2rg/Il15/Mt3/Adamts7/Oas2/Ifit1/Cxcl10/Ccl5/Egln3/Ripor2/Egr1/Ifnk/Ifi209/Ifit2/Ythdf3/Ccr2/B3gnt2/Dock8/Cd47/Capg/Spock2/Fcer1g/Ptk2b/Rpl3/Rufy4/Sphk1/Mapk3/Eno1/Ifi204/Ifi207/Il11ra1/Rpl13a/Ifit3	82	2.11433651172516
GO:0030036	actin cytoskeleton organization	0.0744081172491545	0.0317257077820458	1.15188314883939e-10	1.98507862649988e-08	1.55969020048112e-08	Hip1r/Aif1l/Scin/Hck/Inpp5k/Amotl1/Abr/Myo1c/Shroom1/Itgb3/Pecam1/Trim27/Ctsl/Lcp1/Efs/Hcls1/Lima1/Rhoq/Capn1/Hras/Cflar/Pam/Rab13/Hax1/Tlr2/Rap1gds1/Fgr/Cald1/Zyx/Pak1/Was/Arhgef7/Tpm4/Jam3/Tpm1/Fhl3/Rhov/Diaph2/Kiss1r/Cdc42ep3/Micall2/Asap3/Mical2/Vill/Myh6/Shtn1/Amot/Mrtfa/Bst2/Espnl/Fam171a1/Tacstd2/Ezr/Fes/Cd47/S100a9/Capg/Bcl2/Ptk2b/Grb2/Sema3e/Tnnt1/Fat1/Wipf1/Tmsb10/Wipf3	66	2.34535720244084
