ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
MP:0008247	abnormal mononuclear cell morphology	0.06413493	13.72488	31	2.258673	0.1448598	1.9861e-05	0.00387500787234043	1404	14.04328	31	2.207461	0.1448598	0.02207977	2.751675e-05	0.00400521583333333
MP:0008250	abnormal myeloid leukocyte morphology	0.03503799	7.498129	21	2.800699	0.09813084	2.500623e-05	0.00470625172857143	791	7.911849	21	2.654247	0.09813084	0.02654867	4.822523e-05	0.00526458760833333
MP:0004215	abnormal myocardial fiber physiology	0.00702812	1.504018	9	5.983972	0.04205607	2.514791e-05	0.00470625172857143	102	1.020238	9	8.821468	0.04205607	0.08823529	8.676747e-07	0.0002652192333
MP:0011181	increased hematopoietic cell number	0.04695734	10.04887	25	2.487842	0.1168224	2.940828e-05	0.005393478552	1031	10.31241	25	2.424264	0.1168224	0.0242483	4.006393e-05	0.00489848317466667
MP:0008751	abnormal interleukin level	0.009018275	1.929911	10	5.181587	0.04672897	3.013728e-05	0.00541880112941177	232	2.320542	10	4.309338	0.04672897	0.04310345	0.0001209859	0.0113208235
MP:0020201	abnormal granulocyte number	0.01761811	3.770276	14	3.713256	0.06542056	3.252612e-05	0.00573585616153846	434	4.341014	14	3.225053	0.06542056	0.03225806	0.0001283662	0.01177118054
MP:0003711	pathological neovascularization	0.004127206	0.883222	7	7.925527	0.03271028	3.579136e-05	0.00616533062962963	82	0.8201916	7	8.534591	0.03271028	0.08536585	1.828434e-05	0.00294153329473684
MP:0001544	abnormal cardiovascular system physiology	0.08375041	17.92259	36	2.008638	0.1682243	4.771471e-05	0.0078132837625	1369	13.6932	36	2.629042	0.1682243	0.02629657	9.171834e-08	4.205285889e-05
MP:0008852	retinal neovascularization	0.001820976	0.3896888	5	12.83075	0.02336449	5.209118e-05	0.00812879087096774	34	0.3400795	5	14.70245	0.02336449	0.1470588	2.099106e-05	0.00326250881694915
MP:0002499	chronic inflammation	0.001830542	0.391736	5	12.7637	0.02336449	5.338558e-05	0.00812879087096774	59	0.5901379	5	8.472596	0.02336449	0.08474576	0.0003083834	0.022623006224
MP:0000702	enlarged lymph nodes	0.006008384	1.285794	8	6.221835	0.03738318	5.429578e-05	0.00812879087096774	129	1.290301	8	6.200101	0.03738318	0.0620155	4.754032e-05	0.00525234619759036
MP:0020184	altered susceptibility to parasitic infection	0.004417495	0.9453439	7	7.404713	0.03271028	5.46763e-05	0.00812879087096774	121	1.210283	7	5.783772	0.03271028	0.05785124	0.0002186688	0.0177450698761062
MP:0000717	abnormal lymphocyte cell number	0.04916428	10.52116	25	2.376165	0.1168224	6.140255e-05	0.00893748227777778	1044	10.44244	25	2.394077	0.1168224	0.02394636	4.907765e-05	0.00528145190348837
MP:0002441	abnormal granulocyte morphology	0.01904646	4.075942	14	3.434789	0.06542056	7.424331e-05	0.0104907635646154	460	4.601075	14	3.042767	0.06542056	0.03043478	0.000233755	0.0186394204347826
MP:0005463	abnormal CD4-positive, alpha-beta T cell physiology	0.006289178	1.345884	8	5.944048	0.03738318	7.436201e-05	0.0104907635646154	145	1.450339	8	5.515952	0.03738318	0.05517241	0.0001083767	0.0102455086494845
MP:0002972	abnormal cardiac muscle contractility	0.01226705	2.625148	11	4.19024	0.05140187	8.090889e-05	0.0112414321409091	192	1.920449	11	5.727828	0.05140187	0.05729167	3.904683e-06	0.000942261660789474
MP:0005385	cardiovascular system phenotype	0.1332184	28.50874	49	1.718771	0.228972	9.361841e-05	0.0128131465626866	2260	22.60528	49	2.167635	0.228972	0.02168142	1.309459e-07	5.71797096666667e-05
MP:0005027	increased susceptibility to parasitic infection	0.003374104	0.7220582	6	8.309579	0.02803738	0.0001008012	0.0135844512898551	93	0.9302173	6	6.450106	0.02803738	0.06451613	0.0003451423	0.0245345340387597
MP:0010639	altered tumor pathology	0.0066318	1.419205	8	5.636958	0.03738318	0.0001068307	0.0139948217	141	1.41033	8	5.672433	0.03738318	0.05673759	8.913716e-05	0.00869561443829787
MP:0002127	abnormal cardiovascular system morphology	0.1014792	21.71654	40	1.841914	0.1869159	0.000114121	0.0145345773611111	1709	17.09399	40	2.340003	0.1869159	0.0234055	3.499679e-07	0.000133716901791667
MP:0002498	abnormal acute inflammation	0.01066926	2.283222	10	4.379775	0.04672897	0.0001195081	0.0150121818767123	284	2.840664	10	3.520304	0.04672897	0.03521127	0.0006058092	0.0356107074615385
MP:0008195	abnormal professional antigen presenting cell morphology	0.03923771	8.396871	21	2.500932	0.09813084	0.0001228423	0.0152224850135135	789	7.891844	21	2.660975	0.09813084	0.02661597	4.650706e-05	0.00525234619759036
MP:0001625	cardiac hypertrophy	0.008706848	1.863265	9	4.83023	0.04205607	0.0001271939	0.0155235099493671	157	1.570367	9	5.731145	0.04205607	0.05732484	2.983503e-05	0.0040871721625
MP:0005164	abnormal response to injury	0.02270644	4.859179	15	3.086941	0.07009346	0.0001326983	0.0155235099493671	447	4.471045	15	3.354921	0.07009346	0.03355705	4.732127e-05	0.00525234619759036
MP:0000609	abnormal liver physiology	0.01298997	2.779853	11	3.957043	0.05140187	0.0001329226	0.0155235099493671	303	3.030708	11	3.629515	0.05140187	0.03630363	0.0002510293	0.0196746895811966
MP:0000249	abnormal blood vessel physiology	0.01768031	3.783585	13	3.435894	0.06074766	0.0001337358	0.0155235099493671	329	3.290769	13	3.950445	0.06074766	0.03951368	2.915442e-05	0.0040871721625
MP:0000701	abnormal lymph node size	0.008824993	1.888549	9	4.765565	0.04205607	0.0001405346	0.016108778525	179	1.790418	9	5.026758	0.04205607	0.05027933	8.278256e-05	0.00816253844301075
MP:0000274	enlarged heart	0.0255619	5.470247	16	2.924913	0.07476636	0.0001462195	0.0165390679146341	452	4.521056	16	3.538996	0.07476636	0.03539823	1.375859e-05	0.00232943175818182
MP:0003222	increased cardiomyocyte apoptosis	0.002279374	0.487786	5	10.2504	0.02336449	0.0001478957	0.0165390679146341	33	0.3300771	5	15.14798	0.02336449	0.1515152	1.805029e-05	0.00294153329473684
MP:0008752	abnormal tumor necrosis factor level	0.005291258	1.132329	7	6.181948	0.03271028	0.0001653857	0.01808235575	137	1.37032	7	5.108295	0.03271028	0.05109489	0.0004657274	0.0298651766293706
MP:0001194	dermatitis	0.002336191	0.4999449	5	10.0011	0.02336449	0.0001656399	0.01808235575	63	0.6301472	5	7.934654	0.02336449	0.07936508	0.0004191906	0.0280582321313869
MP:0002619	abnormal lymphocyte morphology	0.05253281	11.24202	25	2.223799	0.1168224	0.0001715269	0.0185047255647059	1135	11.35265	25	2.202129	0.1168224	0.02202643	0.0001826166	0.0156504132897196
MP:0020186	altered susceptibility to bacterial infection	0.01123091	2.403415	10	4.160747	0.04672897	0.000180061	0.0191995275581395	299	2.990699	10	3.3437	0.04672897	0.03344482	0.0008982618	0.0457614483666667
MP:0012556	increased cell death	0.03463781	7.412491	19	2.563241	0.08878505	0.0001916342	0.0201986852183908	596	5.961393	19	3.187175	0.08878505	0.03187919	9.4169e-06	0.00176230557142857
MP:0008251	abnormal phagocyte morphology	0.0291156	6.230738	17	2.728409	0.07943925	0.0002052098	0.0213837939318182	664	6.641552	17	2.559643	0.07943925	0.02560241	0.0003917176	0.0270078976842105
MP:0002339	abnormal lymph node morphology	0.01375074	2.942659	11	3.738116	0.05140187	0.0002160538	0.0222608241123595	273	2.730638	11	4.028363	0.05140187	0.04029304	0.0001013089	0.00967711055208333
MP:0005015	increased T cell number	0.01861425	3.983449	13	3.263503	0.06074766	0.0002195683	0.0223715701222222	384	3.840897	13	3.384626	0.06074766	0.03385417	0.0001393327	0.0126193404509804
MP:0020202	abnormal macrophage cell number	0.00949185	2.031256	9	4.430756	0.04205607	0.0002397137	0.0240542904301075	202	2.020472	9	4.454405	0.04205607	0.04455446	0.0002065606	0.0171823329369369
MP:0011203	abnormal parietal yolk sac morphology	0.005643912	1.207797	7	5.795675	0.03271028	0.0002439233	0.0240542904301075	132	1.320308	7	5.301791	0.03271028	0.0530303	0.0003721426	0.0258526336515152
MP:0003221	abnormal cardiomyocyte apoptosis	0.002542266	0.5440448	5	9.190419	0.02336449	0.000243953	0.0240542904301075	41	0.4100958	5	12.19227	0.02336449	0.1219512	5.340824e-05	0.00562935127356322
MP:0005406	abnormal heart size	0.032532	6.961848	18	2.585521	0.08411215	0.0002553983	0.0246526569578947	580	5.801355	18	3.102723	0.08411215	0.03103448	2.327191e-05	0.00344199055967742
MP:0008772	increased heart ventricle size	0.009613431	2.057274	9	4.374721	0.04205607	0.0002629159	0.0251139458645833	158	1.580369	9	5.694872	0.04205607	0.05696203	3.136647e-05	0.0040871721625
MP:0008588	abnormal circulating interleukin level	0.007601951	1.626817	8	4.917577	0.03738318	0.0002671902	0.0252591147835052	199	1.990465	8	4.019161	0.03738318	0.04020101	0.0009105618	0.0461317773812155
MP:0002625	heart left ventricle hypertrophy	0.00406602	0.8701283	6	6.895535	0.02803738	0.0002732612	0.0255694408571429	57	0.5701332	6	10.52386	0.02803738	0.1052632	2.214258e-05	0.00332864686229508
MP:0005466	abnormal T-helper 2 physiology	0.002619222	0.5605135	5	8.920392	0.02336449	0.0002794525	0.0258846406565657	57	0.5701332	5	8.76988	0.02336449	0.0877193	0.0002621229	0.0199882582396694
MP:0000240	extramedullary hematopoiesis	0.00412845	0.8834884	6	6.791261	0.02803738	0.0002961498	0.02715693666	110	1.100257	6	5.453271	0.02803738	0.05454545	0.0008428999	0.0449383260639535
MP:0002106	abnormal muscle physiology	0.04510628	9.652745	22	2.279144	0.1028037	0.0003074974	0.0279183282970297	732	7.321711	22	3.004762	0.1028037	0.03005464	4.644927e-06	0.00109215334846154
MP:0009786	decreased susceptibility to infection induced morbidity/mortality	0.00268682	0.5749795	5	8.695963	0.02336449	0.0003137514	0.0282068660588235	66	0.6601542	5	7.573988	0.02336449	0.07575758	0.0005202289	0.0320167718993289
MP:0002722	abnormal immune system organ morphology	0.05174901	11.07429	24	2.167182	0.1121495	0.0003379745	0.0300895744174757	1076	10.76251	24	2.229962	0.1121495	0.02230483	0.0002055657	0.0171823329369369
MP:0005013	increased lymphocyte cell number	0.02763386	5.913645	16	2.705607	0.07476636	0.0003456616	0.0304438934666667	585	5.851367	16	2.734404	0.07476636	0.02735043	0.0002824758	0.0210593746829268
MP:0001657	abnormal induced morbidity/mortality	0.02487922	5.324152	15	2.81735	0.07009346	0.0003485942	0.0304438934666667	513	5.131199	15	2.923293	0.07009346	0.02923977	0.000216041	0.017688356875
MP:0005095	decreased T cell proliferation	0.007959085	1.703244	8	4.696919	0.03738318	0.0003616626	0.0307078337222222	153	1.530358	8	5.227536	0.03738318	0.05228758	0.0001572238	0.0136013419433962
MP:0005599	increased cardiac muscle contractility	0.002817157	0.6028716	5	8.293639	0.02336449	0.0003887844	0.032359472625	37	0.3700865	5	13.51036	0.02336449	0.1351351	3.209121e-05	0.0040871721625
MP:0005369	muscle phenotype	0.07226412	15.46452	30	1.939924	0.1401869	0.000393999	0.032359472625	1139	11.39266	30	2.633274	0.1401869	0.02633889	1.204789e-06	0.0003452473478125
MP:0006042	increased apoptosis	0.03375788	7.224186	18	2.49163	0.08411215	0.0003952302	0.032359472625	589	5.891376	18	3.055313	0.08411215	0.03056027	2.848772e-05	0.00408175613125
MP:0004957	abnormal blastocyst morphology	0.008141165	1.742209	8	4.591871	0.03738318	0.0004193848	0.0338552780263158	192	1.920449	8	4.165693	0.03738318	0.04166667	0.0007216702	0.0409148531728395
MP:0009641	kidney degeneration	0.002867136	0.6135671	5	8.149068	0.02336449	0.0004208835	0.0338552780263158	38	0.3800888	5	13.15482	0.02336449	0.1315789	3.665456e-05	0.00454219344864865
MP:0002139	abnormal hepatobiliary system physiology	0.0149395	3.197053	11	3.440669	0.05140187	0.0004320667	0.0344526229478261	332	3.320776	11	3.312479	0.05140187	0.03313253	0.0005425675	0.0329492978476821
MP:0003141	cardiac fibrosis	0.006277458	1.343376	7	5.210753	0.03271028	0.0004587003	0.0359511260769231	114	1.140266	7	6.138916	0.03271028	0.06140351	0.0001511351	0.0134554258932039
MP:0006387	abnormal T cell number	0.03440461	7.362587	18	2.444793	0.08411215	0.0004928301	0.0382987459067797	733	7.331713	18	2.455088	0.08411215	0.02455662	0.0004342622	0.0284441741
MP:0000523	cortical renal glomerulopathies	0.00645179	1.380683	7	5.069954	0.03271028	0.0005386351	0.0411142027603306	135	1.350315	7	5.183974	0.03271028	0.05185185	0.0004262731	0.0283255386014493
MP:0008568	abnormal interleukin secretion	0.01788324	3.827014	12	3.135604	0.05607477	0.0005425102	0.0411142027603306	404	4.040944	12	2.969603	0.05607477	0.02970297	0.0008040048	0.0438961568333333
MP:0005620	abnormal muscle contractility	0.01811817	3.877289	12	3.094946	0.05607477	0.0006075402	0.045165030344	285	2.850666	12	4.209543	0.05607477	0.04210526	3.204767e-05	0.0040871721625
MP:0005031	abnormal trophoblast layer morphology	0.006611483	1.414857	7	4.947495	0.03271028	0.0006212355	0.0452121391666667	140	1.400327	7	4.998832	0.03271028	0.05	0.0005303181	0.03242011318
MP:0005294	abnormal heart ventricle morphology	0.03825177	8.185878	19	2.32107	0.08878505	0.0006424174	0.0456664151782946	576	5.761346	19	3.29784	0.08878505	0.03298611	5.809228e-06	0.001331765519
MP:0002083	premature death	0.05484857	11.73759	24	2.044712	0.1121495	0.0007641904	0.0494957354965035	899	8.992101	24	2.669009	0.1121495	0.02669633	1.236149e-05	0.00222264437843137
MP:0005264	glomerulosclerosis	0.003281385	0.7022164	5	7.120312	0.02336449	0.0007696608	0.0494957354965035	57	0.5701332	5	8.76988	0.02336449	0.0877193	0.0002621229	0.0199882582396694
MP:0003448	abnormal tumor morphology	0.004979327	1.065576	6	5.630757	0.02803738	0.0007850242	0.0499907771805556	99	0.9902314	6	6.05919	0.02803738	0.06060606	0.0004828438	0.0305357079034483
MP:0001614	abnormal blood vessel morphology	0.06231004	13.33435	26	1.949852	0.1214953	0.0009161729	0.0560087032866667	1022	10.22239	26	2.543437	0.1214953	0.02544031	1.219687e-05	0.00222264437843137
MP:0003921	abnormal heart left ventricle morphology	0.01642994	3.516007	11	3.128549	0.05140187	0.0009349052	0.0566553850394737	240	2.400561	11	4.582262	0.05140187	0.04583333	3.178038e-05	0.0040871721625
MP:0004983	abnormal osteoclast cell number	0.005157015	1.103601	6	5.436746	0.02803738	0.0009391078	0.0566553850394737	103	1.030241	6	5.823882	0.02803738	0.05825243	0.0005961237	0.035267447283871
MP:0001716	abnormal placenta labyrinth morphology	0.007211583	1.543279	7	4.535797	0.03271028	0.001025525	0.0595551453797468	152	1.520355	7	4.604187	0.03271028	0.04605263	0.0008633914	0.0449846541931818
MP:0005023	abnormal wound healing	0.007212341	1.543441	7	4.535321	0.03271028	0.001026141	0.0595551453797468	151	1.510353	7	4.634678	0.03271028	0.04635762	0.0008305505	0.0448880723941176
MP:0002446	abnormal macrophage morphology	0.01667979	3.569475	11	3.081686	0.05140187	0.001054208	0.060419296	352	3.520823	11	3.12427	0.05140187	0.03125	0.0008770571	0.0452893523820225
MP:0005048	abnormal thrombosis	0.003579489	0.7660107	5	6.527324	0.02336449	0.001129576	0.063547312392638	74	0.7401729	5	6.755178	0.02336449	0.06756757	0.0008791172	0.0452893523820225
MP:0010579	increased heart left ventricle size	0.005384795	1.152346	6	5.206769	0.02803738	0.001169508	0.0649902758433735	86	0.860201	6	6.975114	0.02803738	0.06976744	0.0002255683	0.0181443974649123
MP:0005016	decreased lymphocyte cell number	0.03740377	8.004408	18	2.248761	0.08411215	0.00126673	0.0687332195266272	776	7.761814	18	2.319046	0.08411215	0.02319588	0.0008405194	0.0449383260639535
MP:0005329	abnormal myocardium layer morphology	0.02290533	4.90174	13	2.652119	0.06074766	0.001470262	0.0783854798837209	345	3.450806	13	3.767236	0.06074766	0.03768116	4.753503e-05	0.00525234619759036
MP:0002086	abnormal extraembryonic tissue morphology	0.03484147	7.456075	17	2.28002	0.07943925	0.001490788	0.0790203812716763	603	6.031409	17	2.818578	0.07943925	0.02819237	0.0001273009	0.01177118054
MP:0002006	neoplasm	0.02904106	6.214786	15	2.413599	0.07009346	0.001635196	0.0851974279545454	584	5.841365	15	2.567893	0.07009346	0.02568493	0.0008321671	0.0448880723941176
MP:0010545	abnormal heart layer morphology	0.02320252	4.965338	13	2.61815	0.06074766	0.001645509	0.0852503815254237	351	3.51082	13	3.702838	0.06074766	0.03703704	5.66664e-05	0.00590489645454545
MP:0000521	abnormal kidney cortex morphology	0.01505598	3.221979	10	3.103683	0.04672897	0.001676002	0.0863423502247191	272	2.720636	10	3.675612	0.04672897	0.03676471	0.0004330792	0.0284441741
MP:0000278	abnormal myocardial fiber morphology	0.008138111	1.741556	7	4.019395	0.03271028	0.002027056	0.103267241777778	142	1.420332	7	4.928426	0.03271028	0.04929577	0.0005772015	0.0348219589144737
MP:0000313	abnormal cell death	0.05948529	12.72985	24	1.885332	0.1121495	0.002248307	0.11032495287234	1134	11.34265	24	2.115908	0.1121495	0.02116402	0.0004410953	0.0285138760633803
MP:0005565	increased blood urea nitrogen level	0.008312545	1.778885	7	3.93505	0.03271028	0.002279784	0.110611742222222	150	1.500351	7	4.665576	0.03271028	0.04666667	0.0007987042	0.0438961568333333
MP:0009644	uremia	0.01082563	2.316685	8	3.453211	0.03738318	0.002528768	0.11760418479798	197	1.97046	8	4.059965	0.03738318	0.04060914	0.0008529583	0.0449518828218391
MP:0002092	abnormal eye morphology	0.07444445	15.93111	28	1.757567	0.1308411	0.002672038	0.1225129423	1252	12.52293	27	2.156046	0.1261682	0.0215655	0.0001403678	0.0126193404509804
MP:0006207	embryonic lethality during organogenesis	0.04693028	10.04308	20	1.991421	0.09345794	0.002847467	0.128626957586207	743	7.431736	20	2.691161	0.09345794	0.0269179	6.08116e-05	0.00626564462921348
MP:0010630	abnormal cardiac muscle tissue morphology	0.01633869	3.496479	10	2.86002	0.04672897	0.003004505	0.132923426394231	248	2.48058	10	4.031316	0.04672897	0.04032258	0.0002079868	0.0171823329369369
