ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
MP:0001764	abnormal homeostasis	0.1923463	38.2769	81	2.116159	0.4070352	2.54258e-12	1.4572161625e-09	3702	34.60622	81	2.34062	0.405	0.02188006	7.228319e-15	6.628368523e-11
MP:0002424	abnormal reticulocyte morphology	0.003289066	0.6545241	12	18.33393	0.06030151	5.216267e-12	2.68440440333333e-09	80	0.7478383	12	16.04625	0.06	0.15	1.104438e-11	5.95746850588235e-09
MP:0003657	abnormal erythrocyte osmotic lysis	0.0007617448	0.1515872	8	52.7749	0.04020101	5.269278e-12	2.68440440333333e-09	29	0.2710914	8	29.51034	0.04	0.2758621	1.838154e-10	5.61862406e-08
MP:0002874	decreased hemoglobin content	0.006577999	1.309022	15	11.45894	0.07537688	8.120877e-12	3.63973238333333e-09	151	1.411545	15	10.62666	0.075	0.09933775	1.269833e-11	6.46909367222222e-09
MP:0008738	abnormal liver iron level	0.0008053683	0.1602683	8	49.9163	0.04020101	8.166166e-12	3.63973238333333e-09	30	0.2804394	8	28.52667	0.04	0.2666667	2.486597e-10	7.125654528125e-08
MP:0010163	hemolysis	0.0008074703	0.1606866	8	49.78636	0.04020101	8.335265e-12	3.63973238333333e-09	31	0.2897873	8	27.60645	0.04	0.2580645	3.324791e-10	8.71095242e-08
MP:0002813	microcytosis	0.0004995748	0.09941538	7	70.41164	0.03517588	1.573887e-11	6.41654004782609e-09	21	0.1963075	7	35.65833	0.035	0.3333333	5.843611e-10	1.44826791540541e-07
MP:0000598	abnormal liver morphology	0.04421779	8.79934	34	3.863926	0.1708543	1.609383e-11	6.41654004782609e-09	877	8.198177	34	4.147263	0.17	0.03876853	1.634897e-12	1.47340892363636e-09
MP:0008956	decreased cellular hemoglobin content	0.0002622082	0.05217942	6	114.9879	0.03015075	2.487653e-11	9.50490750416667e-09	8	0.07478383	6	80.23125	0.03	0.75	1.706535e-11	8.23627681578947e-09
MP:0000691	enlarged spleen	0.01666281	3.315899	21	6.333124	0.1055276	3.265434e-11	1.1977611912e-08	371	3.4681	21	6.055189	0.105	0.05660377	4.889188e-11	1.79161132230769e-08
MP:0008387	hypochromic anemia	0.000570458	0.1135211	7	61.66253	0.03517588	3.937033e-11	1.38856125423077e-08	19	0.1776116	7	39.41184	0.035	0.3684211	2.572654e-10	7.14885975151515e-08
MP:0010375	increased kidney iron level	0.0003175634	0.06319511	6	94.94405	0.03015075	7.778949e-11	2.64196156777778e-08	13	0.1215237	6	49.37308	0.03	0.4615385	1.005854e-09	2.305920295e-07
MP:0002138	abnormal hepatobiliary system morphology	0.04788765	9.529642	34	3.567815	0.1708543	1.314373e-10	4.29684381724138e-08	959	8.964711	34	3.792649	0.17	0.0354536	1.898994e-11	8.2922738e-09
MP:0004147	increased porphyrin level	0.0006827332	0.1358639	7	51.52214	0.03517588	1.358871e-10	4.29684381724138e-08	14	0.1308717	7	53.4875	0.035	0.5	1.823063e-11	8.2922738e-09
MP:0010067	increased red blood cell distribution width	0.003395369	0.6756784	11	16.27993	0.05527638	1.411892e-10	4.31568321333333e-08	70	0.6543585	11	16.81036	0.055	0.1571429	4.834042e-11	1.79161132230769e-08
MP:0004952	increased spleen weight	0.00586016	1.166172	13	11.14758	0.06532663	2.885067e-10	8.53421431935484e-08	116	1.084366	13	11.98858	0.065	0.112069	6.663415e-11	2.26309316851852e-08
MP:0005397	hematopoietic system phenotype	0.1354514	26.95483	61	2.263045	0.3065327	3.545205e-10	1.0159228078125e-07	2993	27.9785	61	2.180246	0.305	0.02038089	1.277512e-09	2.78923453333333e-07
MP:0002810	microcytic anemia	0.0008006262	0.1593246	7	43.93546	0.03517588	4.062931e-10	1.10562791888889e-07	22	0.2056555	7	34.0375	0.035	0.3181818	8.503039e-10	1.99930429820513e-07
MP:0013656	abnormal hematopoietic cell morphology	0.101611	20.2206	51	2.522181	0.2562814	4.272278e-10	1.10562791888889e-07	2287	21.37883	51	2.385538	0.255	0.02229996	2.360372e-09	4.80991360888889e-07
MP:0005636	abnormal mineral homeostasis	0.02333962	4.644585	23	4.952003	0.1155779	4.273233e-10	1.10562791888889e-07	469	4.384202	23	5.246109	0.115	0.04904051	9.842618e-11	3.223457395e-08
MP:0010066	abnormal red blood cell distribution width	0.00378323	0.7528628	11	14.6109	0.05527638	4.340524e-10	1.10562791888889e-07	82	0.7665342	11	14.3503	0.055	0.1341463	2.837539e-10	7.65300959705882e-08
MP:0002396	abnormal hematopoietic system morphology/development	0.1189448	23.67001	56	2.365863	0.281407	4.89573e-10	1.20559341368421e-07	2602	24.32344	56	2.302306	0.28	0.02152191	1.095384e-09	2.44991982439024e-07
MP:0013663	increased myeloid cell number	0.01042223	2.074024	16	7.714473	0.08040201	4.995916e-10	1.20559341368421e-07	217	2.028511	16	7.887558	0.08	0.07373272	2.355077e-10	6.96646970645161e-08
MP:0005376	homeostasis/metabolism phenotype	0.2176697	43.31627	82	1.893053	0.4120603	5.739844e-10	1.32560167425e-07	4220	39.44847	82	2.078661	0.41	0.01943128	3.52978e-12	2.69734021666667e-09
MP:0005370	liver/biliary system phenotype	0.05346923	10.64038	35	3.289357	0.1758794	5.782341e-10	1.32560167425e-07	1079	10.08647	35	3.469995	0.175	0.03243744	1.05783e-10	3.3449314137931e-08
MP:0009642	abnormal blood homeostasis	0.1389501	27.65107	61	2.206063	0.3065327	9.74962e-10	2.18058574146341e-07	2725	25.47324	61	2.39467	0.305	0.02238532	2.797934e-11	1.16622976272727e-08
MP:0005642	decreased mean corpuscular hemoglobin concentration	0.001495088	0.2975225	8	26.88872	0.04020101	1.024742e-09	2.23735336666667e-07	45	0.420659	8	19.01778	0.04	0.1777778	8.122431e-09	1.40533381641509e-06
MP:0011188	increased erythrocyte protoporphyrin level	0.000536406	0.1067448	6	56.20884	0.03015075	1.742588e-09	3.672195275e-07	9	0.08413181	6	71.31667	0.03	0.6666667	5.079814e-11	1.79161132230769e-08
MP:0005416	abnormal circulating protein level	0.03703195	7.369357	28	3.799517	0.1407035	1.762013e-09	3.672195275e-07	862	8.057957	28	3.474826	0.14	0.0324826	9.483059e-09	1.58108456418182e-06
MP:0001765	abnormal ion homeostasis	0.02819606	5.611015	24	4.277301	0.120603	3.022799e-09	6.04463275652174e-07	568	5.309652	24	4.52007	0.12	0.04225352	7.6771e-10	1.85260544736842e-07
MP:0000208	decreased hematocrit	0.007143261	1.421509	13	9.145211	0.06532663	3.032204e-09	6.04463275652174e-07	157	1.467633	13	8.857803	0.065	0.08280255	2.942113e-09	5.74025025744681e-07
MP:0013658	abnormal myeloid cell morphology	0.06756682	13.4458	38	2.826162	0.1909548	6.129546e-09	1.1959135493617e-06	1524	14.24632	38	2.667356	0.19	0.02493438	2.338905e-08	3.69788945689655e-06
MP:0000226	abnormal mean corpuscular volume	0.00762775	1.517922	13	8.564339	0.06532663	6.545237e-09	1.25041298520833e-06	213	1.991119	13	6.528991	0.065	0.06103286	1.127624e-07	1.49665928e-05
MP:0005387	immune system phenotype	0.1392002	27.70084	59	2.129899	0.2964824	7.727041e-09	1.44606053e-06	2971	27.77284	59	2.124377	0.295	0.01985863	7.158245e-09	1.26232897403846e-06
MP:0000192	abnormal mineral level	0.02284093	4.545345	21	4.620112	0.1055276	8.499976e-09	1.54348594921569e-06	457	4.272026	21	4.9157	0.105	0.04595186	2.166273e-09	4.51470986590909e-07
MP:0008469	abnormal protein level	0.04251903	8.461288	29	3.427374	0.1457286	8.584273e-09	1.54348594921569e-06	966	9.030147	29	3.211465	0.145	0.0300207	2.835045e-08	4.27591688196721e-06
MP:0002224	abnormal spleen size	0.02811646	5.595175	23	4.110685	0.1155779	1.365541e-08	2.40807903269231e-06	581	5.431176	23	4.234811	0.115	0.03958692	6.103023e-09	1.1192944182e-06
MP:0013661	abnormal myeloid cell number	0.02160165	4.298728	20	4.652539	0.1005025	1.751872e-08	3.03106910188679e-06	442	4.131806	20	4.840498	0.1	0.04524887	6.934941e-09	1.24692958764706e-06
MP:0002596	abnormal hematocrit	0.009992763	1.98856	14	7.040271	0.07035176	1.932639e-08	3.28190733888889e-06	223	2.084599	14	6.715919	0.07	0.06278027	2.536941e-08	3.9430083e-06
MP:0001586	abnormal erythrocyte cell number	0.01209387	2.40668	15	6.232652	0.07537688	2.902112e-08	4.83861218909091e-06	241	2.252863	15	6.658195	0.075	0.06224066	8.90217e-09	1.51172035e-06
MP:0003717	pallor	0.01041532	2.072648	14	6.754645	0.07035176	3.20817e-08	5.253378375e-06	186	1.738724	14	8.051882	0.07	0.07526882	2.485464e-09	4.95471845217391e-07
MP:0002591	decreased mean corpuscular volume	0.003390761	0.6747615	9	13.33805	0.04522613	3.727715e-08	5.93572044655172e-06	88	0.8226221	9	10.94062	0.045	0.1022727	1.375171e-07	1.77610113661972e-05
MP:0011180	abnormal hematopoietic cell number	0.0787615	15.67354	40	2.552072	0.201005	3.754327e-08	5.93572044655172e-06	1705	15.9383	40	2.509677	0.2	0.02346041	4.941455e-08	7.30857134677419e-06
MP:0002221	abnormal lymph organ size	0.03746061	7.454662	26	3.48775	0.1306533	3.889898e-08	6.04582451864407e-06	779	7.282075	26	3.570411	0.13	0.03337612	1.961084e-08	3.15493689122807e-06
MP:0008810	increased circulating iron level	0.001576775	0.3137783	7	22.30875	0.03517588	4.09934e-08	6.26515796666667e-06	39	0.3645712	7	19.20064	0.035	0.1794872	6.703664e-08	9.605093575e-06
MP:0011181	increased hematopoietic cell number	0.04695734	9.344511	29	3.103426	0.1457286	7.192824e-08	1.08128190295082e-05	1031	9.637766	29	3.008996	0.145	0.02812803	1.142488e-07	1.49665928e-05
MP:0002429	abnormal blood cell morphology/development	0.04228396	8.414509	27	3.208743	0.1356784	1.107054e-07	1.63736857741935e-05	850	7.945782	27	3.398029	0.135	0.03176471	2.844394e-08	4.27591688196721e-06
MP:0000685	abnormal immune system morphology	0.09898627	19.69827	45	2.284465	0.2261307	1.12978e-07	1.64445755555556e-05	2117	19.78967	45	2.273914	0.225	0.0212565	1.10411e-07	1.49665928e-05
MP:0000689	abnormal spleen morphology	0.03739545	7.441695	25	3.35945	0.1256281	1.466664e-07	2.1014545125e-05	793	7.412947	25	3.372478	0.125	0.03152585	1.124095e-07	1.49665928e-05
MP:0001589	abnormal mean corpuscular hemoglobin	0.006759594	1.345159	11	8.17747	0.05527638	1.541185e-07	2.17425637692308e-05	175	1.635896	11	6.724143	0.055	0.06285714	8.162929e-07	9.01856131686747e-05
MP:0004951	abnormal spleen weight	0.01009985	2.009869	13	6.468082	0.06532663	1.642564e-07	2.28216846666667e-05	183	1.71068	13	7.599317	0.065	0.07103825	1.879501e-08	3.0776828875e-06
MP:0013657	abnormal blood cell morphology	0.07087086	14.1033	36	2.552594	0.1809045	2.046846e-07	2.80142952537313e-05	1567	14.64828	36	2.457626	0.18	0.02297384	4.356435e-07	5.32646786e-05
MP:0005640	abnormal mean corpuscular hemoglobin concentration	0.00317157	0.6311424	8	12.67543	0.04020101	3.164011e-07	4.20492476376812e-05	77	0.7197943	8	11.11429	0.04	0.1038961	6.141041e-07	7.21965973974359e-05
MP:0002641	anisopoikilocytosis	0.0007493971	0.14913	5	33.52779	0.02512563	5.177415e-07	6.78241365e-05	17	0.1589156	5	31.46324	0.025	0.2941176	3.834941e-07	4.75221742837838e-05
MP:0005562	decreased mean corpuscular hemoglobin	0.002314615	0.4606083	7	15.19729	0.03517588	5.321549e-07	6.87304286338028e-05	70	0.6543585	7	10.6975	0.035	0.1	4.090672e-06	0.000394857497263158
MP:0001570	abnormal circulating enzyme level	0.02227679	4.433081	18	4.060381	0.09045226	6.665438e-07	8.37288581643836e-05	469	4.384202	18	4.10565	0.09	0.03837953	4.699637e-07	5.67048306447368e-05
MP:0002875	decreased erythrocyte cell number	0.00797159	1.586346	11	6.934173	0.05527638	7.678653e-07	9.51530378513514e-05	176	1.645244	11	6.685937	0.055	0.0625	8.636815e-07	9.35088094705882e-05
MP:0005319	abnormal enzyme/coenzyme level	0.02503029	4.981028	19	3.814474	0.09547739	8.113462e-07	9.92005953866667e-05	535	5.001168	19	3.799112	0.095	0.03551402	7.197615e-07	8.14841105555555e-05
MP:0008739	abnormal spleen iron level	0.000828869	0.1649449	5	30.31315	0.02512563	8.46096e-07	0.000102088162105263	29	0.2710914	5	18.44397	0.025	0.1724138	6.718064e-06	0.000581175913962264
MP:0004848	abnormal liver size	0.01834376	3.650409	16	4.383071	0.08040201	1.077508e-06	0.000127312517948718	352	3.290488	16	4.8625	0.08	0.04545455	2.242798e-07	2.81732296712329e-05
MP:0001585	hemolytic anemia	0.0008720174	0.1735315	5	28.81322	0.02512563	1.08292e-06	0.000127312517948718	34	0.3178313	5	15.73162	0.025	0.1470588	1.515501e-05	0.00124081644375
MP:0002080	prenatal lethality	0.1049329	20.88164	44	2.107114	0.2211055	1.473071e-06	0.000168850763375	2000	18.69596	44	2.35345	0.22	0.022	5.936013e-08	8.6401967e-06
MP:0002722	abnormal immune system organ morphology	0.05174901	10.29805	28	2.71896	0.1407035	1.683453e-06	0.000190583506296296	1076	10.05842	28	2.783736	0.14	0.0260223	9.205574e-07	9.81571088139535e-05
MP:0004152	abnormal circulating iron level	0.002936705	0.5844042	7	11.97801	0.03517588	2.538319e-06	0.000283858356463415	73	0.6824024	7	10.25788	0.035	0.09589041	5.430046e-06	0.000502964866868687
MP:0009931	abnormal skin appearance	0.02008421	3.996757	16	4.003246	0.08040201	3.400694e-06	0.000371242428333333	386	3.60832	16	4.434197	0.08	0.04145078	7.66279e-07	8.56924198780488e-05
MP:0000245	abnormal erythropoiesis	0.006165181	1.226871	9	7.335735	0.04522613	5.048647e-06	0.00052018082011236	109	1.01893	9	8.832798	0.045	0.08256881	8.667665e-07	9.35088094705882e-05
MP:0001790	abnormal immune system physiology	0.09223447	18.35466	39	2.124801	0.1959799	5.499603e-06	0.000560348439	1998	18.67726	39	2.088101	0.195	0.01951952	7.415725e-06	0.000629649983796296
MP:0009395	increased nucleated erythrocyte cell number	0.002171934	0.4322149	6	13.88198	0.03015075	5.864531e-06	0.000590964277692308	43	0.4019631	6	14.92674	0.03	0.1395349	2.829335e-06	0.000288277799444444
MP:0013662	decreased myeloid cell number	0.01433146	2.85196	13	4.558268	0.06532663	7.484706e-06	0.000746029935	302	2.82309	13	4.604884	0.065	0.04304636	5.714898e-06	0.0005240561466
MP:0011182	decreased hematopoietic cell number	0.05791564	11.52521	28	2.429456	0.1407035	1.36815e-05	0.00132062478947368	1250	11.68497	28	2.39624	0.14	0.0224	1.573575e-05	0.00124619904741379
MP:0000609	abnormal liver physiology	0.01298997	2.585004	12	4.64216	0.06030151	1.412192e-05	0.00134893756666667	303	2.832437	12	4.236634	0.06	0.03960396	2.997979e-05	0.00229095561916667
MP:0012397	abnormal nucleated erythrocyte cell number	0.002601678	0.5177339	6	11.58897	0.03015075	1.614358e-05	0.00149531948080808	44	0.4113111	6	14.5875	0.03	0.1363636	3.250722e-06	0.000324012181956522
MP:0005378	growth/size/body region phenotype	0.213765	42.53924	68	1.598524	0.3417085	2.148988e-05	0.001970621996	3564	33.3162	68	2.041049	0.34	0.01907969	1.570043e-09	3.34820797906977e-07
MP:0002135	abnormal kidney morphology	0.04368489	8.693293	23	2.645718	0.1155779	2.360163e-05	0.00212183281470588	697	6.515541	23	3.530022	0.115	0.03299857	1.689552e-07	2.1518322e-05
MP:0006357	abnormal circulating mineral level	0.02115254	4.209355	15	3.563491	0.07537688	2.658624e-05	0.00236694971650485	403	3.767235	15	3.9817	0.075	0.03722084	6.357024e-06	0.000560518366153846
MP:0002060	abnormal skin morphology	0.03797426	7.556877	21	2.778926	0.1055276	2.704135e-05	0.00238431903365385	736	6.880112	21	3.052276	0.105	0.02853261	5.937368e-06	0.000533781025098039
MP:0008762	embryonic lethality	0.07861521	15.64443	33	2.109377	0.1658291	3.792229e-05	0.00331187999333333	1537	14.36784	33	2.296796	0.165	0.0214704	6.084978e-06	0.000541740274368932
MP:0005367	renal/urinary system phenotype	0.05884884	11.71092	27	2.305541	0.1356784	4.856724e-05	0.00416225785794393	997	9.319935	27	2.897016	0.135	0.02708124	6.862297e-07	7.96547639113924e-05
MP:0002139	abnormal hepatobiliary system physiology	0.0149395	2.97296	12	4.036381	0.06030151	5.408838e-05	0.00455037105137615	332	3.103529	12	3.866566	0.06	0.03614458	7.235971e-05	0.00491510030148148
MP:0000599	enlarged liver	0.008401768	1.671952	9	5.38293	0.04522613	5.59932e-05	0.00466461377477477	176	1.645244	9	5.470312	0.045	0.05113636	4.308821e-05	0.00313586417222222
MP:0005385	cardiovascular system phenotype	0.1332184	26.51047	47	1.772885	0.2361809	5.789643e-05	0.00474027020625	2260	21.12643	47	2.224701	0.235	0.02079646	1.02691e-07	1.42678253030303e-05
MP:0008987	abnormal liver lobule morphology	0.00657643	1.30871	8	6.112892	0.04020101	6.090131e-05	0.00485621750173913	173	1.6172	8	4.946821	0.04	0.04624277	0.0002297748	0.0129265945766871
MP:0000274	enlarged heart	0.0255619	5.086819	16	3.145384	0.08040201	6.251593e-05	0.00494199205258621	452	4.225286	16	3.786726	0.08	0.03539823	5.853399e-06	0.000531442265643564
MP:0012382	abnormal blood cell physiology	0.05677648	11.29852	26	2.301186	0.1306533	6.997015e-05	0.00547551268813559	1304	12.18976	26	2.132937	0.13	0.01993865	0.0002158498	0.012294053826087
MP:0005344	increased circulating bilirubin level	0.002090266	0.4159629	5	12.0203	0.02512563	7.045916e-05	0.00547551268813559	57	0.5328348	5	9.383772	0.025	0.0877193	0.0001916114	0.0111909751392405
MP:0002118	abnormal lipid homeostasis	0.05042963	10.0355	24	2.391511	0.120603	7.582887e-05	0.00574670031322314	1037	9.693854	24	2.475796	0.12	0.02314368	4.024327e-05	0.00300025029186992
MP:0001845	abnormal inflammatory response	0.04403694	8.763351	22	2.510455	0.1105528	7.714594e-05	0.00579859237540984	1008	9.422762	22	2.334772	0.11	0.0218254	0.000198335	0.0114385657232704
MP:0001545	abnormal hematopoietic system physiology	0.06069022	12.07735	27	2.235589	0.1356784	8.124756e-05	0.0060572367902439	1367	12.77869	27	2.112893	0.135	0.01975128	0.0001883336	0.0111420587870968
MP:0004847	abnormal liver weight	0.008977683	1.786559	9	5.037617	0.04522613	9.22364e-05	0.0068210305483871	164	1.533068	9	5.870579	0.045	0.05487805	2.473655e-05	0.00192232341949153
MP:0008986	abnormal liver parenchyma morphology	0.007101015	1.413102	8	5.661304	0.04020101	0.0001030332	0.00749852733333333	183	1.71068	8	4.676503	0.04	0.04371585	0.0003358357	0.0172723507318436
MP:0001547	abnormal lipid level	0.04830421	9.612538	23	2.392708	0.1155779	0.0001072164	0.00774153061417323	979	9.151671	23	2.513202	0.115	0.02349336	4.687356e-05	0.003358051134375
MP:0000603	pale liver	0.002296064	0.4569167	5	10.94291	0.02512563	0.0001090249	0.0078106119765625	75	0.7010984	5	7.131667	0.025	0.06666667	0.0006896158	0.0311662325862069
MP:0000516	abnormal renal/urinary system morphology	0.04838897	9.629405	23	2.388517	0.1155779	0.0001100035	0.00781962864341085	757	7.07642	23	3.250231	0.115	0.03038309	7.141138e-07	8.14841105555555e-05
MP:0000202	abnormal circulating alkaline phosphatase level	0.009261861	1.84311	9	4.88305	0.04522613	0.0001163619	0.008145333	221	2.065903	9	4.356448	0.045	0.04072398	0.0002436218	0.0134579030481928
MP:0008476	increased spleen red pulp amount	0.002350076	0.4676652	5	10.69141	0.02512563	0.0001214111	0.00837097584210526	46	0.430007	5	11.62772	0.025	0.1086957	6.816839e-05	0.00466495624104478
MP:0011098	embryonic lethality during organogenesis, complete penetrance	0.03621708	7.2072	19	2.636253	0.09547739	0.0001310188	0.00896598802985075	586	5.477915	19	3.468473	0.095	0.03242321	2.755242e-06	0.000283882799325843
MP:0013693	abnormal hemopoiesis	0.03700101	7.3632	19	2.5804	0.09547739	0.0001718276	0.0116715488296296	726	6.786632	19	2.799621	0.095	0.0261708	5.448288e-05	0.00384313853538461
MP:0001846	increased inflammatory response	0.03734642	7.431937	19	2.556534	0.09547739	0.000193105	0.0130203886029412	822	7.684038	19	2.472658	0.095	0.02311436	0.0002706565	0.0143899191387283
MP:0002981	increased liver weight	0.004116702	0.8192238	6	7.324006	0.03015075	0.000197673	0.0132311051824818	93	0.869362	6	6.901613	0.03	0.06451613	0.0002402137	0.0133500583575758
MP:0000240	extramedullary hematopoiesis	0.00412845	0.8215616	6	7.303165	0.03015075	0.000200696	0.0133361037681159	110	1.028278	6	5.835	0.03	0.05454545	0.000592128	0.027285496281407
MP:0002127	abnormal cardiovascular system morphology	0.1014792	20.19435	37	1.832195	0.1859296	0.0002237671	0.01465674505	1709	15.9757	37	2.316018	0.185	0.02165009	1.230244e-06	0.000129670545747126
MP:0001784	abnormal fluid regulation	0.03788054	7.538227	19	2.520486	0.09547739	0.0002305728	0.0149954083404255	622	5.814443	19	3.267725	0.095	0.03054662	6.486116e-06	0.000566454130666667
MP:0001569	abnormal circulating bilirubin level	0.002790051	0.5552201	5	9.005438	0.02512563	0.0002668911	0.017172549986014	71	0.6637065	5	7.533451	0.025	0.07042254	0.0005361242	0.0250829536428571
MP:0003949	abnormal circulating lipid level	0.03834043	7.629745	19	2.490254	0.09547739	0.0002677944	0.017172549986014	787	7.356859	19	2.582624	0.095	0.02414231	0.0001561491	0.00942031083552632
MP:0002123	abnormal definitive hematopoiesis	0.03535574	7.035791	18	2.558348	0.09045226	0.0002831649	0.0180320981458333	696	6.506193	18	2.766595	0.09	0.02586207	9.999847e-05	0.00645764767535211
MP:0005406	abnormal heart size	0.032532	6.473868	17	2.625942	0.08542714	0.0003117357	0.0194463698571429	580	5.421828	17	3.135474	0.085	0.02931034	3.411167e-05	0.00258515713966942
MP:0003131	increased erythrocyte cell number	0.004554871	0.9064193	6	6.619453	0.03015075	0.0003376098	0.0209181207162162	68	0.6356625	6	9.438971	0.03	0.08823529	4.184423e-05	0.0030696927128
MP:0002398	abnormal bone marrow cell morphology/development	0.02401486	4.778957	14	2.92951	0.07035176	0.0003682306	0.0225111640133333	457	4.272026	14	3.277133	0.07	0.03063457	0.0001076572	0.00680838982068965
MP:0003881	abnormal nephron morphology	0.02136475	4.251586	13	3.057682	0.06532663	0.0004004998	0.0241617313552632	361	3.37462	13	3.852285	0.065	0.03601108	3.7571e-05	0.00282398418032787
MP:0006207	embryonic lethality during organogenesis	0.04693028	9.339126	21	2.248604	0.1055276	0.0004897865	0.0282474352515723	743	6.945548	21	3.02352	0.105	0.0282638	6.859927e-06	0.000587902155046729
MP:0002356	abnormal spleen red pulp morphology	0.004971227	0.9892742	6	6.065053	0.03015075	0.0005331344	0.0305552653	97	0.9067539	6	6.61701	0.03	0.06185567	0.0003019532	0.0157324479772727
MP:0005312	pericardial effusion	0.005138471	1.022556	6	5.86765	0.03015075	0.0006327307	0.0353782434727273	99	0.9254499	6	6.483333	0.03	0.06060606	0.0003371593	0.0172723507318436
MP:0010771	integument phenotype	0.08780252	17.4727	32	1.831428	0.160804	0.0006365769	0.0353782434727273	1537	14.36784	32	2.227196	0.16	0.02081978	1.596993e-05	0.00125166032564103
MP:0002416	abnormal proerythroblast morphology	0.003397034	0.6760097	5	7.396343	0.02512563	0.0006481682	0.0358054361084337	57	0.5328348	5	9.383772	0.025	0.0877193	0.0001916114	0.0111909751392405
MP:0002968	increased circulating alkaline phosphatase level	0.00724379	1.441514	7	4.856005	0.03517588	0.0006891022	0.0378252784166667	170	1.589156	7	4.404853	0.035	0.04117647	0.001119281	0.0479617138785047
MP:0008801	abnormal erythroid progenitor cell morphology	0.005407327	1.076058	6	5.575908	0.03015075	0.0008224152	0.0443560890233918	85	0.7945782	6	7.551176	0.03	0.07058824	0.0001466059	0.00896250735333333
MP:0003068	enlarged kidney	0.005494146	1.093335	6	5.487796	0.03015075	0.0008921927	0.047291370283237	94	0.87871	6	6.828191	0.03	0.06382979	0.0002546204	0.0138157933017751
