ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
MP:0002989	small kidney	0.01215873	3.064001	10	3.263707	0.03968254	0.001178739	0.177270982459016	178	2.096565	10	4.769708	0.03968254	0.05617978	5.184578e-05	0.01358359436
MP:0000459	abnormal presacral vertebrae morphology	0.01436573	3.620164	11	3.038536	0.04365079	0.001200536	0.177563147096774	280	3.297967	11	3.335388	0.04365079	0.03928571	0.0005148762	0.0433330957981651
MP:0002706	abnormal kidney size	0.01679779	4.233044	12	2.834839	0.04761905	0.001308577	0.18749454828125	259	3.050619	12	3.933628	0.04761905	0.04633205	6.20002e-05	0.013866874
MP:0010426	abnormal heart and great artery attachment	0.01275979	3.215468	10	3.109967	0.03968254	0.001677013	0.224688842	181	2.1319	10	4.690652	0.03968254	0.05524862	5.968201e-05	0.013837406205
MP:0010425	abnormal heart and great vessel attachment	0.01278652	3.222202	10	3.103468	0.03968254	0.001702607	0.224688842	183	2.155457	10	4.639388	0.03968254	0.05464481	6.544826e-05	0.0142895367666667
MP:0002231	abnormal primitive streak morphology	0.006770716	1.70622	7	4.102635	0.02777778	0.001824029	0.22724177	119	1.401636	7	4.994164	0.02777778	0.05882353	0.0005289972	0.0440991302181818
MP:0004521	abnormal cochlear hair cell stereociliary bundle morphology	0.004997516	1.259374	6	4.764272	0.02380952	0.001837879	0.22724177	74	0.8716055	6	6.883848	0.02380952	0.08108108	0.0002386225	0.0309880075135135
MP:0005294	abnormal heart ventricle morphology	0.03825177	9.639446	20	2.074808	0.07936508	0.001858575	0.22724177	576	6.784389	20	2.947944	0.07936508	0.03472222	1.76537e-05	0.00646092100769231
MP:0003948	abnormal gas homeostasis	0.02761655	6.95937	16	2.299059	0.06349206	0.001938332	0.233875058421053	458	5.394531	16	2.965967	0.06349206	0.0349345	0.0001153451	0.02034066475
MP:0003936	abnormal reproductive system development	0.005139803	1.29523	6	4.632381	0.02380952	0.002112066	0.245160066075949	74	0.8716055	6	6.883848	0.02380952	0.08108108	0.0002386225	0.0309880075135135
MP:0003795	abnormal bone structure	0.04156227	10.47369	21	2.005024	0.08333333	0.00216119	0.246015270833333	773	9.104744	21	2.30649	0.08333333	0.02716688	0.0003480153	0.0371081430348837
MP:0010832	lethality during fetal growth through weaning	0.1292465	32.57013	49	1.504446	0.1944444	0.002253575	0.246015270833333	1760	20.73008	49	2.363715	0.1944444	0.02784091	1.190733e-08	2.183804322e-05
MP:0002230	abnormal primitive streak formation	0.003637416	0.9166288	5	5.454771	0.01984127	0.00246866	0.263228048837209	54	0.6360365	5	7.861185	0.01984127	0.09259259	0.0004303228	0.040357521979798
MP:0002132	abnormal respiratory system morphology	0.04554424	11.47715	22	1.916852	0.08730159	0.00293418	0.2949171953	731	8.610049	22	2.555154	0.08730159	0.03009576	5.84956e-05	0.013837406205
MP:0005221	abnormal rostral-caudal axis patterning	0.00776908	1.957808	7	3.575427	0.02777778	0.003875323	0.316632796460177	113	1.330965	7	5.259341	0.02777778	0.0619469	0.0003870817	0.0399580679354839
MP:0001700	abnormal embryo turning	0.01223519	3.083267	9	2.918981	0.03571429	0.004250182	0.327514024705882	171	2.014115	9	4.468463	0.03571429	0.05263158	0.0002009278	0.02878918634375
MP:0000520	absent kidney	0.004300851	1.083814	5	4.613336	0.01984127	0.004992021	0.369168004596774	51	0.6007011	5	8.323607	0.01984127	0.09803922	0.0003289312	0.036340953060241
MP:0004264	abnormal extraembryonic tissue physiology	0.01747216	4.402984	11	2.498306	0.04365079	0.005270981	0.377463856976744	277	3.262631	11	3.371512	0.04365079	0.03971119	0.0004705989	0.0415896268173077
MP:0003942	abnormal urinary system development	0.01050109	2.646275	8	3.023117	0.03174603	0.005613497	0.388382594736842	100	1.177845	8	6.792063	0.03174603	0.08	2.425111e-05	0.007942238525
MP:0002151	abnormal neural tube morphology	0.02828551	7.127947	15	2.104393	0.05952381	0.005920625	0.396292928832117	453	5.335639	15	2.811285	0.05952381	0.03311258	0.0003331944	0.036373722
MP:0001544	abnormal cardiovascular system physiology	0.08375041	21.1051	33	1.563603	0.1309524	0.007216662	0.429719419090909	1369	16.1247	33	2.046549	0.1309524	0.02410519	7.301797e-05	0.0145559735847826
MP:0011091	prenatal lethality, complete penetrance	0.01865829	4.70189	11	2.339485	0.04365079	0.008401546	0.434494162666667	284	3.345081	11	3.288411	0.04365079	0.03873239	0.000579287	0.0473750273070175
MP:0002622	abnormal cochlear hair cell morphology	0.01367995	3.447348	9	2.610702	0.03571429	0.008528784	0.434494162666667	167	1.967002	9	4.575492	0.03571429	0.05389222	0.000168225	0.0256806751967213
MP:0001175	abnormal lung morphology	0.02997158	7.552837	15	1.986009	0.05952381	0.009746655	0.468607584739583	471	5.547651	15	2.703847	0.05952381	0.03184713	0.0005003208	0.0432824692075472
MP:0003308	abnormal cochlear sensory epithelium morphology	0.01411931	3.558067	9	2.529463	0.03571429	0.01032452	0.478661558291457	172	2.025894	9	4.442483	0.03571429	0.05232558	0.0002098812	0.0296093939076923
MP:0002108	abnormal muscle morphology	0.04797663	12.09011	21	1.736957	0.08333333	0.01059232	0.485657872	765	9.010516	21	2.33061	0.08333333	0.02745098	0.0003032621	0.035201436164557
MP:0000045	abnormal hair cell morphology	0.01422095	3.58368	9	2.511385	0.03571429	0.01077771	0.48926535	176	2.073008	9	4.341518	0.03571429	0.05113636	0.0002490819	0.0309880075135135
MP:0000462	abnormal digestive system morphology	0.05424741	13.67035	23	1.682474	0.09126984	0.01087522	0.491259937931034	820	9.658331	23	2.381364	0.09126984	0.02804878	0.0001140624	0.02034066475
MP:0000042	abnormal organ of Corti morphology	0.01432666	3.610318	9	2.492855	0.03571429	0.01126473	0.495793819617225	173	2.037672	9	4.416804	0.03571429	0.05202312	0.0002191638	0.0304504855454545
MP:0009538	abnormal synapse morphology	0.0120271	3.030829	8	2.639542	0.03174603	0.01204951	0.518954475454545	151	1.778546	8	4.498055	0.03174603	0.05298013	0.0004328407	0.040357521979798
MP:0004753	abnormal miniature excitatory postsynaptic currents	0.007482489	1.885587	6	3.182033	0.02380952	0.01242908	0.518954475454545	82	0.9658331	6	6.212253	0.02380952	0.07317073	0.0004171094	0.0402620336631579
MP:0001574	abnormal oxygen level	0.01739241	4.382887	10	2.281601	0.03968254	0.01371504	0.549200510043668	229	2.697266	10	3.707458	0.03968254	0.04366812	0.0004052454	0.0399580679354839
MP:0002081	perinatal lethality	0.07573756	19.08587	29	1.519449	0.1150794	0.01652306	0.589558210894942	983	11.57822	29	2.504703	0.1150794	0.02950153	5.42699e-06	0.00292197320210526
MP:0002114	abnormal axial skeleton morphology	0.07342779	18.5038	28	1.513202	0.1111111	0.0192753	0.629019576512455	1157	13.62767	28	2.054643	0.1111111	0.02420052	0.0002500668	0.0309880075135135
MP:0001392	abnormal locomotor behavior	0.08681038	21.87622	32	1.462776	0.1269841	0.01966452	0.637186036749117	1269	14.94686	32	2.140918	0.1269841	0.02521671	4.052411e-05	0.0113430927060606
MP:0000972	abnormal mechanoreceptor morphology	0.01585847	3.996333	9	2.252064	0.03571429	0.02031427	0.655922027816901	192	2.261463	9	3.979725	0.03571429	0.046875	0.0004716817	0.0415896268173077
MP:0003491	abnormal voluntary movement	0.09380582	23.63907	34	1.438297	0.1349206	0.0204542	0.658122856140351	1361	16.03047	34	2.12096	0.1349206	0.02498163	2.752528e-05	0.00870368336551724
MP:0006032	abnormal ureteric bud morphology	0.006206184	1.563958	5	3.197016	0.01984127	0.021354	0.671819951369863	53	0.624258	5	8.009509	0.01984127	0.09433962	0.0003942258	0.0399580679354839
MP:0011085	postnatal lethality, complete penetrance	0.03019647	7.60951	14	1.839803	0.05555556	0.02211726	0.680351435451505	400	4.711381	14	2.971528	0.05555556	0.035	0.0003015406	0.035201436164557
MP:0003169	abnormal scala media morphology	0.01619453	4.081022	9	2.20533	0.03571429	0.02285232	0.693893292715232	198	2.332134	9	3.859127	0.03571429	0.04545455	0.0005889589	0.0473750273070175
MP:0000428	abnormal craniofacial morphology	0.0684907	17.25966	26	1.506403	0.1031746	0.02491857	0.721962778233438	957	11.27198	26	2.306605	0.1031746	0.02716823	6.816251e-05	0.0144499963840909
MP:0005382	craniofacial phenotype	0.0685473	17.27392	26	1.505159	0.1031746	0.02514101	0.722705522570533	961	11.31909	26	2.297004	0.1031746	0.02705515	7.296116e-05	0.0145559735847826
MP:0000527	abnormal kidney development	0.009137693	2.302699	6	2.605638	0.02380952	0.0294551	0.776106076136364	85	1.001168	6	5.992997	0.02380952	0.07058824	0.0005059287	0.0433330957981651
MP:0002925	abnormal cardiovascular development	0.04740875	11.947	19	1.590357	0.07539683	0.03250215	0.79904749463807	659	7.762	19	2.447823	0.07539683	0.02883156	0.000322539	0.0360693003658537
MP:0002082	postnatal lethality	0.07111127	17.92004	26	1.45089	0.1031746	0.03693613	0.851457594814815	958	11.28376	26	2.304197	0.1031746	0.02713987	6.933477e-05	0.0144499963840909
