ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Fold
GO:0001655	urogenital system development	0.0372369131138694	0.0163133684260445	5.72855693554522e-11	3.31366429339596e-09	2.32479300879408e-09	Pdgfb/Sox9/Serpinf1/Rarg/Smo/Tgfb1/Pgf/Mef2c/Tek/Sulf2/Aldh1a2/Glis2/Lama5/Rxra/Ift27/Igf1/Lgr5/Nf1/Smad5/Wnt5a/Angpt1/Mtss1/Hes1/Vegfa/Smad4/Pdgfrb/Ovol1/Cep55/Maged1/Gdf11/Nrp1/Epha4/Itga8/Notch1/Pax8/Itga6/Fbn1/Jag1/Bmp2/Invs/Tnc/Mmp17/Cux1/Col4a1/Sfrp1/Slit2/Smad1/Mmp2/Kank2/Stra6/Lzts2/Wnt4/Dchs1/Smad6/Tns2/Notch3/Hoxa13/Gcnt1/Hey1/Foxf1/Gpr4/Tcf21/Fat4/Amer1/Pbx1/Lamb2/Yap1/Acvr2b/Mpv17	69	2.2826011245121
GO:0007179	transforming growth factor beta receptor signaling pathway	0.0232056125202375	0.00787214871721914	6.21192941453986e-11	3.52482623350748e-09	2.47293951931206e-09	Cav2/Folr1/Ltbp1/Bmp8b/Tgfb1/Cav1/Mtmr4/Fut8/Tgfb3/Smad5/Twsg1/Bambi/Smad4/Fbn2/Itga8/Fbn1/Bmp2/Ski/Col1a2/Tgfb1i1/Usp9x/Smad1/Bmp8a/Foxh1/Chst11/Zbtb7a/Smad6/Pmepa1/Smurf1/Thbs1/Cldn5/Nrep/Eid2/Cd109/Rasl11b/Jun/Acvr2b/Hipk2/Ing2/Bcl9l/Wfikkn1/Lrrc32/Peg10	43	2.94781175430269
GO:0048762	mesenchymal cell differentiation	0.0275229357798165	0.0103381230141794	6.34627263438716e-11	3.56708418449799e-09	2.50258675582437e-09	Sox9/Col1a1/Smo/Folr1/Tgfb1/Mef2c/Wnt2/Aldh1a2/Lama5/Anxa6/Kitl/Rflnb/Tgfb3/Sema3g/Wnt5a/Sema5a/Hes1/Snai2/Vegfa/Bambi/Smad4/Tcf7l2/Nrp1/Fn1/Epb41l5/Zeb2/Dab2ip/Notch1/Mdk/Jag1/Bmp2/Fam83d/Tgfb1i1/Efnb1/Sfrp1/Tbx20/Loxl2/Crb2/Wnt4/Ovol2/Nrtn/Hey1/Erg/Trim62/Tcf21/Amer1/Mcrip1/Bcl9l/Sox11/Tmem100/Dact3	51	2.66227590270179
GO:0009991	response to extracellular stimulus	0.0415542363734485	0.0192061459667093	6.74554157018926e-11	3.75606884814837e-09	2.63517418349449e-09	Pparg/Folr1/Bmp8b/Axl/Atp5g1/Fads1/Nfe2l2/Lamp2/Ada/Lrp11/Fyn/Cpeb4/Prl7b1/Prl7d1/Srebf2/Snai2/Tfrc/Fstl1/Tmbim6/Slc22a3/Clic5/Sik1/Tcf7l2/Gcgr/Atg4b/Slc25a25/Itga6/Map1lc3a/Tbl1xr1/Postn/Vcam1/Rragd/Alad/Aqp3/Rragc/Spp1/Aacs/Ulk1/Wipi2/Trim24/Gas6/Sesn3/Ldlr/Kank2/Bmp8a/Gas2l1/Plcg2/Adrb1/Wnt4/Vgf/Sesn1/Prl3b1/Pdk2/Dap/Bmf/Pklr/Pnpla3/Wipi1/Arsb/Foxo1/Rbp1/Foxo3/Suox/Hamp/Amigo1/Jun/Tle5/Prl2c5/Prl2c3/Prl3d1/Arhgap35/Prl2c1/Acadm/Prl2b1/Map3k5/Bglap3/Prl2c2	77	2.16359057384422
GO:0045765	regulation of angiogenesis	0.0345385860766325	0.0146535780338597	6.93762533388226e-11	3.82725664252505e-09	2.68511795329887e-09	Ngfr/Pparg/Serpinf1/Ramp2/Pgf/Tek/Notch4/Nfe2l2/Cd34/Sparc/Dcn/Rock2/Nf1/Vash1/Prl7d1/Wnt5a/Sema5a/Enpp2/Hdac7/Emp2/Tnfrsf12a/Vegfa/Vegfb/Nrp1/Dab2ip/Notch1/Mdk/Spred1/Nras/Nos3/Add1/Pf4/Anxa3/Flt1/Stim1/Mecp2/Adgra2/Vegfc/Smad1/Ets1/Cd59a/Card10/Tie1/Ptprm/Jcad/Tbxa2r/Meox2/Serpine1/Abcc8/Thbs1/Prkd2/Mmrn2/Ago1/Stab1/Gpr4/Aplnr/Pik3r6/Rhoj/Igf2/Adam12/Hipk2/Ecscr/Apela/Prl2c2	64	2.35700700517136
GO:0003179	heart valve morphogenesis	0.011332973556395	0.00222886138379096	7.90910514618414e-11	4.28960318169514e-09	3.00948997977269e-09	Sox9/Tgfb1/Mef2c/Fgfrl1/Tbx5/Rb1/Smad4/Notch1/Jag1/Bmp2/Nos3/Slit2/Tbx20/Stra6/Dchs1/Smad6/Hey1/Erg/Zfpm1/Slit3/Gja5	21	5.08464709327026
GO:0045860	positive regulation of protein kinase activity	0.043712898003238	0.0207710911936264	9.00006247286028e-11	4.83084434354068e-09	3.38921271500504e-09	Ccnd2/Pdgfb/Dlg3/Unc119/Tgfb1/Met/Mlkl/Csf1/Arrb1/Kitl/Igf1/Egfr/Mrnip/Dlg4/Tgfb3/Nedd9/Ripk1/Gadd45g/Ror2/Wnt5a/Ripk3/Angpt1/Emp2/Fgd4/Vegfa/Prrc1/Pdgfrb/Vldlr/Maged1/Als2/Stradb/Map4k4/Epha4/Ddr2/Zeb2/Dab2ip/Traf6/Cdc25b/Rasgrp1/Bmp2/Dab1/Tal1/Prkag2/Cdk5/Prkcz/Camkk2/Flt1/Tgfa/Gas6/Trf/Ppp1r9a/Card10/Arhgef5/Oxsr1/Lpar3/Thbs1/Madd/Ripk2/Mdfic/Inava/Reln/Map3k9/Fzd5/Adra2c/Pik3r6/F2r/Fzd4/Magi3/Nrk/Pde5a/Tead1/Ghr/Adra2b/Acvr2b/Akap13/Psrc1/Strada/Ccnd1/Map3k5/Pak6/Prnp	81	2.10450657578603
GO:0042060	wound healing	0.0383162439287642	0.0172143974960876	9.99621828583111e-11	5.31763112026623e-09	3.73073146739054e-09	Pdgfb/Timp1/Col1a1/Axl/Tgfb1/Ccn4/Fbln1/Slc4a1/Cav1/Mertk/Nfe2l2/Cd34/Anxa6/Igf1/Egfr/Nf1/Myh10/F2rl2/F2rl1/Wnt5a/Dmtn/Fzd6/Snai2/Serpind1/Mylk/Tnfrsf12a/Ptk7/Hbegf/Smad4/Vegfb/Fn1/Col5a1/Tfpi/Mdk/Ccm2l/Gnas/Fga/Tec/Pf4/Gata1/Gas6/Comp/Pou2f3/Kank1/Dysf/Itga2b/Tbxa2r/Adrb1/Acta2/Wnt4/Serpine1/Ppl/Abcc8/Thbs1/Fzd7/Lgr6/Gpr4/Prkce/Adra2c/Cd109/Gap43/Gp5/F2r/F2rl3/Selenon/BC004004/Yap1/Mapk14/Dtnbp1/Arhgap35/Prcp	71	2.22582544277094
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.0286022665947113	0.0111443069189548	1.1561063212006e-10	6.0944151393073e-09	4.27570582113201e-09	Cav2/Folr1/Ltbp1/Bmp8b/Tgfb1/Cav1/Tgfb3/Wnt5a/Hes1/Fstl1/Twsg1/Bambi/Smad4/Fbn2/Tcf7l2/Gdf11/Itga8/Notch1/Fbn1/Bmp2/Ski/Chrdl2/Tgfb1i1/Chrdl1/Sfrp1/Rbpms/Tbx20/Bmp8a/Inha/Chst11/Zbtb7a/Crb2/Spg20/Smad6/Ovol2/Hoxa13/Pmepa1/Smurf1/Lefty1/Thbs1/Nrep/Fzd1/Eid2/Cd109/Rasl11b/Acvr2b/Hipk2/Ing2/Bcl9l/Sox11/Rgma/Wfikkn1/Peg10	53	2.56653615184118
GO:0072001	renal system development	0.0334592552617377	0.0142267747901551	1.50895430173111e-10	7.75030149113274e-09	5.43743877692764e-09	Pdgfb/Sox9/Smo/Tgfb1/Pgf/Mef2c/Tek/Sulf2/Aldh1a2/Glis2/Lama5/Ift27/Lgr5/Nf1/Smad5/Wnt5a/Angpt1/Mtss1/Hes1/Vegfa/Smad4/Pdgfrb/Ovol1/Cep55/Maged1/Gdf11/Nrp1/Epha4/Itga8/Notch1/Pax8/Itga6/Fbn1/Jag1/Bmp2/Invs/Mmp17/Cux1/Col4a1/Sfrp1/Slit2/Smad1/Kank2/Stra6/Lzts2/Wnt4/Dchs1/Smad6/Tns2/Notch3/Gcnt1/Hey1/Foxf1/Gpr4/Tcf21/Fat4/Amer1/Pbx1/Lamb2/Yap1/Acvr2b/Mpv17	62	2.35185105234754
GO:0030218	erythrocyte differentiation	0.0194279546681058	0.00607009057713283	1.83981554533947e-10	9.28950933824796e-09	6.51731269450763e-09	Slc4a1/Ikzf1/Stat5b/Tmem14c/Smad5/Dmtn/Rb1/Bcl6/Slc11a2/Epb42/Rhag/Vegfa/Epas1/Fech/Gfi1b/Tal1/Rhd/Add1/Gata1/Heph/Ank1/Ets1/Slc25a38/Senp1/Gas2l1/Zbtb7a/Setd1a/Foxo3/Zfpm1/Sox6/Mapk14/Klf1/Hba-x/Thra/Trim10/Maea	36	3.20060375067458
GO:0010721	negative regulation of cell development	0.0399352401511063	0.0185422298098354	1.97196760247129e-10	9.87309493741508e-09	6.92674334313444e-09	Ngfr/Wnt3/Lhx2/Sox9/Tgfb1/Fbln1/Cav1/Pmp22/Igf1/Kremen1/Nf1/Rflnb/Sema3g/Wnt5a/Dmtn/Sema5a/Asap1/Hes1/Meltf/App/Nfatc4/Vegfa/Smad4/Tjp2/Gdf11/Nrp1/Map4k4/Ctdsp1/Epha4/Lmx1a/Vim/Notch1/Fbn1/Jag1/Stmn2/Postn/Dab1/Cdk5/Ski/Cd38/Crmp1/Rufy3/Ulk1/Dtx1/Xylt1/Arhgap4/Mecp2/Slit2/Adgrg1/Ldlr/Kank1/Inppl1/Spg20/Apbb1/Hook3/Rflna/Notch3/Mylip/Abcc8/Hey1/Ttc3/Rap1gap/Trim46/Shb/Rtn4rl1/Foxo3/Lingo1/Prag1/Pbx1/Dtnbp1/Sox11/S1pr3/Rgma/Dio3	74	2.15374529172987
GO:0040013	negative regulation of locomotion	0.0345385860766325	0.0150329586949305	2.13539043594008e-10	1.06022135144425e-08	7.43827668519127e-09	Wnt3/Cdh1/Pparg/Pdgfb/Serpinf1/Timp1/Marveld3/Tgfb1/Mef2c/Fbln1/Gm266/Nfe2l2/Ada/Tbx5/Dcn/Adora2a/Mmp28/Nf1/Cygb/Vash1/Prl7d1/Sema3g/Nisch/Wnt5a/Sema5a/St6gal1/Arap3/Nrp1/Igfbp5/Dab2ip/Egfl7/Notch1/Jag1/Spred1/Pfn2/Ptpru/Padi2/Arhgap4/Mecp2/Dlc1/Sfrp1/Slit2/Adgrg1/Robo4/Kank1/Card10/Tie1/Ptprm/Dbn1/Tbxa2r/Meox2/Tcaf1/Wnt4/Serpine1/Limch1/Abhd2/Abcc8/Thbs1/Mmrn2/Foxo3/Rap2c/Cxcl12/Spint2/Arrdc3	64	2.29752417854243
GO:0002040	sprouting angiogenesis	0.018348623853211	0.00554844216816048	2.23117075356461e-10	1.09862110328413e-08	7.70768078504139e-09	Ngfr/Ramp2/Pgf/Tek/Rspo3/Flt4/Sema5a/Angpt1/Hdac7/Vegfa/Vegfb/Nrp1/Notch1/Spred1/Pik3r3/Flt1/Adgra2/Vegfc/Slit2/Smad1/Card10/Jcad/Loxl2/Tbxa2r/Meox2/Thbs1/Mmrn2/Aplnr/Clec14a/E2f8/Rhoj/Nrarp/Apela/Prl2c2	34	3.30698659139026
GO:0007517	muscle organ development	0.0420939017808958	0.0201071750367525	2.59941562786119e-10	1.24922507129405e-08	8.7642846559401e-09	Cav2/Tbx2/Smo/Tgfb1/Ccn4/Mef2c/Epor/Cav1/Fgfrl1/Met/Mrtfb/Wnt2/Lama5/Rxra/Pmp22/Tbx5/Plagl1/Igf1/Btg2/Nf1/Ripk1/Pitx1/Wnt5a/Rb1/Angpt1/Mtss1/Col14a1/Hdac7/Popdc2/Mylk/Smad4/Tcf7l2/Ankrd2/Obsl1/Tnnt2/Notch1/Bmp2/Ccm2l/Mbnl1/Nras/Col11a1/Cdk5/Ski/Kel/Myh14/Hdac6/Mtm1/Sin3b/Tbx20/Acta1/Usp2/Stra6/Dysf/Foxh1/Gpc1/Adrb1/Meox2/Zfhx3/Hlx/Hey1/Fzd7/Fzd1/S1pr1/Tcf21/Eid2/Zfpm1/Fzd2/Selenon/Sox6/Yap1/Mapk14/Dtnbp1/Bcl9l/Sox11/Tcf15/Actc1/Vamp5/Myl6	78	2.0934766671079
GO:0048754	branching morphogenesis of an epithelial tube	0.0242849433351322	0.00882060036989614	2.59993133334108e-10	1.24922507129405e-08	8.7642846559401e-09	Sox9/Mmp14/Smo/Tgfb1/Pgf/Tek/Met/Wnt2/Csf1/Notch4/Lama5/Tbx3/Igf1/Wnt5a/Sema5a/Angpt1/Nfatc4/Vegfa/Smad4/Slc12a2/Lrp5/Maged1/Nrp1/Notch1/Pax8/Mdk/Bmp2/Ncoa3/Tnc/Flt1/Col4a1/Slit2/Tbx20/Wnt4/Dchs1/Esrp1/Foxf1/Rasip1/Tcf21/Fat4/Pbx1/Yap1/Cxcl12/Nrarp/Esrp2	45	2.75320752746201
GO:0046579	positive regulation of Ras protein signal transduction	0.0129519697787372	0.00303504528856642	3.04701321950394e-10	1.45232838094436e-08	1.01892122060212e-08	Ngfr/Csf1/Arrb1/Kitl/Igf1/F2rl2/F2rl1/Mapre2/Pdgfrb/Map4k4/Notch1/Rasgrp1/Mcf2l/Adgrg1/Lpar6/Itpkb/Gpr4/Gpr20/F2r/Lpar4/F2rl3/Prag1/Camk2d/Akap13	24	4.26747166756611
GO:0042692	muscle cell differentiation	0.0399352401511063	0.0187319201403708	3.19317427614996e-10	1.50991526486519e-08	1.05932289478626e-08	Cav2/Tbx2/Pdgfb/Sox9/Mmp14/Ramp2/Smo/Tgfb1/Ccn4/Mef2c/Met/Mrtfb/Rxra/Pmp22/Tbx5/Tbx3/Myh11/Igf1/Csrp2/Myh10/Rb1/Col14a1/Hes1/Popdc2/Nfatc4/Vegfa/Sik1/Bin1/Smad4/Pdgfrb/Ehd1/Ankrd2/Igfbp5/Obsl1/Tnnt2/Capn2/Itga8/Notch1/Bmp2/Rbm38/Tmod1/Ski/Kel/Bhlhe41/Stim1/Hdac6/Mecp2/Comp/Acta1/Pias1/Dysf/Fhod3/Adrb1/Wnt4/Smad6/AW551984/Hey1/Fzd7/Foxf1/Lmod1/Igf2/Selenon/Plpp7/Sox6/Mapk14/Camk2d/Tmem119/Thra/Cxcl12/Acadm/Akap13/Actc1/Prdm6/Wfikkn1	74	2.13193521282628
GO:0010810	regulation of cell-substrate adhesion	0.0264436049649217	0.010148432683644	3.31617332521393e-10	1.5557291867421e-08	1.09146492121215e-08	Mmp14/Col1a1/Col26a1/Fbln1/Tek/Csf1/Nf1/Smoc1/Nedd9/Dmtn/Enpp2/Emp2/Bcl6/Meltf/St6gal1/Vegfa/Lims2/Nrp1/Map4k4/Fn1/Epb41l5/Ddr2/Notch1/Itga6/Mdk/Jag1/Postn/Prkcz/Spp1/Vegfc/Dlc1/Kank1/Emid1/Dbn1/Dapk3/Wnt4/Serpine1/Limch1/Acer2/Prex1/Thbs1/Fzd7/Pik3r1/Mmrn2/Coro2b/Foxf1/Camsap3/Prkce/Fzd4	49	2.60568363502479
GO:0043254	regulation of protein-containing complex assembly	0.0415542363734485	0.0199174847062171	3.99243592510708e-10	1.85835415951469e-08	1.30377985679278e-08	Rhoc/Tgfb1/Med25/Cav1/Met/Clip3/Lamp2/Sept8/Cldn7/Mief2/Ikzf1/Wasf1/Sar1a/Dbnl/Sptb/Iqgap2/Dmtn/Asap1/Dyrk1a/Vegfa/Arhgap28/Mlst8/Bin1/Add3/Spta1/Abi2/Dab2ip/Stmn2/Pfn2/Tmod1/Tal1/Stmn1/Prkcz/Add1/Ulk1/Fscn1/Add2/Fchsd2/Stx1b/Hdac6/Mecp2/Slit2/Cotl1/Tbx20/Kank1/Ppp1r9a/Snap91/Arhgef5/Farp2/Fhod3/Dbn1/Kank4/Smad6/Pmepa1/Lefty1/Prex1/Bmf/Kirrel/Camsap3/Dact1/Rasip1/Prkce/Cdc42ep2/Lmod1/Cdc42ep1/Clip1/Nlrc3/Tmc8/Magel2/Mpp7/Sptan1/Thra/Tubb4a/Cdc42ep5/Nck2/Psrc1/Trabd2b	77	2.08631948192121
GO:0060711	labyrinthine layer development	0.0124123043712898	0.00284535495803101	4.26453752228922e-10	1.96962128355032e-08	1.38184239094333e-08	Wnt2/Rspo3/Llgl2/Plcd3/Vash1/Hes1/Gcm1/Esx1/Spint1/Ncoa3/Vcam1/Nsdhl/St14/Ovol2/Hey1/Erf/Fzd5/Hs6st1/Synb/Nfe2/Spint2/Syna/Synb	23	4.3623043712898
GO:0033674	positive regulation of kinase activity	0.0453318942255801	0.0225731493337127	4.53509854504738e-10	2.07847054856864e-08	1.45820860909985e-08	Ccnd2/Pdgfb/Dlg3/Unc119/Tgfb1/Tek/Met/Mlkl/Csf1/Arrb1/Kitl/Igf1/Egfr/Mrnip/Dlg4/Tgfb3/Nedd9/Ripk1/Gadd45g/Ror2/Wnt5a/Ripk3/Angpt1/Emp2/Fgd4/Vegfa/Prrc1/Pdgfrb/Vldlr/Maged1/Als2/Stradb/Map4k4/Epha4/Pfkfb2/Ddr2/Zeb2/Dab2ip/Traf6/Cdc25b/Rasgrp1/Bmp2/Dab1/Tal1/Prkag2/Cdk5/Prkcz/Camkk2/Flt1/Tgfa/Gas6/Trf/Ppp1r9a/Card10/Arhgef5/Oxsr1/Lpar3/Thbs1/Madd/Ripk2/Mdfic/Inava/Dstyk/Reln/Map3k9/Fzd5/Adra2c/Pik3r6/F2r/Fzd4/Magi3/Nrk/Pde5a/Tead1/Ghr/Adra2b/Acvr2b/Akap13/Psrc1/Strada/Ccnd1/Map3k5/Pak6/Prnp	84	2.00822196120758
GO:0010769	regulation of cell morphogenesis involved in differentiation	0.0361575822989746	0.0164082135913122	5.23019521944851e-10	2.3787406959904e-08	1.66887145170189e-08	Wnt3/Cdh4/Rnd2/Rab11a/Crabp2/Atp5g1/Fbln1/Met/Dbnl/Akap5/Numb/Nedd9/Sema3g/Wnt5a/Dpysl2/Dmtn/Sema5a/Sdc2/Enpp2/Meltf/St6gal1/Nfatc4/Tnfrsf12a/Vegfa/Lims2/Nrp1/Myo5b/Fn1/Epha4/Plxna2/Vim/Abi2/Zeb2/Mdk/Itpka/Postn/Dab1/Cdk5/Rufy3/Ulk1/Cux1/Kel/Arhgap4/Slit2/Ist1/Nedd4/Kank1/Ppp1r9a/Mgll/Snap91/Dbn1/Spg20/Lpar3/Prex1/Ttc3/Reln/Trim46/Hecw2/Amigo1/Islr2/Plxnb1/Dtnbp1/Arhgap35/Kif13b/Cxcl12/Kalrn/Rgma	67	2.2036269882615
GO:0034101	erythrocyte homeostasis	0.0199676200755532	0.00659173898610518	5.75516237288569e-10	2.57813965546263e-08	1.80876531719265e-08	Axl/Slc4a1/Ikzf1/Stat5b/Tmem14c/Smad5/Dmtn/Rb1/Bcl6/Slc11a2/Epb42/Rhag/Vegfa/Epas1/Fech/Gfi1b/Tal1/Rhd/Add1/Gata1/Heph/Ank1/Ets1/Slc25a38/Senp1/Gas2l1/Zbtb7a/Setd1a/Foxo3/Zfpm1/Sox6/Mapk14/Klf1/Hba-x/Thra/Trim10/Maea	37	3.02918852182151
GO:0051057	positive regulation of small GTPase mediated signal transduction	0.0134916351861846	0.00336700336700337	6.22109175880058e-10	2.74557516288399e-08	1.92623433716937e-08	Ngfr/Csf1/Arrb1/Kitl/Igf1/F2rl2/F2rl1/Mapre2/Pdgfrb/Map4k4/Notch1/Rasgrp1/Mcf2l/Adgrg1/Lpar6/Itpkb/Reln/Gpr4/Gpr20/F2r/Lpar4/F2rl3/Prag1/Camk2d/Akap13	25	4.00701565029682
GO:0048872	homeostasis of number of cells	0.0334592552617377	0.0147958457817613	7.9260072994065e-10	3.47229055072529e-08	2.43608165525876e-08	Sox9/Smo/Axl/Tgfb1/Mef2c/Slc4a1/Mertk/Csf1/Ada/Ikzf1/Kitl/Myb/Stat5b/Tmem14c/Smad5/Dmtn/Rb1/Ripk3/Col14a1/Bcl6/Slc11a2/Epb42/Rhag/Vegfa/Epas1/Fech/Prdx5/Slc40a1/Spta1/Gfi1b/Notch1/Tal1/Rhd/Nos3/Add1/Fadd/Gata1/Heph/Ank1/Ets1/Slc25a38/Senp1/Gas2l1/Zbtb7a/Itpkb/Spns2/Setd1a/Flt3/Nkx2-3/F2r/Foxo3/Zfpm1/Hamp/Sox6/Mapk14/Klf1/Hba-x/Pkn1/Thra/Trim10/Zfx/Maea	62	2.26139524264187
GO:0031032	actomyosin structure organization	0.025364274150027	0.00976905202257315	8.58656513910263e-10	3.7342157006404e-08	2.61984250229555e-08	Myo18a/Rhoc/Mef2c/Met/Arrb1/Csrp2/Pdlim4/Rock2/Myh10/Tgfb3/Sorbs3/Arhgap28/Epb41l4a/Smad4/Pdgfrb/Cdc42bpg/Nrp1/Obsl1/Epb41l5/Tnnt2/Epb41l1/Pfn2/Tmod1/Tesk1/Stmn1/Epb41/Myh14/Dlc1/Acta1/Kank2/Ppp1r9a/Arhgef5/Fhod3/Rtkn/Kank4/Wnt4/Limch1/Arhgef10l/Pik3r1/Coro2b/Synpo/S1pr1/Lmod1/Arhgef15/Cnn3/Akap13/Actc1	47	2.59639052913407
GO:0090090	negative regulation of canonical Wnt signaling pathway	0.018348623853211	0.00583297766396358	9.66403519029674e-10	4.17234214954985e-08	2.92722225329278e-08	Cdh1/Sox9/Cav1/Kremen1/Ror2/Lats2/Wnt5a/Fzd6/Snai2/Tcf7l2/Limd1/Jade1/Dab2ip/Notch1/Mdk/Invs/Mllt3/Ptpru/Dkk3/Dkkl1/Sfrp1/Lzts2/Prickle1/Ppp2r3a/Foxo1/Dact1/Fzd1/Foxo3/Amer1/Mapk14/Chd8/Cthrc1/Tle5/Dact3	34	3.14567017229805
GO:0050878	regulation of body fluid levels	0.0356179168915273	0.0163133684260445	1.04771627498288e-09	4.4908586808259e-08	3.15068635210679e-08	Cdh1/Pdgfb/Axl/Fbln1/Slc4a1/Cav1/Met/Mertk/Nfe2l2/Cd34/Ada/Adora2a/Grhl1/Stat5b/Prl7b1/Prl7d1/F2rl2/F2rl1/Dmtn/Npr3/Fzd6/Emp2/Serpind1/Vegfa/Tfpi/Gnas/Fga/Zbtb7b/Aqp7/Aqp3/Stmn1/Tec/Pf4/Atp2b2/Gata1/Gas6/Comp/Hsd11b2/Cdo1/Itga2b/Tbxa2r/Adrb1/Serpine1/Prl3b1/Thbs1/Madd/Coro2b/Aplnr/Prkce/Adra2c/Cldn4/Gp5/F2r/F2rl3/Vamp8/Kcnn4/Prl2c5/Prl2c3/Gja5/Prl3d1/Dtnbp1/Kalrn/Prl2c1/Prl2b1/Ccnd1/Prl2c2	66	2.1833575973594
GO:0031667	response to nutrient levels	0.0377765785213168	0.0177834684876938	1.12773423471099e-09	4.79931469314864e-08	3.36709221506568e-08	Pparg/Folr1/Bmp8b/Atp5g1/Fads1/Nfe2l2/Lamp2/Ada/Lrp11/Fyn/Cpeb4/Prl7b1/Prl7d1/Srebf2/Snai2/Fstl1/Tmbim6/Slc22a3/Clic5/Sik1/Tcf7l2/Gcgr/Atg4b/Slc25a25/Map1lc3a/Tbl1xr1/Postn/Rragd/Alad/Aqp3/Rragc/Spp1/Aacs/Ulk1/Wipi2/Trim24/Gas6/Sesn3/Ldlr/Kank2/Bmp8a/Gas2l1/Plcg2/Adrb1/Wnt4/Vgf/Sesn1/Prl3b1/Pdk2/Dap/Bmf/Pklr/Pnpla3/Wipi1/Arsb/Foxo1/Rbp1/Foxo3/Suox/Amigo1/Jun/Prl2c5/Prl2c3/Prl3d1/Prl2c1/Acadm/Prl2b1/Map3k5/Bglap3/Prl2c2	70	2.12425256341069
GO:0030178	negative regulation of Wnt signaling pathway	0.0210469508904479	0.00735050030824679	1.18954061949635e-09	5.02644185174413e-08	3.52643956701754e-08	Cdh1/Sox9/Cav1/Grb10/Kremen1/Ror2/Lats2/Wnt5a/Fzd6/Csnk1e/Snai2/Nfatc4/Tcf7l2/Limd1/Jade1/Dab2ip/Notch1/Mdk/Bmp2/Invs/Mllt3/Ptpru/Dkk3/Dkkl1/Sfrp1/Lzts2/Prickle1/Ppp2r3a/Foxo1/Dact1/Fzd1/Foxo3/Amer1/Mapk14/Chd8/Cthrc1/Tle5/Trabd2b/Dact3	39	2.86333582856049
GO:0001570	vasculogenesis	0.0156502968159741	0.00450514535021577	1.30572439401998e-09	5.44021394375596e-08	3.81673284405839e-08	Ramp2/Smo/Tgfb1/Epor/Tek/Cav1/Cd34/Angpt1/Hdac7/Emp2/Pdgfrb/Nrp1/Egfl7/Notch1/Spred1/Tead2/Tbx20/Tie1/Hoxa13/Hey1/Asb4/Foxf1/Aplnr/Rasip1/Sox18/Fzd4/Yap1/Tmem100/Apela	29	3.4738716732468
GO:0001649	osteoblast differentiation	0.0248246087425796	0.00957936169203775	1.38122913165748e-09	5.71483553223284e-08	4.00940122939464e-08	Wnt3/Col1a1/Smo/Ccn4/Mef2c/Twist2/Igf1/Nf1/Smoc1/Pdlim7/Smad5/Hdac7/Snai2/Vegfa/Twsg1/Smad4/Fbn2/Lrp5/Limd1/Igfbp5/Ddr2/Notch1/Jag1/Bmp2/Gnas/Hemgn/Ski/Spp1/Sfrp1/Smad1/Bmp8a/Glis1/Cebpa/Cd276/Wnt4/Smad6/Hey1/Dlk1/Fzd1/Igf2/Cthrc1/Tmem119/Cebpb/Acvr2b/Sox11/Bglap3	46	2.59146794334048
GO:0032535	regulation of cellular component size	0.0393955747436589	0.0189690330535401	1.39989866278096e-09	5.73589066851585e-08	4.02417304370532e-08	Wnt3/Cdh4/Rnd2/Rab3b/Rab11a/Crabp2/Atp5g1/Wasf1/Dbnl/Sptb/Iqgap2/F2rl1/Sema3g/Wnt5a/Dpysl2/Dmtn/Sema5a/Sh3bp1/Lima1/Tnfrsf12a/Vegfa/Arhgap28/Mlst8/Bin1/Slc12a2/Add3/Nrp1/Myo5b/Fn1/Cln8/Spta1/Abi2/Rab22a/Pfn2/Tmod1/Cdk5/Add1/Rufy3/Ulk1/Kel/Add2/Slc6a12/Atp2b2/Fchsd2/Arhgap4/Slit2/Ist1/Cotl1/Kank1/Ppp1r9a/Mgll/Fhod3/Dbn1/Kank4/Spg20/Lpar3/Prex1/Plekhh2/Kirrel/Trim46/Prkce/Cdc42ep2/Lmod1/Cdc42ep1/Islr2/Kcnn4/Magel2/Sptan1/Arhgap35/Cxcl12/Cdc42ep5/Nck2/Rgma	73	2.07683621154884
GO:0051271	negative regulation of cellular component movement	0.0334592552617377	0.0150329586949305	1.52880029568828e-09	6.1544541633181e-08	4.31782786214664e-08	Wnt3/Cdh1/Pparg/Pdgfb/Serpinf1/Timp1/Marveld3/Tgfb1/Mef2c/Fbln1/Gm266/Nfe2l2/Ada/Tbx5/Dcn/Mmp28/Nf1/Cygb/Vash1/Prl7d1/Sema3g/Nisch/Wnt5a/Sema5a/Bin1/Arap3/Nrp1/Igfbp5/Dab2ip/Egfl7/Notch1/Jag1/Spred1/Pfn2/Ptpru/Padi2/Arhgap4/Mecp2/Dlc1/Sfrp1/Slit2/Adgrg1/Robo4/Kank1/Card10/Tie1/Ptprm/Dbn1/Tbxa2r/Meox2/Tcaf1/Wnt4/Serpine1/Limch1/Abhd2/Abcc8/Thbs1/Mmrn2/Foxo3/Rap2c/Cxcl12/Spint2	62	2.22572654796298
