ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
MP:0001712	abnormal placenta development	0.00789204	1.752033	10	5.707655	0.04504505	1.342573e-05	0.00559608836818182	129	1.338537	10	7.470843	0.04504505	0.07751938	9.907013e-07	0.000394988300913043
MP:0002088	abnormal embryonic growth/weight/body size	0.04627734	10.27357	26	2.530766	0.1171171	1.541995e-05	0.00589170589583333	817	8.477401	26	3.066978	0.1171171	0.03182375	4.120685e-07	0.0001978125807
MP:0005028	abnormal trophectoderm morphology	0.0048927	1.086179	8	7.365266	0.03603604	1.67375e-05	0.006139315	115	1.193269	8	6.704269	0.03603604	0.06956522	2.703776e-05	0.00619840648
MP:0002151	abnormal neural tube morphology	0.02828551	6.279382	19	3.025775	0.08558559	2.238213e-05	0.00789400508076923	453	4.700444	19	4.042171	0.08558559	0.0419426	2.90785e-07	0.00015685285
MP:0004957	abnormal blastocyst morphology	0.008141165	1.807339	9	4.979698	0.04054054	0.0001018141	0.0321943205862069	192	1.992241	9	4.517525	0.04054054	0.046875	0.0001858757	0.0293875891206897
MP:0001697	abnormal embryo size	0.03469725	7.702789	20	2.596462	0.09009009	0.0001108199	0.0338739494333333	614	6.371021	20	3.139214	0.09009009	0.03257329	6.869027e-06	0.00209963258633333
MP:0001698	decreased embryo size	0.02986037	6.629001	18	2.715341	0.08108108	0.0001430485	0.04099233578125	507	5.260762	18	3.421558	0.08108108	0.03550296	6.309277e-06	0.00199503689965517
MP:0001718	abnormal visceral yolk sac morphology	0.01290718	2.865394	11	3.838913	0.04954955	0.0001732506	0.0481426667272727	178	1.846974	11	5.955689	0.04954955	0.06179775	2.674341e-06	0.000908285443333333
MP:0003720	abnormal neural tube closure	0.01756734	3.899951	13	3.333376	0.05855856	0.0001804692	0.0486736048235294	282	2.926104	13	4.442767	0.05855856	0.04609929	8.466413e-06	0.00250441958741935
MP:0012167	abnormal epigenetic regulation of gene expression	0.003787128	0.8407423	6	7.136551	0.02702703	0.0002282324	0.0597968888	62	0.6433279	6	9.326504	0.02702703	0.09677419	4.41651e-05	0.00941846434883721
MP:0001672	abnormal embryo development	0.04917772	10.91745	24	2.198315	0.1081081	0.0002797621	0.069335633972973	873	9.058472	24	2.649454	0.1081081	0.02749141	1.417248e-05	0.00371318976
MP:0001730	embryonic growth arrest	0.01372928	3.047901	11	3.609041	0.04954955	0.0002919298	0.0704472701578947	255	2.645945	11	4.157304	0.04954955	0.04313725	7.665703e-05	0.0149562758531915
MP:0004197	abnormal fetal growth/weight/body size	0.0145728	3.235162	11	3.400139	0.04954955	0.0004786657	0.104675506333333	247	2.562935	11	4.291954	0.04954955	0.04453441	5.760704e-05	0.0114838381913043
MP:0004200	decreased fetal size	0.01031597	2.290146	9	3.929881	0.04054054	0.0005681003	0.119648534409091	179	1.85735	9	4.845614	0.04054054	0.05027933	0.0001094869	0.02007989746
MP:0000929	open neural tube	0.01260384	2.798052	10	3.573915	0.04504505	0.0005897505	0.120178046333333	176	1.826221	10	5.475788	0.04504505	0.05681818	1.598598e-05	0.00407198435
MP:0004264	abnormal extraembryonic tissue physiology	0.01747216	3.87882	12	3.093725	0.05405405	0.0006129268	0.122185625130435	277	2.874223	12	4.175041	0.05405405	0.0433213	3.477916e-05	0.00777865602926829
MP:0004198	abnormal fetal size	0.01059172	2.351362	9	3.827569	0.04054054	0.0006837726	0.12746925394	186	1.929984	9	4.663252	0.04054054	0.0483871	0.0001464256	0.0252687186181818
MP:0006207	embryonic lethality during organogenesis	0.04693028	10.41852	22	2.111624	0.0990991	0.000854561	0.150698545576923	743	7.709558	22	2.853601	0.0990991	0.02960969	1.060157e-05	0.00285930579117647
MP:0003861	abnormal nervous system development	0.07062973	15.6798	29	1.849513	0.1306306	0.001064656	0.17652266375	956	9.919701	29	2.923475	0.1306306	0.03033473	2.275218e-07	0.0001390916604
MP:0010865	prenatal growth retardation	0.02973476	6.601117	16	2.423832	0.07207207	0.001111831	0.178868250350877	541	5.613555	16	2.850244	0.07207207	0.02957486	0.0001785937	0.0288394730350877
MP:0011098	embryonic lethality during organogenesis, complete penetrance	0.03621708	8.040193	18	2.238752	0.08108108	0.001342281	0.212219254655172	586	6.080486	18	2.96029	0.08108108	0.03071672	4.331582e-05	0.00941846434883721
MP:0000350	abnormal cell proliferation	0.04317192	9.584166	20	2.086775	0.09009009	0.001685548	0.23098148761194	731	7.585043	20	2.636768	0.09009009	0.02735978	8.119217e-05	0.0155110874770833
MP:0000313	abnormal cell death	0.05948529	13.20574	25	1.893117	0.1126126	0.001746585	0.235532124264706	1134	11.76667	25	2.124644	0.1126126	0.02204586	0.0003181722	0.0470586947419355
MP:0001784	abnormal fluid regulation	0.03788054	8.40948	18	2.140442	0.08108108	0.00218106	0.264074133076923	622	6.454031	18	2.788955	0.08108108	0.02893891	9.259735e-05	0.0173289326428571
MP:0002884	abnormal pharyngeal arch morphology	0.01037391	2.303008	8	3.473718	0.03603604	0.00244562	0.283877663291139	126	1.307408	8	6.118976	0.03603604	0.06349206	5.208287e-05	0.0106133315088889
MP:0002113	abnormal skeleton development	0.02638425	5.857303	14	2.390178	0.06306306	0.002546739	0.290637942345679	382	3.96373	14	3.532027	0.06306306	0.03664921	4.917213e-05	0.0102479189113636
MP:0006113	abnormal heart septum morphology	0.02246343	4.986881	12	2.406314	0.05405405	0.004809177	0.412804306090909	323	3.351531	12	3.580454	0.05405405	0.0371517	0.0001501048	0.0252687186181818
MP:0000428	abnormal craniofacial morphology	0.0684907	15.20494	25	1.644203	0.1126126	0.01024647	0.539026667613636	957	9.930077	25	2.517604	0.1126126	0.0261233	2.190477e-05	0.00542883083513513
MP:0005382	craniofacial phenotype	0.0685473	15.2175	25	1.642845	0.1126126	0.01034555	0.539026667613636	961	9.971582	25	2.507125	0.1126126	0.02601457	2.347241e-05	0.00566426315
MP:0000432	abnormal head morphology	0.05247042	11.64843	20	1.716969	0.09009009	0.01369609	0.609675462621359	751	7.792568	20	2.566548	0.09009009	0.02663116	0.0001168511	0.0210102860196078
MP:0002152	abnormal brain morphology	0.09760638	21.66862	29	1.338341	0.1306306	0.06557367	1	1359	14.10133	29	2.056543	0.1306306	0.02133922	0.0001792639	0.0288394730350877
