ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
MP:0000716	abnormal immune system cell morphology	0.07575929	9.54567	40	4.190381	0.3174603	2.485698e-15	7.85994850344828e-13	1672	9.846787	40	4.062239	0.3174603	0.02392344	5.186122e-15	1.63988754275862e-12
MP:0001844	autoimmune response	0.0130567	1.645144	19	11.54914	0.1507937	6.656031e-15	2.034526809e-12	317	1.866885	19	10.17738	0.1507937	0.05993691	3.892436e-14	1.1423622065625e-11
MP:0005005	abnormal self tolerance	0.01315632	1.657696	19	11.46169	0.1507937	7.612026e-15	2.25168640064516e-12	319	1.878663	19	10.11357	0.1507937	0.05956113	4.359805e-14	1.21149732878788e-11
MP:0005000	abnormal immune tolerance	0.01329156	1.674737	19	11.34507	0.1507937	9.117287e-15	2.6126725559375e-12	324	1.908109	19	9.9575	0.1507937	0.05864198	5.768799e-14	1.511425338e-11
MP:0008713	abnormal cytokine level	0.01346155	1.696155	19	11.20181	0.1507937	1.140649e-14	3.13189482941176e-12	338	1.990559	19	9.54506	0.1507937	0.05621302	1.232369e-13	2.89764711025641e-11
MP:0008469	abnormal protein level	0.04251903	5.357398	30	5.599733	0.2380952	1.161226e-14	3.13189482941176e-12	966	5.688993	30	5.273341	0.2380952	0.0310559	3.986433e-14	1.1423622065625e-11
MP:0002444	abnormal T cell physiology	0.02354442	2.966597	23	7.75299	0.1825397	3.17455e-14	8.31540185e-12	524	3.085955	23	7.453123	0.1825397	0.04389313	4.90019e-14	1.32161006764706e-11
MP:0008835	abnormal intercellular signaling peptide or protein level	0.01429146	1.800723	19	10.55132	0.1507937	3.264498e-14	8.31540185e-12	348	2.049451	19	9.270776	0.1507937	0.0545977	2.074743e-13	4.64033983170732e-11
MP:0003945	abnormal lymphocyte physiology	0.03811199	4.80211	28	5.83077	0.2222222	3.931479e-14	9.74369254864865e-12	857	5.047067	28	5.547776	0.2222222	0.03267211	9.56872e-14	2.37149087567568e-11
MP:0002425	altered susceptibility to autoimmune disorder	0.01069919	1.348098	17	12.61036	0.1349206	4.826122e-14	1.16461944052632e-11	250	1.472307	17	11.54651	0.1349206	0.068	1.216928e-13	2.89764711025641e-11
MP:0020185	altered susceptibility to viral infection	0.005963006	0.7513387	14	18.63341	0.1111111	5.305333e-14	1.24743342589744e-11	155	0.9128301	14	15.33692	0.1111111	0.09032258	4.150654e-13	8.45811048444444e-11
MP:0008247	abnormal mononuclear cell morphology	0.06413493	8.081001	35	4.331146	0.2777778	8.721072e-14	1.999305756e-11	1404	8.268474	35	4.232946	0.2777778	0.02492877	1.29454e-13	2.96773295e-11
MP:0002148	abnormal hypersensitivity reaction	0.006229966	0.7849757	14	17.83495	0.1111111	9.524575e-14	2.13025250609756e-11	155	0.9128301	14	15.33692	0.1111111	0.09032258	4.150654e-13	8.45811048444444e-11
MP:0001657	abnormal induced morbidity/mortality	0.02487922	3.134781	23	7.337035	0.1825397	9.867296e-14	2.15435962666667e-11	513	3.021173	23	7.612937	0.1825397	0.04483431	3.13457e-14	9.58133563333333e-12
MP:0005087	decreased acute inflammation	0.00633374	0.7980513	14	17.54273	0.1111111	1.187313e-13	2.53201400232558e-11	161	0.9481655	14	14.76536	0.1111111	0.08695652	7.019503e-13	1.3695498406383e-10
MP:0008251	abnormal phagocyte morphology	0.0291156	3.668565	24	6.542067	0.1904762	3.061302e-13	6.38003166818182e-11	664	3.910446	24	6.137407	0.1904762	0.03614458	8.6138e-13	1.64559470833333e-10
MP:0000217	abnormal leukocyte cell number	0.06711203	8.456116	35	4.139016	0.2777778	3.227123e-13	6.57615953555556e-11	1456	8.574714	35	4.081769	0.2777778	0.02403846	3.733311e-13	7.96150276046512e-11
MP:0013656	abnormal hematopoietic cell morphology	0.101611	12.80299	43	3.35859	0.3412698	3.444062e-13	6.86566272608696e-11	2287	13.46866	43	3.192597	0.3412698	0.01880192	1.535066e-12	2.87276637142857e-10
MP:0002451	abnormal macrophage physiology	0.01638847	2.064947	19	9.201205	0.1507937	3.54854e-13	6.92342804255319e-11	355	2.090675	19	9.087972	0.1507937	0.05352113	2.958113e-13	6.45854671666667e-11
MP:0002411	decreased susceptibility to bacterial infection	0.004231233	0.5331354	12	22.50836	0.0952381	4.106583e-13	7.84528460625e-11	82	0.4829166	12	24.84901	0.0952381	0.1463415	5.963946e-14	1.51914957833333e-11
MP:0000685	abnormal immune system morphology	0.09898627	12.47227	42	3.36747	0.3333333	6.645241e-13	1.24360938714286e-10	2117	12.46749	42	3.368761	0.3333333	0.0198394	5.234951e-13	1.04357610152174e-10
MP:0003156	abnormal leukocyte migration	0.005906816	0.7442588	13	17.46704	0.1031746	9.782467e-13	1.7941044478e-10	139	0.8186025	13	15.88072	0.1031746	0.09352518	1.897559e-12	3.480123206e-10
MP:0005416	abnormal circulating protein level	0.03703195	4.666025	26	5.572194	0.2063492	1.023066e-12	1.83951278823529e-10	862	5.076513	26	5.121626	0.2063492	0.03016241	5.119886e-12	9.02872204230769e-10
MP:0001800	abnormal humoral immune response	0.02028504	2.555915	20	7.824985	0.1587302	1.504689e-12	2.65346117884615e-10	483	2.844496	20	7.031122	0.1587302	0.04140787	7.478746e-12	1.20036612258621e-09
MP:0002490	abnormal immunoglobulin level	0.01809661	2.280172	19	8.332703	0.1507937	1.958285e-12	3.38820253773585e-10	445	2.620706	19	7.249955	0.1507937	0.04269663	1.551074e-11	2.33169648852459e-09
MP:0005351	decreased susceptibility to autoimmune disorder	0.006391696	0.8053537	13	16.14198	0.1031746	2.592492e-12	4.40243548888889e-10	151	0.8892732	13	14.61868	0.1031746	0.08609272	5.502591e-12	9.4711920462963e-10
MP:0002396	abnormal hematopoietic system morphology/development	0.1189448	14.98704	45	3.002594	0.3571429	3.858778e-12	6.43363532e-10	2602	15.32377	45	2.936615	0.3571429	0.01729439	6.829736e-12	1.13870325672727e-09
MP:0008555	abnormal interferon secretion	0.01210643	1.525411	16	10.48898	0.1269841	4.321794e-12	7.076937675e-10	268	1.578313	16	10.13741	0.1269841	0.05970149	4.896016e-12	8.80322876862745e-10
MP:0008722	abnormal chemokine secretion	0.001906342	0.2401991	9	37.46892	0.07142857	4.479622e-12	7.20669012982456e-10	54	0.3180182	9	28.30026	0.07142857	0.1666667	2.713808e-11	3.888378025e-09
MP:0008559	abnormal interferon-gamma secretion	0.01021284	1.286818	15	11.65666	0.1190476	4.862194e-12	7.68729637586207e-10	232	1.366301	15	10.97855	0.1190476	0.06465517	7.592283e-12	1.20036612258621e-09
MP:0011180	abnormal hematopoietic cell number	0.0787615	9.923949	36	3.627588	0.2857143	6.217961e-12	9.66418684237288e-10	1705	10.04113	36	3.585253	0.2857143	0.02111437	7.036085e-12	1.15215891875e-09
MP:0005065	abnormal neutrophil morphology	0.01075701	1.355384	15	11.06698	0.1190476	1.000659e-11	1.529340505e-09	277	1.631316	15	9.195032	0.1190476	0.05415162	9.38789e-11	1.24763697536232e-08
MP:0008250	abnormal myeloid leukocyte morphology	0.03503799	4.414786	24	5.436277	0.1904762	1.437217e-11	2.16053768688525e-09	791	4.658378	24	5.152008	0.1904762	0.03034134	3.381201e-11	4.69782017727273e-09
MP:0010210	abnormal circulating cytokine level	0.009313786	1.173537	14	11.92975	0.1111111	1.920124e-11	2.83992533548387e-09	259	1.52531	14	9.178464	0.1111111	0.05405405	4.215336e-10	5.08613567368421e-08
MP:0012440	abnormal neutrophil cell number	0.009510943	1.198379	14	11.68245	0.1111111	2.521762e-11	3.67056468888889e-09	265	1.560645	14	8.97065	0.1111111	0.05283019	5.68619e-10	6.77173536363636e-08
MP:0002534	abnormal type IV hypersensitivity reaction	0.003407598	0.4293573	10	23.29063	0.07936508	2.839233e-11	4.0680885328125e-09	82	0.4829166	10	20.70751	0.07936508	0.1219512	5.22427e-11	7.04508175e-09
MP:0001828	abnormal T cell activation	0.01388534	1.749552	16	9.145197	0.1269841	3.219164e-11	4.54149752e-09	288	1.696097	16	9.433422	0.1269841	0.05555556	1.450583e-11	2.21697435166667e-09
MP:0008125	abnormal dendritic cell number	0.003497205	0.4406478	10	22.69386	0.07936508	3.646065e-11	5.06582061363636e-09	94	0.5535873	10	18.064	0.07936508	0.106383	2.080767e-10	2.68741315352113e-08
MP:0002441	abnormal granulocyte morphology	0.01904646	2.399854	18	7.500457	0.1428571	4.283523e-11	5.8626725238806e-09	460	2.709044	18	6.64441	0.1428571	0.03913043	2.292995e-10	2.92038390972222e-08
MP:0005094	abnormal T cell proliferation	0.0123485	1.555911	15	9.640652	0.1190476	6.710913e-11	9.04986356029412e-09	262	1.542977	15	9.721465	0.1190476	0.05725191	4.286344e-11	5.86653350447761e-09
MP:0020201	abnormal granulocyte number	0.01761811	2.219882	17	7.658065	0.1349206	1.132304e-10	1.48435183e-08	434	2.555924	17	6.651214	0.1349206	0.03917051	7.449715e-10	8.64732741139241e-08
MP:0008248	abnormal mononuclear phagocyte morphology	0.02301075	2.899354	19	6.553183	0.1507937	1.133093e-10	1.48435183e-08	511	3.009395	19	6.313562	0.1507937	0.037182	1.641785e-10	2.15073835e-08
MP:0000249	abnormal blood vessel physiology	0.01768031	2.227718	17	7.631126	0.1349206	1.194456e-10	1.5426988056338e-08	329	1.937556	17	8.773942	0.1349206	0.05167173	1.010999e-11	1.5713323440678e-09
MP:0008195	abnormal professional antigen presenting cell morphology	0.03923771	4.943952	24	4.854416	0.1904762	1.424263e-10	1.81395718194444e-08	789	4.6466	24	5.165067	0.1904762	0.03041825	3.209183e-11	4.52741663230769e-09
MP:0009789	decreased susceptibility to bacterial infection induced morbidity/mortality	0.001857997	0.2341076	8	34.17233	0.06349206	1.467967e-10	1.84400786164384e-08	34	0.2002337	8	39.95331	0.06349206	0.2352941	1.845337e-11	2.68599052222222e-09
MP:0002459	abnormal B cell physiology	0.02352389	2.96401	19	6.410234	0.1507937	1.633986e-10	2.02481778648649e-08	533	3.138958	19	6.052965	0.1507937	0.03564728	3.334411e-10	4.13196606351351e-08
MP:0009787	increased susceptibility to infection induced morbidity/mortality	0.004200803	0.5293012	10	18.89283	0.07936508	2.116961e-10	2.58833764933333e-08	116	0.6831503	10	14.63807	0.07936508	0.0862069	1.683864e-09	1.8382182e-07
MP:0020184	altered susceptibility to parasitic infection	0.004417495	0.5566043	10	17.96608	0.07936508	3.421573e-10	4.12839794868421e-08	121	0.7125964	10	14.03319	0.07936508	0.08264463	2.548031e-09	2.65516412159091e-07
MP:0020174	abnormal IgG level	0.01410824	1.777638	15	8.438161	0.1190476	4.117255e-10	4.87144728717949e-08	344	2.025894	15	7.404139	0.1190476	0.04360465	1.878959e-09	2.00349465465116e-07
MP:0005376	homeostasis/metabolism phenotype	0.2176697	27.42638	59	2.151213	0.468254	4.143652e-10	4.87144728717949e-08	4220	24.85254	59	2.374003	0.468254	0.01398104	5.577365e-12	9.4711920462963e-10
MP:0003628	abnormal leukocyte adhesion	0.002180111	0.274694	8	29.12331	0.06349206	5.099486e-10	5.91927678734177e-08	51	0.3003505	8	26.63554	0.06349206	0.1568627	5.953277e-10	6.99891667820513e-08
MP:0002376	abnormal dendritic cell physiology	0.006180903	0.7787938	11	14.12441	0.08730159	5.324873e-10	6.10363567625e-08	147	0.8657163	11	12.70624	0.08730159	0.07482993	1.141531e-09	1.30847990875e-07
MP:0005461	abnormal dendritic cell morphology	0.004687245	0.5905929	10	16.93214	0.07936508	6.015721e-10	6.81039031728395e-08	115	0.677261	10	14.76536	0.07936508	0.08695652	1.546329e-09	1.70841408795181e-07
MP:0009858	abnormal cellular extravasation	0.002262032	0.2850161	8	28.06859	0.06349206	6.791402e-10	7.59477516341463e-08	47	0.2767936	8	28.9024	0.06349206	0.1702128	2.99829e-10	3.76634510958904e-08
MP:0002412	increased susceptibility to bacterial infection	0.008390566	1.057211	12	11.35062	0.0952381	9.794071e-10	1.08206784421687e-07	240	1.413414	12	8.490079	0.0952381	0.05	1.900761e-08	1.815622746875e-06
MP:0013658	abnormal myeloid cell morphology	0.06756682	8.513419	30	3.523849	0.2380952	1.094836e-09	1.19519596666667e-07	1524	8.975181	30	3.342551	0.2380952	0.01968504	3.192331e-09	3.25263058555556e-07
MP:0001764	abnormal homeostasis	0.1923463	24.23563	54	2.228125	0.4285714	1.109631e-09	1.19709603176471e-07	3702	21.80192	54	2.476846	0.4285714	0.01458671	1.61011e-11	2.38140462903226e-09
MP:0002619	abnormal lymphocyte morphology	0.05253281	6.619134	26	3.928006	0.2063492	1.930666e-09	2.05862874651163e-07	1135	6.684272	26	3.889728	0.2063492	0.02290749	1.996548e-09	2.10440748965517e-07
MP:0003711	pathological neovascularization	0.004127206	0.5200279	9	17.30676	0.07142857	3.705391e-09	3.9055672954023e-07	82	0.4829166	9	18.63676	0.07142857	0.1097561	1.302535e-09	1.4566153597561e-07
MP:0002499	chronic inflammation	0.001830542	0.2306483	7	30.34924	0.05555556	4.806644e-09	5.00874153181818e-07	59	0.3474644	7	20.14595	0.05555556	0.1186441	5.495555e-08	4.7097419953271e-06
MP:0005164	abnormal response to injury	0.02270644	2.861012	17	5.941954	0.1349206	4.977157e-09	5.12814940337079e-07	447	2.632484	17	6.457778	0.1349206	0.03803132	1.165546e-09	1.31951318765432e-07
MP:0002993	arthritis	0.004364085	0.5498747	9	16.36737	0.07142857	5.972331e-09	6.08514169666667e-07	108	0.6360365	9	14.15013	0.07142857	0.08333333	1.529279e-08	1.47615667684211e-06
MP:0005095	decreased T cell proliferation	0.007959085	1.002845	11	10.9688	0.08730159	7.124312e-09	7.1791144e-07	153	0.9010516	11	12.20796	0.08730159	0.07189542	1.74743e-09	1.8851686e-07
MP:0008567	decreased interferon-gamma secretion	0.006216225	0.7832443	10	12.76741	0.07936508	8.616998e-09	8.58889909347826e-07	137	0.806824	10	12.39428	0.07936508	0.0729927	8.532099e-09	8.4128331e-07
MP:0001273	decreased metastatic potential	0.001150061	0.1449077	6	41.40566	0.04761905	1.012537e-08	9.98383256989247e-07	26	0.1531199	6	39.18498	0.04761905	0.2307692	7.735692e-09	7.7104669173913e-07
MP:0002933	joint inflammation	0.004687601	0.5906377	9	15.23777	0.07142857	1.098701e-08	1.07181789042553e-06	116	0.6831503	9	13.17426	0.07142857	0.07758621	2.865386e-08	2.60154352673267e-06
MP:0000717	abnormal lymphocyte cell number	0.04916428	6.1947	24	3.87428	0.1904762	1.167767e-08	1.12720246210526e-06	1044	6.148352	24	3.903485	0.1904762	0.02298851	8.662856e-09	8.45089250212766e-07
MP:0001533	abnormal skeleton physiology	0.03075384	3.874984	19	4.903247	0.1507937	1.258122e-08	1.20176861875e-06	538	3.168404	19	5.99671	0.1507937	0.03531599	3.898278e-10	4.766294568e-08
MP:0013657	abnormal blood cell morphology	0.07087086	8.929729	29	3.247579	0.2301587	1.359997e-08	1.28568788556701e-06	1567	9.228418	29	3.142467	0.2301587	0.0185067	2.443953e-08	2.261479724e-06
MP:0002410	decreased susceptibility to viral infection	0.002152642	0.2712329	7	25.80807	0.05555556	1.445589e-08	1.35265827857143e-06	52	0.3062398	7	22.85791	0.05555556	0.1346154	2.229883e-08	2.08653337857143e-06
MP:0005027	increased susceptibility to parasitic infection	0.003374104	0.4251371	8	18.81746	0.06349206	1.481299e-08	1.3720719020202e-06	93	0.5476981	8	14.60659	0.06349206	0.08602151	7.747269e-08	6.51765658073395e-06
MP:0002460	decreased immunoglobulin level	0.01090679	1.374256	12	8.731997	0.0952381	1.748072e-08	1.602982024e-06	275	1.619537	12	7.409524	0.0952381	0.04363636	8.489101e-08	7.07682328818182e-06
MP:0009790	decreased susceptibility to viral infection induced morbidity/mortality	0.000598972	0.07547047	5	66.25108	0.03968254	1.772576e-08	1.60935860594059e-06	23	0.1354522	5	36.91339	0.03968254	0.2173913	2.021496e-07	1.55774103529412e-05
MP:0008706	decreased interleukin-6 secretion	0.003525316	0.4441898	8	18.01032	0.06349206	2.070535e-08	1.86145156372549e-06	83	0.4888058	8	16.36642	0.06349206	0.09638554	3.151453e-08	2.83321804019608e-06
MP:0008704	abnormal interleukin-6 secretion	0.007030449	0.8858365	10	11.28876	0.07936508	2.707905e-08	2.41082416019417e-06	153	0.9010516	10	11.09814	0.07936508	0.06535948	2.466172e-08	2.261479724e-06
MP:0002446	abnormal macrophage morphology	0.01667979	2.101654	14	6.661422	0.1111111	3.090115e-08	2.72464947596154e-06	352	2.073008	14	6.753472	0.1111111	0.03977273	2.151378e-08	2.03382848041237e-06
MP:0008037	abnormal T cell morphology	0.03644958	4.592648	20	4.354787	0.1587302	3.507848e-08	3.06352058666667e-06	794	4.676046	20	4.277118	0.1587302	0.02518892	4.04934e-08	3.5364236e-06
MP:0008127	decreased dendritic cell number	0.002627213	0.3310288	7	21.1462	0.05555556	5.549952e-08	4.76094003518519e-06	63	0.3710213	7	18.86684	0.05555556	0.1111111	8.740655e-08	7.16839614375e-06
MP:0008588	abnormal circulating interleukin level	0.007601951	0.9578458	10	10.44009	0.07936508	5.570369e-08	4.76094003518519e-06	199	1.171956	10	8.532743	0.07936508	0.05025126	2.921194e-07	2.19568434262295e-05
MP:0008659	abnormal interleukin-10 secretion	0.002631225	0.3315343	7	21.11395	0.05555556	5.607214e-08	4.76094003518519e-06	64	0.3769105	7	18.57205	0.05555556	0.109375	9.766393e-08	7.85594945701754e-06
MP:0005616	decreased susceptibility to type IV hypersensitivity reaction	0.002640424	0.3326934	7	21.04039	0.05555556	5.740398e-08	4.82930730825688e-06	57	0.3356859	7	20.85283	0.05555556	0.122807	4.300667e-08	3.72048267830189e-06
MP:0011182	decreased hematopoietic cell number	0.05791564	7.297371	25	3.425891	0.1984127	6.022405e-08	5.02049580454545e-06	1250	7.361533	25	3.396032	0.1984127	0.02	6.258765e-08	5.31415509722222e-06
MP:0002435	abnormal effector T cell morphology	0.02724754	3.433191	17	4.951662	0.1349206	6.871264e-08	5.67653070990991e-06	563	3.315634	17	5.127224	0.1349206	0.03019538	3.559244e-08	3.16876383300971e-06
MP:0008688	decreased interleukin-2 secretion	0.002752271	0.3467861	7	20.18535	0.05555556	7.586088e-08	6.21110955e-06	56	0.3297967	7	21.2252	0.05555556	0.125	3.790936e-08	3.34258491538462e-06
MP:0009642	abnormal blood homeostasis	0.1389501	17.50771	41	2.341825	0.3253968	8.015715e-08	6.50478819026549e-06	2725	16.04814	41	2.554813	0.3253968	0.01504587	5.918145e-09	5.96366919230769e-07
MP:0008561	decreased tumor necrosis factor secretion	0.004266781	0.5376144	8	14.88055	0.06349206	8.822389e-08	7.09660588859649e-06	105	0.6183688	8	12.93726	0.06349206	0.07619048	1.999752e-07	1.55404456271186e-05
MP:0002461	increased immunoglobulin level	0.01031388	1.299549	11	8.464477	0.08730159	9.615236e-08	7.66710557565217e-06	252	1.484085	11	7.411974	0.08730159	0.04365079	3.00039e-07	2.22892749596774e-05
MP:0008556	abnormal tumor necrosis factor secretion	0.00809021	1.019366	10	9.810014	0.07936508	9.859956e-08	7.79446521724138e-06	186	1.095396	10	9.129118	0.07936508	0.05376344	1.559413e-07	1.2222065991453e-05
MP:0008661	decreased interleukin-10 secretion	0.001729379	0.2179017	6	27.53535	0.04761905	1.10305e-07	8.64527222222222e-06	38	0.2237906	6	26.81078	0.04761905	0.1578947	8.755293e-08	7.16839614375e-06
MP:0002418	increased susceptibility to viral infection	0.004671001	0.5885461	8	13.59282	0.06349206	1.744572e-07	1.35573942711864e-05	116	0.6831503	8	11.71045	0.06349206	0.06896552	4.317181e-07	3.14194839444444e-05
MP:0001805	decreased IgG level	0.008741278	1.101401	10	9.079345	0.07936508	1.996258e-07	1.53829292941176e-05	218	1.283851	10	7.789064	0.07936508	0.04587156	6.755375e-07	4.76513759615385e-05
MP:0008751	abnormal interleukin level	0.009018275	1.136303	10	8.800473	0.07936508	2.648621e-07	2.02398788083333e-05	232	1.366301	10	7.319034	0.07936508	0.04310345	1.189846e-06	7.96415169343066e-05
MP:0006387	abnormal T cell number	0.03440461	4.334981	18	4.152267	0.1428571	3.634281e-07	2.74921109836066e-05	733	4.316803	18	4.169752	0.1428571	0.02455662	3.014035e-07	2.22892749596774e-05
MP:0003091	abnormal cell migration	0.02714531	3.420309	16	4.67794	0.1269841	3.65762e-07	2.74921109836066e-05	410	2.414583	16	6.626403	0.1269841	0.03902439	2.581977e-09	2.66030663932584e-07
MP:0002429	abnormal blood cell morphology/development	0.04228396	5.32778	20	3.753909	0.1587302	3.732591e-07	2.78275280243902e-05	850	5.005842	20	3.995331	0.1587302	0.02352941	1.225199e-07	9.76963028695652e-06
MP:0002500	granulomatous inflammation	0.001141131	0.1437825	5	34.77474	0.03968254	4.212604e-07	3.11528860322581e-05	31	0.182566	5	27.38735	0.03968254	0.1612903	9.829684e-07	6.77730844210526e-05
MP:0008554	decreased circulating tumor necrosis factor level	0.001195631	0.1506494	5	33.18963	0.03968254	5.290258e-07	3.8809332688e-05	44	0.259126	5	19.29563	0.03968254	0.1136364	5.909587e-06	0.000330748648231707
MP:0000222	decreased neutrophil cell number	0.003692718	0.4652824	7	15.04463	0.05555556	5.385019e-07	3.91909716111111e-05	122	0.7184856	7	9.742714	0.05555556	0.05737705	7.942349e-06	0.000441402062606061
