target_id	length	eff_length	est_counts	tpm
ENSMUST00000006027.6	2852	2653	1805.65	20.0232
ENSMUST00000007249.14	2261	2062	2595.03	37.0245
ENSMUST00000006391.4	3397	3198	4194.84	38.5898
ENSMUST00000019076.9	2198	1999	6077.67	89.4457
ENSMUST00000017881.2	3175	2976	12926.1	127.783
ENSMUST00000021028.4	5784	5585	15822.6	83.3469
ENSMUST00000019913.14	4696	4497	3212.2	21.0143
ENSMUST00000020271.12	938	739	1986.43	79.0796
ENSMUST00000021089.10	2307	2108	624.229	8.71182
ENSMUST00000018113.7	2107	1908	5370.09	82.8015
ENSMUST00000020284.4	2286	2087	1416.43	19.9668
ENSMUST00000020251.9	5390	5191	1686.87	9.56019
ENSMUST00000016309.15	2378	2179	4084.68	55.1488
ENSMUST00000010974.8	1411	1212	3071	74.544
ENSMUST00000019791.13	6856	6657	1069.89	4.72818
ENSMUST00000020301.13	4846	4647	1298.16	8.21847
ENSMUST00000018918.11	1230	1031	422	12.0417
ENSMUST00000014290.14	2773	2574	855.487	9.77778
ENSMUST00000017208.4	1061	862	8546	291.669
ENSMUST00000016452.10	1732	1533	2712.15	52.0484
ENSMUST00000020399.5	5195	4996	3887.81	22.8938
ENSMUST00000020249.1	2807	2608	1326.88	14.9679
ENSMUST00000013220.7	8957	8758	6295.32	21.147
ENSMUST00000020979.8	1949	1750	805.064	13.5341
ENSMUST00000013338.13	3924	3725	2682.64	21.1871
ENSMUST00000020169.8	4253	4054	1202.61	8.72721
ENSMUST00000010520.9	824	625	3120.13	146.868
ENSMUST00000020575.4	1955	1756	8504.14	142.476
ENSMUST00000021087.13	1372	1173	1650	41.3828
ENSMUST00000020856.5	1871	1672	6237.57	109.752
ENSMUST00000020911.13	3157	2958	18460.6	183.605
ENSMUST00000021082.6	858	659	1284.75	57.3545
ENSMUST00000020927.9	2959	2760	3085.69	32.8911
ENSMUST00000017184.9	1960	1761	2798.07	46.7449
ENSMUST00000021090.13	2709	2510	6134.42	71.901
ENSMUST00000020223.7	2725	2526	515.915	6.00869
ENSMUST00000020522.8	3730	3531	11115	92.6076
ENSMUST00000022709.5	2087	1888	598.762	9.33014
ENSMUST00000022368.3	2342	2143	6530.01	89.6451
ENSMUST00000026011.7	3205	3006	676.598	6.62182
ENSMUST00000025542.9	2617	2418	6059.83	73.7293
ENSMUST00000027404.11	3554	3355	721.912	6.33034
ENSMUST00000026540.8	620	421	72	5.03136
ENSMUST00000023602.5	884	685	9238	396.755
ENSMUST00000023265.4	860	661	67	2.98201
ENSMUST00000024956.14	4151	3952	1154.77	8.59638
ENSMUST00000027748.7	2339	2140	1337	18.3803
ENSMUST00000021880.9	1373	1174	439.772	11.0203
ENSMUST00000023341.14	2085	1886	530.092	8.26885
ENSMUST00000026571.10	1916	1717	590.126	10.1114
ENSMUST00000021527.14	3545	3346	4323.52	38.0143
ENSMUST00000023612.16	3890	3691	16031.8	127.784
ENSMUST00000022865.16	6919	6720	6926.86	30.3251
ENSMUST00000021884.9	842	643	753.939	34.4953
ENSMUST00000021891.4	2505	2306	7501.36	95.7009
ENSMUST00000021296.6	1574	1375	889.781	19.0378
ENSMUST00000026008.8	3580	3381	7298	63.503
ENSMUST00000023934.7	628	429	41637.2	2855.35
ENSMUST00000026922.14	1736	1537	1764.72	33.7782
ENSMUST00000023610.14	4884	4685	3374.25	21.1886
ENSMUST00000023156.12	4520	4321	839.649	5.71675
ENSMUST00000025311.7	5546	5347	3399.49	18.7042
ENSMUST00000021486.9	794	595	779.829	38.5583
ENSMUST00000024594.8	1915	1716	3084.07	52.8741
ENSMUST00000022322.16	3390	3191	12582.5	116.005
ENSMUST00000026425.12	2432	2233	5552.85	73.1582
ENSMUST00000022378.8	4418	4219	19654.8	137.055
ENSMUST00000026999.9	4278	4079	3904.75	28.1628
ENSMUST00000025403.7	5054	4855	2166.12	13.1259
ENSMUST00000026585.13	1466	1267	1375.65	31.9424
ENSMUST00000026565.6	678	479	410.151	25.1909
ENSMUST00000021892.6	1518	1319	5445.94	121.469
ENSMUST00000026407.8	1063	864	853.67	29.0678
ENSMUST00000024702.4	2575	2376	2613.45	32.3596
ENSMUST00000025563.7	929	730	37616.5	1515.97
ENSMUST00000026427.7	3981	3782	3107.6	24.1735
ENSMUST00000023334.14	3062	2863	1949.17	20.0292
ENSMUST00000027684.10	1713	1514	1967.75	38.2365
ENSMUST00000028294.6	1880	1681	817.08	14.2999
ENSMUST00000025472.6	2017	1818	1237.28	20.0221
ENSMUST00000025831.7	7805	7606	2969.13	11.4844
ENSMUST00000027108.12	802	603	412.641	20.1322
ENSMUST00000023531.14	2016	1817	2366.68	38.3195
ENSMUST00000025891.9	3060	2861	9569.42	98.4018
ENSMUST00000023682.11	2365	2166	1757.89	23.8764
ENSMUST00000027056.11	11053	10854	3163.79	8.57537
ENSMUST00000027517.13	5695	5496	6643	35.5593
ENSMUST00000027863.12	2580	2381	11775.2	145.493
ENSMUST00000026927.9	4764	4565	1044.14	6.72902
ENSMUST00000021450.5	3323	3124	3219.58	30.3196
ENSMUST00000023672.9	2190	1991	1657.03	24.4847
ENSMUST00000024575.7	5406	5207	1245.88	7.03922
ENSMUST00000022813.7	2705	2506	3900.86	45.7947
ENSMUST00000021413.8	1578	1379	1813	38.6784
ENSMUST00000021900.13	4482	4283	5115.19	35.1357
ENSMUST00000025483.10	2687	2488	10736.8	126.958
ENSMUST00000023044.6	2993	2794	2877.34	30.297
ENSMUST00000021195.10	2725	2526	363.831	4.23742
ENSMUST00000022971.7	2338	2139	3071.7	42.2477
ENSMUST00000021933.7	1971	1772	72747.2	1207.78
ENSMUST00000032768.14	4222	4023	2143.89	15.6779
ENSMUST00000030074.7	4012	3813	7390.39	57.0212
ENSMUST00000029891.11	2690	2491	1142.05	13.488
ENSMUST00000036187.8	2559	2360	463.452	5.77734
ENSMUST00000038765.5	4255	4056	2404	17.437
ENSMUST00000033139.14	4735	4536	5613.21	36.4061
ENSMUST00000038488.16	4248	4049	2890.78	21.0041
ENSMUST00000040967.8	2522	2323	2221.06	28.1285
ENSMUST00000030839.12	2674	2475	2849.88	33.8756
ENSMUST00000030524.13	2131	1932	1496.09	22.7817
ENSMUST00000029521.4	718	519	151.362	8.57998
ENSMUST00000041095.13	2543	2344	454.707	5.70702
ENSMUST00000034904.13	2782	2583	7183	81.812
ENSMUST00000033505.6	2114	1915	3464.09	53.2177
ENSMUST00000036854.3	2381	2182	12509	168.657
ENSMUST00000029970.13	2039	1840	2108.73	33.7161
ENSMUST00000044155.14	6354	6155	1221.15	5.83681
ENSMUST00000033776.14	2804	2605	6072.11	68.5753
ENSMUST00000031378.13	2939	2740	1304.52	14.0067
ENSMUST00000033133.11	880	681	144.436	6.23969
ENSMUST00000034492.5	2022	1823	1220.67	19.6991
ENSMUST00000030760.14	1906	1707	3760.06	64.8032
ENSMUST00000032898.8	4518	4319	23039.6	156.938
ENSMUST00000030526.6	2465	2266	4315	56.0217
ENSMUST00000033429.8	5847	5648	2621.09	13.6528
ENSMUST00000030572.9	1525	1326	457.27	10.1453
ENSMUST00000041616.14	5124	4925	4155.33	24.8219
ENSMUST00000031262.8	1743	1544	1556.49	29.6575
ENSMUST00000037998.5	6492	6293	4959	23.1831
ENSMUST00000028881.13	1356	1157	791	20.1131
ENSMUST00000042135.13	2914	2715	457.279	4.95504
ENSMUST00000034339.9	3995	3796	45761.3	354.656
ENSMUST00000028763.9	3989	3790	2953.55	22.9267
ENSMUST00000036991.4	1816	1617	5155.61	93.8005
ENSMUST00000029257.14	4868	4669	2962.83	18.6689
ENSMUST00000031264.11	744	545	23418.3	1264.14
ENSMUST00000030709.8	2006	1807	1657	26.9774
ENSMUST00000031766.11	2001	1802	6217.01	101.499
ENSMUST00000039388.2	1382	1183	812	20.1933
ENSMUST00000028609.13	2222	2023	1427.44	20.7586
ENSMUST00000028554.3	2275	2076	1899.38	26.9165
ENSMUST00000036917.2	1904	1705	11570.1	199.64
ENSMUST00000029568.6	2898	2699	1433.72	15.6278
ENSMUST00000033418.7	3712	3513	1120	9.3794
ENSMUST00000035458.14	4685	4486	3691.84	24.2113
ENSMUST00000042057.11	3727	3528	3724.1	31.0548
ENSMUST00000043441.12	6113	5914	6567.56	32.6707
ENSMUST00000034472.15	1942	1743	5332.7	90.0088
ENSMUST00000029771.12	1872	1673	1041.68	18.3178
ENSMUST00000033269.14	2321	2122	2621.43	36.3436
ENSMUST00000034017.8	3412	3213	3683.41	33.7268
ENSMUST00000034834.15	2432	2233	97110.8	1279.42
ENSMUST00000029796.10	3383	3184	1477.07	13.6478
ENSMUST00000029344.9	3011	2812	7171.64	75.0306
ENSMUST00000029752.14	2400	2201	1678.12	22.4305
ENSMUST00000029753.12	1894	1695	1097.51	19.049
ENSMUST00000041723.14	4548	4349	918.143	6.21092
ENSMUST00000039442.11	2037	1838	590.859	9.45744
ENSMUST00000042163.14	5447	5248	5812.42	32.5836
ENSMUST00000032719.14	9962	9763	3112.37	9.37872
ENSMUST00000035194.7	2816	2617	853.042	9.58964
ENSMUST00000038699.12	3689	3490	733.34	6.18181
ENSMUST00000030376.7	3919	3720	569	4.49992
ENSMUST00000039516.3	2662	2463	1211	14.4649
ENSMUST00000033871.7	3430	3231	2087.76	19.0099
ENSMUST00000034400.4	4316	4117	13602	97.198
ENSMUST00000030391.8	2838	2639	11666.6	130.059
ENSMUST00000034600.4	3107	2908	6150.96	62.2278
ENSMUST00000039913.8	3651	3452	2028.48	17.2876
ENSMUST00000041865.7	1808	1609	3049	55.749
ENSMUST00000033018.14	4962	4763	2956.27	18.26
ENSMUST00000034615.9	2019	1820	798.888	12.9137
ENSMUST00000041901.6	1433	1234	241.224	5.75097
ENSMUST00000043843.11	3540	3341	29007.8	255.431
ENSMUST00000038422.7	4098	3899	1422.88	10.7362
ENSMUST00000040159.5	6092	5893	5718	28.5459
ENSMUST00000032844.6	799	600	1068.7	52.4009
ENSMUST00000041623.8	4737	4538	2863	18.5606
ENSMUST00000033054.9	1390	1191	64725.4	1598.82
ENSMUST00000034026.9	1683	1484	410	8.12803
ENSMUST00000041139.8	4733	4534	7807.08	50.6573
ENSMUST00000029069.12	1779	1580	1263.95	23.5347
ENSMUST00000038684.5	1664	1465	2784.12	55.9094
ENSMUST00000032114.7	2780	2581	4844	55.2143
ENSMUST00000037907.12	3874	3675	706.613	5.65666
ENSMUST00000033127.11	1465	1266	331.854	7.71167
ENSMUST00000034215.7	549	350	8599.12	722.805
ENSMUST00000039174.10	5281	5082	1210.14	7.00545
ENSMUST00000032967.3	1663	1464	396.798	7.97378
ENSMUST00000029629.14	1561	1362	2206.04	47.6509
ENSMUST00000030811.1	3043	2844	9055.96	93.6786
ENSMUST00000041649.7	1324	1125	256.485	6.70726
ENSMUST00000043059.8	3297	3098	11476.3	108.982
ENSMUST00000032260.5	1213	1014	407.985	11.837
ENSMUST00000041065.13	5354	5155	2803.74	16.0009
ENSMUST00000029910.11	3507	3308	1949.6	17.3387
ENSMUST00000031914.5	2977	2778	2289.33	24.2444
ENSMUST00000029515.4	511	312	7842.54	739.499
ENSMUST00000037210.8	1321	1122	319.189	8.36932
ENSMUST00000033040.11	3065	2866	2198.43	22.5669
ENSMUST00000034469.6	3594	3395	4719	40.8927
ENSMUST00000040735.11	1496	1297	981.741	22.2686
ENSMUST00000033664.13	1670	1471	2494.11	49.8813
ENSMUST00000034261.7	623	424	237.061	16.4486
ENSMUST00000035742.13	3353	3154	680.48	6.3473
ENSMUST00000041133.9	3088	2889	799	8.13644
ENSMUST00000037302.5	4209	4010	646	4.7394
ENSMUST00000031779.16	3229	3030	24766.2	240.465
ENSMUST00000046498.2	1721	1522	11666	225.498
ENSMUST00000071044.12	1247	1048	7643.29	214.563
ENSMUST00000065856.7	5393	5194	1984.89	11.2427
ENSMUST00000046518.11	2918	2719	2097.37	22.6935
ENSMUST00000049931.5	3743	3544	11541.4	95.8075
ENSMUST00000051558.9	10216	10017	7646.85	22.4585
ENSMUST00000044730.11	7274	7075	4295.98	17.8637
ENSMUST00000053116.6	1684	1485	1657.82	32.8432
ENSMUST00000051396.12	2925	2726	3912.27	42.2219
ENSMUST00000071991.5	619	420	67.3273	4.71604
ENSMUST00000048099.4	6002	5803	1041.33	5.27922
ENSMUST00000048138.6	715	516	1261	71.8953
ENSMUST00000058383.8	3982	3783	4328.79	33.664
ENSMUST00000058577.4	4472	4273	1731.98	11.9246
ENSMUST00000058370.13	2778	2579	2066.11	23.5687
ENSMUST00000051016.4	1482	1283	451.864	10.3613
ENSMUST00000044672.10	5807	5608	1094.19	5.7401
ENSMUST00000060918.10	2683	2484	947.843	11.2259
ENSMUST00000068714.6	8436	8237	4735.93	16.915
ENSMUST00000056965.11	1163	964	1439.93	43.944
ENSMUST00000047903.9	3207	3008	9332.86	91.2793
ENSMUST00000068705.12	2171	1972	6377.49	95.1433
ENSMUST00000044642.13	3346	3147	732.635	6.84899
ENSMUST00000053288.5	3700	3501	1517.39	12.7509
ENSMUST00000064244.10	2281	2082	1437.61	20.3141
ENSMUST00000060427.5	1524	1325	1960	43.5187
ENSMUST00000071404.4	1166	967	314	9.55297
ENSMUST00000062861.14	2338	2139	2436.02	33.5046
ENSMUST00000049530.13	2092	1893	2788.6	43.3382
ENSMUST00000045246.7	3113	2914	859.639	8.67885
ENSMUST00000070878.8	642	443	1096.43	72.8135
ENSMUST00000065668.11	1453	1254	297.918	6.98933
ENSMUST00000054098.3	3474	3275	2364.35	21.2391
ENSMUST00000049680.9	4721	4522	1860.4	12.1035
ENSMUST00000048421.13	2490	2291	994.586	12.7718
ENSMUST00000069064.6	1297	1098	1122.05	30.0638
ENSMUST00000045827.4	3692	3493	1464.28	12.3328
ENSMUST00000049344.14	3661	3462	666.274	5.66188
ENSMUST00000064922.6	1809	1610	4723	86.3033
ENSMUST00000067996.6	2834	2635	30820.8	344.112
ENSMUST00000054445.8	982	783	1210	45.4631
ENSMUST00000055257.6	1338	1139	3068	79.2441
ENSMUST00000053686.8	4731	4532	6896.99	44.7719
ENSMUST00000053252.8	1212	1013	586	17.0186
ENSMUST00000070726.9	3882	3683	4046	32.3191
ENSMUST00000070334.9	1404	1205	907.066	22.1456
ENSMUST00000047526.7	4225	4026	4384	32.0355
ENSMUST00000054245.7	4386	4187	2756.57	19.3687
ENSMUST00000053670.11	1698	1499	296.951	5.82798
ENSMUST00000045286.8	1491	1292	141.428	3.22039
ENSMUST00000063879.12	1654	1455	2295.83	46.4208
ENSMUST00000053558.9	927	728	285.634	11.5429
ENSMUST00000072362.13	3502	3303	3835.05	34.1584
ENSMUST00000070368.7	2511	2312	842.141	10.716
ENSMUST00000060673.7	3923	3724	2115.84	16.7151
ENSMUST00000049658.13	4206	4007	751.643	5.51858
ENSMUST00000047511.14	3974	3775	2130.32	16.6021
ENSMUST00000071889.12	3716	3517	985.444	8.24319
ENSMUST00000070478.3	4973	4774	2542.19	15.6661
ENSMUST00000049908.10	1475	1276	834.615	19.2429
ENSMUST00000055436.4	1804	1605	706	12.9409
ENSMUST00000068981.12	5584	5385	3983.11	21.7607
ENSMUST00000051672.8	792	593	4241.87	210.445
ENSMUST00000066532.4	3787	3588	12310.4	100.938
ENSMUST00000047749.6	1587	1388	2097.45	44.4567
ENSMUST00000071462.6	1059	860	813.646	27.8338
ENSMUST00000046497.7	1190	991	1386.79	41.1691
ENSMUST00000071874.7	4927	4728	7005.36	43.5902
ENSMUST00000060419.1	1445	1246	94.3167	2.22693
ENSMUST00000050149.11	6669	6470	5174.48	23.5287
ENSMUST00000068944.8	3273	3074	1262.41	12.0818
ENSMUST00000057311.3	1613	1414	12725.1	264.757
ENSMUST00000051569.6	2785	2586	424.907	4.83394
ENSMUST00000047888.7	1449	1250	208.069	4.89704
ENSMUST00000046945.12	2651	2452	844.189	10.1287
ENSMUST00000048892.13	4919	4720	2732.21	17.0297
ENSMUST00000057314.3	2337	2138	4685.72	64.4769
ENSMUST00000061829.7	1641	1442	806.627	16.4567
ENSMUST00000048946.6	804	605	281.62	13.6944
ENSMUST00000065648.14	2529	2330	555.822	7.01803
ENSMUST00000047910.14	4424	4225	850.49	5.92213
ENSMUST00000064234.6	3164	2965	35072.6	348
ENSMUST00000054213.4	1421	1222	4181.72	100.674
ENSMUST00000045041.11	2288	2089	762.336	10.736
ENSMUST00000048792.4	680	481	1695.68	103.713
ENSMUST00000061673.8	10967	10768	2631.49	7.18954
ENSMUST00000066134.5	1829	1630	2600.38	46.9336
ENSMUST00000064763.6	6095	5896	720.033	3.59278
ENSMUST00000058595.6	805	606	190	9.22394
ENSMUST00000053218.6	3250	3051	593	5.71805
ENSMUST00000050687.13	1643	1444	755.67	15.3957
ENSMUST00000055619.4	3497	3298	4877.87	43.5126
ENSMUST00000052691.8	2506	2307	654.616	8.34785
ENSMUST00000059954.13	1809	1610	4371.58	79.8818
ENSMUST00000058178.5	1735	1536	894	17.1231
ENSMUST00000070653.12	2272	2073	11542.8	163.813
ENSMUST00000045441.7	3909	3710	7757.73	61.5171
ENSMUST00000050397.1	609	410	23	1.65036
ENSMUST00000052296.8	1603	1404	296.497	6.21282
ENSMUST00000057608.4	4296	4097	436.723	3.13599
ENSMUST00000055071.8	463	264	123	13.7068
ENSMUST00000044711.6	2543	2344	1204.39	15.1162
ENSMUST00000046770.9	742	543	854	46.2694
ENSMUST00000068958.8	2265	2066	1385.84	19.7341
ENSMUST00000046515.14	4480	4281	1447.67	9.94856
ENSMUST00000065418.6	1107	908	1291.24	41.8365
ENSMUST00000065793.11	1893	1694	13964.5	242.519
ENSMUST00000069330.13	1356	1157	3091.99	78.6213
ENSMUST00000062844.10	3057	2858	486.775	5.01074
ENSMUST00000070673.8	3473	3274	2136.97	19.2024
ENSMUST00000061721.5	4739	4540	1212	7.85384
ENSMUST00000060005.14	2324	2125	1517.67	21.0113
ENSMUST00000045142.14	3664	3465	1542.62	13.0976
ENSMUST00000050020.7	2461	2262	651.408	8.4722
ENSMUST00000049064.3	6793	6594	1443.86	6.44185
ENSMUST00000097336.4	415	216	70	9.5341
ENSMUST00000091263.11	4011	3812	1206.04	9.30774
ENSMUST00000073957.7	6861	6662	2094.06	9.2474
ENSMUST00000084238.4	4580	4381	1982.77	13.3148
ENSMUST00000092512.10	2387	2188	2218.77	29.8332
ENSMUST00000097563.8	1410	1211	482.974	11.7332
ENSMUST00000074733.10	5028	4829	14744.6	89.8282
ENSMUST00000086199.11	2792	2593	9385.93	106.49
ENSMUST00000077037.12	2952	2753	1964.93	20.9979
ENSMUST00000076859.11	2378	2179	1806.12	24.3852
ENSMUST00000093786.8	1787	1588	425.437	7.88171
ENSMUST00000090487.11	1584	1385	159.51	3.38823
ENSMUST00000094681.10	4728	4529	1398.69	9.08563
ENSMUST00000092557.5	1504	1305	181.746	4.09723
ENSMUST00000080322.7	1885	1686	1070.78	18.6843
ENSMUST00000079957.11	674	475	173.176	10.7258
ENSMUST00000073054.4	2494	2295	784.081	10.0511
ENSMUST00000090339.10	4909	4710	746.885	4.66518
ENSMUST00000089950.10	1381	1182	2372.25	59.0443
ENSMUST00000080926.12	2027	1828	20672.2	332.694
ENSMUST00000081288.13	1487	1288	2405.61	54.9472
ENSMUST00000081035.8	4334	4135	1169	8.31715
ENSMUST00000086844.9	2471	2272	2209.22	28.6066
ENSMUST00000093166.10	6298	6099	1041.95	5.026
ENSMUST00000078486.12	7147	6948	2008.93	8.50628
ENSMUST00000081593.12	1825	1626	41462.4	750.186
ENSMUST00000077337.8	2373	2174	1788.01	24.1962
ENSMUST00000094835.8	1498	1299	209.836	4.75232
ENSMUST00000080518.13	2221	2022	6487.74	94.3946
ENSMUST00000080713.4	2507	2308	2395.77	30.5382
ENSMUST00000090192.11	2609	2410	3342.37	40.8012
ENSMUST00000074477.6	713	514	480.422	27.4976
ENSMUST00000078155.11	2437	2238	2642.71	34.7396
ENSMUST00000091328.3	1716	1517	2998.34	58.1474
ENSMUST00000076698.12	4999	4800	1649.38	10.1092
ENSMUST00000088786.10	2504	2305	2724.09	34.7685
ENSMUST00000084530.8	1820	1621	1360.77	24.6965
ENSMUST00000077340.13	2288	2089	4469.37	62.9425
ENSMUST00000081927.3	1927	1728	16863.5	287.104
ENSMUST00000080167.10	2306	2107	925.122	12.9172
ENSMUST00000077440.12	12773	12574	4845.68	11.3375
ENSMUST00000074861.8	1041	842	8621.45	301.234
ENSMUST00000094251.10	4541	4342	865.274	5.86272
ENSMUST00000074372.5	2625	2426	2238.8	27.1493
ENSMUST00000077273.8	7663	7464	4557.47	17.9634
ENSMUST00000080560.8	3395	3196	11490.2	105.769
ENSMUST00000095932.4	1509	1310	1085	24.3665
ENSMUST00000075451.11	1651	1452	3524.55	71.4122
ENSMUST00000080853.10	3283	3084	1764.79	16.8351
ENSMUST00000090750.11	8376	8177	2070.12	7.44794
ENSMUST00000080932.7	2762	2563	2041.29	23.4311
ENSMUST00000082223.12	2045	1846	1879.98	29.961
ENSMUST00000090481.13	2670	2471	5003.24	59.5682
ENSMUST00000087324.6	2369	2170	5383.72	72.9891
ENSMUST00000079424.10	3254	3055	2568.63	24.7358
ENSMUST00000085818.5	4084	3885	3381.91	25.6098
ENSMUST00000092163.8	1316	1117	1423.03	37.4797
ENSMUST00000074856.12	4451	4252	7572.18	52.3918
ENSMUST00000084838.13	5250	5051	4566.99	26.6004
ENSMUST00000087689.4	12512	12313	3034.83	7.25114
ENSMUST00000096987.6	2143	1944	6046.8	91.5092
ENSMUST00000093833.5	3001	2802	958.749	10.0664
ENSMUST00000100167.9	6792	6593	3550.43	15.8429
ENSMUST00000098911.9	1127	928	1443.32	45.7564
ENSMUST00000108496.8	2764	2565	2081.21	23.8706
ENSMUST00000102657.9	817	618	749.964	35.7016
ENSMUST00000100655.4	1341	1142	1810.63	46.6444
ENSMUST00000102517.3	3747	3548	2795.42	23.1792
ENSMUST00000102821.3	5026	4827	6514.93	39.7071
ENSMUST00000102875.10	2683	2484	2589.6	30.6701
ENSMUST00000098326.2	10982	10783	2936.05	8.0105
ENSMUST00000107362.9	4166	3967	5009.43	37.1502
ENSMUST00000105379.2	2519	2320	14225.9	180.396
ENSMUST00000102976.3	3215	3016	5086.63	49.6174
ENSMUST00000109221.8	4210	4011	9554.26	70.0777
ENSMUST00000100330.9	11855	11656	2430.4	6.13427
ENSMUST00000106335.7	3732	3533	876.434	7.29812
ENSMUST00000109350.8	1055	856	648.032	22.272
ENSMUST00000107583.2	737	538	547	29.9117
ENSMUST00000106354.8	3869	3670	1571.94	12.601
ENSMUST00000108281.7	1948	1749	920.836	15.4892
ENSMUST00000102533.10	1251	1052	203	5.67696
ENSMUST00000102536.10	833	634	322.107	14.9467
ENSMUST00000105686.2	1887	1688	717.871	12.5115
ENSMUST00000106899.3	3046	2847	3407.34	35.2098
ENSMUST00000098574.8	3669	3470	1720.64	14.588
ENSMUST00000108337.7	2836	2637	736.965	8.2219
ENSMUST00000102680.7	4032	3833	1185.8	9.1014
ENSMUST00000103231.4	781	582	1178	59.5467
ENSMUST00000107810.2	639	440	4675.96	312.646
ENSMUST00000100404.5	4570	4371	1615.58	10.8738
ENSMUST00000103069.9	3233	3034	5200.42	50.4264
ENSMUST00000106054.2	2909	2710	6854.43	74.4111
ENSMUST00000102780.7	4186	3987	1040.66	7.67886
ENSMUST00000103191.10	474	275	9138.24	977.609
ENSMUST00000109024.8	4109	3910	8798.87	66.2042
ENSMUST00000108042.2	1768	1569	1323.63	24.8187
ENSMUST00000106497.7	2683	2484	8991.71	106.494
ENSMUST00000098796.9	14627	14428	5937.16	12.1062
ENSMUST00000106218.7	1888	1689	603.238	10.5074
ENSMUST00000108069.7	2407	2208	1481.47	19.7392
ENSMUST00000107822.9	1601	1402	1158.31	24.3059
ENSMUST00000106064.9	1066	867	1491.76	50.619
ENSMUST00000098346.4	6554	6355	1320.81	6.11449
ENSMUST00000109444.2	5285	5086	2881.8	16.6695
ENSMUST00000108345.8	5102	4903	6442.39	38.6563
ENSMUST00000100486.5	676	477	83.9589	5.17826
ENSMUST00000102825.3	1745	1546	597.46	11.3693
ENSMUST00000109013.8	3312	3113	1486.23	14.0457
ENSMUST00000098192.3	703	504	8631.09	503.814
ENSMUST00000099058.9	2985	2786	2652.74	28.0123
ENSMUST00000100483.2	1073	874	1737.45	58.4837
ENSMUST00000098910.2	1123	924	3518.8	112.036
ENSMUST00000105229.8	1043	844	15935.1	555.452
ENSMUST00000102936.8	2920	2721	754.4	8.15658
ENSMUST00000103213.9	1783	1584	1395.73	25.9227
ENSMUST00000109226.4	1600	1401	1946.27	40.8696
ENSMUST00000106332.2	2852	2653	462.715	5.13111
ENSMUST00000106112.1	1756	1557	3254.8	61.4994
ENSMUST00000099985.5	1532	1333	823.207	18.1683
ENSMUST00000109102.3	2411	2212	354	4.70819
ENSMUST00000108568.9	1777	1578	650.167	12.1214
ENSMUST00000102564.10	1848	1649	1142.01	20.3744
ENSMUST00000102866.9	2824	2625	4701.4	52.6906
ENSMUST00000101526.8	1706	1507	1428.03	27.8778
ENSMUST00000102625.10	1866	1667	8734.84	154.154
ENSMUST00000102512.10	1976	1777	3422.86	56.668
ENSMUST00000109316.7	2226	2027	296.516	4.30357
ENSMUST00000101525.8	1157	958	3960.94	121.638
ENSMUST00000109071.2	2059	1860	451.4	7.13977
ENSMUST00000102505.9	4652	4453	5278.43	34.8729
ENSMUST00000108498.2	1391	1192	1058	26.1123
