target_id	length	eff_length	est_counts	tpm
ENSMUST00000034775.9	6785	6586	8139	52.4596
ENSMUST00000034815.8	3398	3199	1799.39	23.8774
ENSMUST00000034903.6	977	778	141.139	7.70093
ENSMUST00000030360.10	1755	1556	482.897	13.1741
ENSMUST00000038719.7	2600	2401	382.984	6.77118
ENSMUST00000035579.9	3883	3684	1724.24	19.868
ENSMUST00000033811.13	4412	4213	978.545	9.85973
ENSMUST00000030030.14	3102	2903	3416.31	49.9558
ENSMUST00000043396.14	2674	2475	635.033	10.8917
ENSMUST00000035973.4	2996	2797	5908.46	89.6721
ENSMUST00000033501.14	4142	3943	1731.52	18.6413
ENSMUST00000030289.8	3577	3378	1681.67	21.1328
ENSMUST00000043765.13	3354	3155	1405.12	18.9055
ENSMUST00000034529.13	3585	3386	1228.44	15.4008
ENSMUST00000034846.6	4152	3953	2450.25	26.3123
ENSMUST00000030142.3	3247	3048	389.808	5.42889
ENSMUST00000034228.15	2063	1864	1852.54	42.1889
ENSMUST00000029014.15	1768	1569	2775.62	75.0953
ENSMUST00000043604.5	3414	3215	5165.06	68.1977
ENSMUST00000037930.12	1303	1104	446.456	17.1666
ENSMUST00000038194.4	5684	5485	3023.25	23.3977
ENSMUST00000042096.14	4706	4507	1281.85	12.0733
ENSMUST00000029061.11	5073	4874	1807.64	15.7436
ENSMUST00000042575.6	3856	3657	2657	30.842
ENSMUST00000040717.6	4858	4659	1235.13	11.2537
ENSMUST00000030456.13	2520	2321	5314.3	97.1955
ENSMUST00000029564.11	1194	995	285.602	12.1847
ENSMUST00000031587.12	1985	1786	1122.38	26.6769
ENSMUST00000028635.5	2073	1874	4793.14	108.574
ENSMUST00000035230.6	2082	1883	390.536	8.80413
ENSMUST00000033081.13	3410	3211	1976.67	26.1317
ENSMUST00000033277.8	958	759	379.731	21.2378
ENSMUST00000042556.10	3872	3673	3058	35.3421
ENSMUST00000044165.13	7020	6821	1239.19	7.71198
ENSMUST00000036236.14	2161	1962	1245.11	26.9392
ENSMUST00000030254.14	1898	1699	471.944	11.7916
ENSMUST00000033465.9	2281	2082	560.538	11.4288
ENSMUST00000041331.3	4832	4633	3220.82	29.5107
ENSMUST00000043138.12	4734	4535	554.618	5.19149
ENSMUST00000034197.4	4396	4197	677.958	6.85709
ENSMUST00000030771.11	2133	1934	3689.61	80.9841
ENSMUST00000036004.15	1918	1719	10718.2	264.68
ENSMUST00000029490.14	3863	3664	4326.88	50.1297
ENSMUST00000031423.9	4486	4287	13439.6	133.079
ENSMUST00000051691.7	4239	4040	1782.23	18.7266
ENSMUST00000056904.2	5302	5103	1661.97	13.8252
ENSMUST00000049787.2	3715	3516	349	4.21359
ENSMUST00000054487.9	3397	3198	1020.38	13.5444
ENSMUST00000056391.14	2975	2776	1513.05	23.1372
ENSMUST00000048518.15	3594	3395	425.086	5.31511
ENSMUST00000050331.12	1701	1502	1043.77	29.4992
ENSMUST00000068700.6	4163	3964	2979.08	31.9024
ENSMUST00000049074.12	7656	7457	4175.26	23.7681
ENSMUST00000060101.9	1250	1051	649.998	26.2533
ENSMUST00000069817.14	10671	10472	2645.37	10.7234
ENSMUST00000067538.5	6855	6656	741.302	4.72778
ENSMUST00000049089.6	1628	1429	182	5.40648
ENSMUST00000071402.6	5951	5752	904.284	6.67362
ENSMUST00000049999.8	1309	1110	112	4.28322
ENSMUST00000065090.7	9038	8839	9008.01	43.2615
ENSMUST00000062694.15	3548	3349	2203.92	27.9355
ENSMUST00000046765.9	2235	2036	683.293	14.2464
ENSMUST00000048860.8	2284	2085	254	5.17134
ENSMUST00000056403.6	1217	1018	154.384	6.4377
ENSMUST00000065692.13	3269	3070	791.072	10.9384
ENSMUST00000048418.13	5360	5161	1236.09	10.1669
ENSMUST00000050083.5	3090	2891	2409.58	35.3809
ENSMUST00000067896.3	1137	938	1073.63	48.5878
ENSMUST00000066272.5	3302	3103	1992	27.251
ENSMUST00000058524.2	6536	6337	821.728	5.50453
ENSMUST00000046901.13	1543	1344	447.024	14.1191
ENSMUST00000046038.8	1535	1336	340.239	10.8107
ENSMUST00000049130.7	903	704	329.797	19.8861
ENSMUST00000069256.11	9480	9281	2567.26	11.7422
ENSMUST00000056601.10	2833	2634	1277.28	20.5848
ENSMUST00000063704.7	1244	1045	694.519	28.2126
ENSMUST00000050884.15	2174	1975	14332	308.045
ENSMUST00000056665.3	2393	2194	531	10.2739
ENSMUST00000061143.14	3351	3152	1905.29	25.6597
ENSMUST00000060010.2	2531	2332	231.498	4.21399
ENSMUST00000071812.10	5756	5557	784.939	5.99613
ENSMUST00000047368.7	875	676	540.96	33.9699
ENSMUST00000058496.7	12409	12210	2642.77	9.18796
ENSMUST00000053540.10	930	731	1591.69	92.4309
ENSMUST00000065896.8	2842	2643	1585.26	25.4612
ENSMUST00000062368.12	3806	3607	1413.33	16.6331
ENSMUST00000072750.12	1537	1338	1183.36	37.5435
ENSMUST00000068106.4	2393	2194	387.737	7.50198
ENSMUST00000055655.8	10050	9851	1534.72	6.6134
ENSMUST00000071841.6	2100	1901	2494.57	55.7044
ENSMUST00000051674.2	3505	3306	2941.43	37.7686
ENSMUST00000070210.5	2666	2467	2362.98	40.6599
ENSMUST00000060043.12	10575	10376	3948.3	16.1531
ENSMUST00000047503.15	3252	3053	1026.9	14.2783
ENSMUST00000051221.12	1477	1278	552.568	18.354
ENSMUST00000050472.15	3757	3558	964.238	11.5041
ENSMUST00000059524.6	2093	1894	4754.12	106.553
ENSMUST00000063661.12	3896	3697	1559.47	17.9062
ENSMUST00000072777.13	3710	3511	1834.17	22.1761
ENSMUST00000063542.7	2136	1937	1752.33	38.4027
ENSMUST00000071268.10	4720	4521	792.145	7.43782
ENSMUST00000058096.13	4633	4434	3908.18	37.4158
ENSMUST00000051758.10	3112	2913	995.122	14.5014
ENSMUST00000071642.10	17970	17771	7945.64	18.9798
ENSMUST00000063669.7	2644	2445	300.748	5.22156
ENSMUST00000084820.5	7583	7384	1316.86	7.57049
ENSMUST00000094245.3	1259	1060	351	14.0565
ENSMUST00000076941.11	4541	4342	1290.6	12.6176
ENSMUST00000080514.8	1423	1224	439	15.225
ENSMUST00000084264.11	4847	4648	750.406	6.8534
ENSMUST00000087401.11	3862	3663	2960.16	34.3047
ENSMUST00000087316.5	3561	3362	404.986	5.1135
ENSMUST00000096021.9	608	409	1160.44	120.442
ENSMUST00000092569.12	2366	2167	1220.99	23.9182
ENSMUST00000087216.11	3712	3513	1242.12	15.0093
ENSMUST00000088546.11	4409	4210	1004.95	10.133
ENSMUST00000078061.12	3746	3547	1910.82	22.8683
ENSMUST00000080583.5	2394	2195	247.708	4.7905
ENSMUST00000097934.9	1742	1543	126.298	3.4746
ENSMUST00000087441.10	3664	3465	554.748	6.79623
ENSMUST00000092219.13	1854	1655	884.275	22.6811
ENSMUST00000075774.4	2182	1983	737.857	15.7952
ENSMUST00000078505.13	3629	3430	1333.52	16.5037
ENSMUST00000081619.9	10454	10255	1908.71	7.90097
ENSMUST00000091236.10	3299	3100	2202.51	30.16
ENSMUST00000089302.10	11887	11688	16024.7	58.2002
ENSMUST00000093201.12	1192	993	31638.7	1352.53
ENSMUST00000093943.9	1251	1052	778.29	31.4052
ENSMUST00000096458.4	887	688	180.023	11.1075
ENSMUST00000088646.11	8364	8165	1963.83	10.21
ENSMUST00000074002.11	5194	4995	1304.64	11.0874
ENSMUST00000086900.10	2149	1950	719.267	15.6578
ENSMUST00000079464.12	2083	1884	414.24	9.33354
ENSMUST00000080379.6	622	423	333.705	33.4887
ENSMUST00000095313.4	1745	1546	2803.96	76.9907
ENSMUST00000084116.12	3722	3523	4835.06	58.2593
ENSMUST00000078084.6	1749	1550	824.375	22.5771
ENSMUST00000082337.12	7335	7136	2034.55	12.1029
ENSMUST00000096554.11	1842	1643	203.801	5.26556
ENSMUST00000092227.11	3566	3367	723.883	9.12643
ENSMUST00000089825.12	1631	1432	634.127	18.7979
ENSMUST00000087143.6	5172	4973	1378.46	11.7666
ENSMUST00000089075.5	978	779	162.697	8.8658
ENSMUST00000092041.10	2911	2712	2147.11	33.6079
ENSMUST00000092956.3	18100	17901	10087	23.9199
ENSMUST00000089982.10	4197	3998	1944.09	20.6419
ENSMUST00000084828.4	4684	4485	1186.16	11.2268
ENSMUST00000108241.7	2308	2109	433.622	8.72791
ENSMUST00000108433.7	3236	3037	642.024	8.97392
ENSMUST00000102589.11	813	614	3748.65	259.169
ENSMUST00000107920.9	1209	1010	2092.12	87.9307
ENSMUST00000109380.7	3259	3060	410.858	5.69962
ENSMUST00000105919.1	1090	891	337.724	16.0902
ENSMUST00000103214.2	4190	3991	1818.97	19.3473
ENSMUST00000100015.5	905	706	211.988	12.7462
ENSMUST00000102552.7	676	477	221.039	19.671
ENSMUST00000100857.9	5104	4905	661.221	5.72247
ENSMUST00000106962.8	3160	2961	583.057	8.35888
ENSMUST00000106108.8	7102	6903	1389.57	8.54513
ENSMUST00000102544.8	2225	2026	972.874	20.3842
ENSMUST00000106525.8	2792	2593	450.151	7.36939
ENSMUST00000107283.7	3531	3332	692.672	8.82467
ENSMUST00000102691.10	2424	2225	1650.82	31.4952
ENSMUST00000105348.7	1222	1023	637.339	26.4466
ENSMUST00000105894.10	3135	2936	3417.49	49.4114
ENSMUST00000106110.9	702	503	126.157	10.6468
ENSMUST00000107538.1	5143	4944	1161.5	9.97282
ENSMUST00000108876.8	2272	2073	478.046	9.78917
ENSMUST00000107733.9	3470	3271	1445.15	18.7546
ENSMUST00000102509.10	1245	1046	1226.61	49.7793
ENSMUST00000108313.7	3696	3497	906.234	11.0007
ENSMUST00000109142.7	2427	2228	831.356	15.8397
ENSMUST00000103079.3	3286	3087	2400.81	33.0139
ENSMUST00000108047.7	3153	2954	244.92	3.51957
ENSMUST00000107657.7	3869	3670	1148.16	13.2804
ENSMUST00000099588.3	791	592	278.926	20.0006
ENSMUST00000106475.1	2642	2443	359.438	6.24563
ENSMUST00000105866.2	1275	1076	347	13.6897
ENSMUST00000105256.9	4817	4618	2453.11	22.5496
ENSMUST00000102568.9	4614	4415	1097	10.5475
ENSMUST00000105355.7	2127	1928	528.659	11.6398
ENSMUST00000105357.1	2127	1928	528.659	11.6398
ENSMUST00000107449.3	2167	1968	423.929	9.14415
ENSMUST00000107903.7	3721	3522	2424.23	29.2187
ENSMUST00000102749.10	2699	2500	433.779	7.36554
ENSMUST00000107389.7	4426	4227	6027.64	60.5327
ENSMUST00000109366.7	3821	3622	1268.73	14.8695
ENSMUST00000107123.9	2759	2560	1985.15	32.9176
ENSMUST00000108086.6	2744	2545	398.032	6.63905
ENSMUST00000108300.7	4086	3887	669.022	7.30637
ENSMUST00000106576.2	3123	2924	715.13	10.3821
ENSMUST00000101554.8	4106	3907	727.761	7.90717
ENSMUST00000108039.7	4369	4170	429.941	4.37671
ENSMUST00000105951.7	2326	2127	6203.35	123.804
ENSMUST00000107537.4	4911	4712	1511.04	13.6128
ENSMUST00000109574.7	5904	5705	640.248	4.76396
ENSMUST00000117536.7	1862	1663	3612.52	92.2134
ENSMUST00000112050.1	1897	1698	567.158	14.1789
ENSMUST00000112198.2	5413	5214	1027.56	8.3659
ENSMUST00000111964.7	1654	1455	11192.1	326.53
ENSMUST00000117549.7	3415	3216	453.704	5.9887
ENSMUST00000112688.9	849	650	527.25	34.4333
ENSMUST00000116343.2	690	491	50.1398	4.33488
ENSMUST00000112568.7	7422	7223	1194.4	7.01955
ENSMUST00000114053.8	1888	1689	368.175	9.25339
ENSMUST00000110725.1	5197	4998	1936.83	16.4502
ENSMUST00000110294.1	7156	6957	1059.07	6.46214
ENSMUST00000112392.7	6652	6453	6406.57	42.1444
ENSMUST00000111460.4	2861	2662	779.084	12.4237
ENSMUST00000110952.9	2176	1977	463.537	9.95298
ENSMUST00000110362.3	2122	1923	9869.02	217.856
ENSMUST00000115461.7	5507	5308	20177	161.362
ENSMUST00000116594.8	7821	7622	8181.78	45.5674
ENSMUST00000114512.7	2042	1843	346.684	7.98516
ENSMUST00000113335.3	5691	5492	1142.89	8.83381
ENSMUST00000112693.9	8509	8310	3045.86	15.5591
ENSMUST00000112122.8	1899	1700	2388.09	59.6316
ENSMUST00000112155.8	3040	2841	1416.45	21.1644
ENSMUST00000110457.7	8125	7926	2345.47	12.5618
ENSMUST00000113566.9	1608	1409	391.23	11.7868
ENSMUST00000115384.8	4866	4667	6459.34	58.7525
ENSMUST00000113678.1	3762	3563	975.408	11.6211
ENSMUST00000112584.7	5900	5701	2881.59	21.4564
ENSMUST00000109771.1	3630	3431	716.335	8.8628
ENSMUST00000113022.7	2416	2217	519.683	9.95059
ENSMUST00000116259.4	3831	3632	549.499	6.42239
ENSMUST00000110333.1	4214	4015	681.043	7.20053
ENSMUST00000115560.3	6112	5913	913.433	6.55759
ENSMUST00000112260.2	634	435	724.179	70.6695
ENSMUST00000116527.1	837	638	471.915	31.3992
ENSMUST00000114582.8	1743	1544	220.438	6.06058
ENSMUST00000114037.8	8399	8200	440.86	2.28225
ENSMUST00000110030.9	2512	2313	2349.37	43.1174
ENSMUST00000114184.7	2202	2003	879.011	18.629
ENSMUST00000115313.7	3251	3052	7322.36	101.846
ENSMUST00000110975.7	2801	2602	213.53	3.48359
ENSMUST00000111338.9	6665	6466	2926.77	19.2145
ENSMUST00000121128.7	4722	4523	22504.1	211.208
ENSMUST00000124317.1	1332	1133	444.874	16.668
ENSMUST00000118993.7	1867	1668	334.632	8.51621
ENSMUST00000127587.7	1412	1213	178.821	6.25796
ENSMUST00000123069.1	632	433	188.549	18.4846
ENSMUST00000122182.1	1146	947	344.119	15.4253
ENSMUST00000126698.1	399	200	306.222	64.9953
ENSMUST00000123927.7	844	645	80.7892	5.31703
ENSMUST00000123234.7	432	233	845.942	154.12
ENSMUST00000124566.1	4251	4052	1616.55	16.9354
ENSMUST00000124102.7	629	430	74.0754	7.31276
ENSMUST00000118878.7	7210	7011	1654.36	10.0168
ENSMUST00000122160.7	3827	3628	659.531	7.71691
ENSMUST00000125442.7	826	627	4444.13	300.881
ENSMUST00000119783.1	1278	1079	259.076	10.1925
ENSMUST00000127540.1	2331	2132	766.488	15.2614
ENSMUST00000119756.5	4760	4561	598.909	5.57412
ENSMUST00000127637.7	525	326	183.136	23.8469
ENSMUST00000126957.8	1731	1532	525.525	14.5616
ENSMUST00000126010.1	389	190	114.394	25.5578
ENSMUST00000118118.7	3981	3782	667.711	7.4945
ENSMUST00000120859.7	1391	1192	140.774	5.01326
ENSMUST00000120461.8	1741	1542	530.146	14.5944
ENSMUST00000121401.7	4819	4620	606.545	5.5731
ENSMUST00000118535.7	1419	1220	358.826	12.4853
ENSMUST00000126604.7	636	437	139.367	13.538
ENSMUST00000125362.7	2814	2615	856.189	13.8987
ENSMUST00000120550.1	2297	2098	1408.37	28.4962
ENSMUST00000127828.7	473	274	73.0497	11.3173
ENSMUST00000128300.8	1342	1143	1416.19	52.596
ENSMUST00000126373.1	805	606	411.594	28.8318
ENSMUST00000127956.8	4955	4756	1804.56	16.1067
ENSMUST00000118136.1	4492	4293	2427.48	24.0033
ENSMUST00000119499.7	3775	3576	496.491	5.89372
ENSMUST00000118009.1	2990	2791	1878.56	28.572
ENSMUST00000127316.7	1928	1729	492.934	12.1023
ENSMUST00000133346.1	434	235	68.0141	12.2859
ENSMUST00000137246.7	916	717	3044.93	180.274
ENSMUST00000138885.1	966	767	712.783	39.4492
ENSMUST00000133485.7	1607	1408	1177.44	35.4986
ENSMUST00000131398.1	461	262	3852.53	624.196
ENSMUST00000130876.1	764	565	148.066	11.1246
ENSMUST00000134745.7	599	400	40.6468	4.31362
ENSMUST00000138807.7	636	437	250.801	24.3626
ENSMUST00000133519.7	839	640	181.59	12.0444
ENSMUST00000137519.1	1361	1162	1230.19	44.941
ENSMUST00000133043.2	866	667	256.81	16.3441
ENSMUST00000130326.7	835	636	558.184	37.256
ENSMUST00000135631.1	2543	2344	867.219	15.7053
ENSMUST00000136342.8	3152	2953	1387.54	19.9461
ENSMUST00000130729.2	2069	1870	715.544	16.2432
ENSMUST00000131263.2	551	352	190.441	22.9664
ENSMUST00000135361.7	619	420	259.709	26.249
ENSMUST00000133803.7	989	790	483.561	25.9836
ENSMUST00000138848.1	913	714	264.751	15.7404
ENSMUST00000138250.1	984	785	71.3636	3.85907
ENSMUST00000133052.1	779	580	57.0168	4.17302
ENSMUST00000137605.1	676	477	3636.15	323.593
ENSMUST00000135625.7	641	442	106.446	10.2231
ENSMUST00000149021.2	523	324	107.523	14.0875
ENSMUST00000147380.1	1719	1520	1841.79	51.4364
ENSMUST00000148258.1	729	530	1219.21	97.6515
ENSMUST00000147625.1	595	396	569.342	61.0315
ENSMUST00000145051.1	689	490	301.945	26.1582
ENSMUST00000148488.1	446	247	377.843	64.9367
ENSMUST00000140939.7	779	580	238.555	17.4597
ENSMUST00000142718.7	2942	2743	795.406	12.3094
ENSMUST00000147152.2	1002	803	557.83	29.4891
ENSMUST00000139074.7	609	410	314.524	32.5646
ENSMUST00000144790.7	596	397	113.206	12.1047
ENSMUST00000143249.1	396	197	410.581	88.4726
ENSMUST00000145518.7	1824	1625	749.559	19.5807
ENSMUST00000142704.7	2976	2777	1147.33	17.5383
ENSMUST00000147535.7	912	713	119.625	7.12209
ENSMUST00000142387.1	529	330	184.237	23.6994
ENSMUST00000143188.1	760	561	1558.32	117.915
ENSMUST00000144942.1	3177	2978	412.944	5.8863
ENSMUST00000139685.7	2051	1852	1641.94	37.6349
ENSMUST00000142085.1	446	247	202.964	34.8817
ENSMUST00000154655.1	583	384	236.915	26.1901
ENSMUST00000155520.7	737	538	498.344	39.3208
ENSMUST00000153723.2	703	504	209.687	17.6611
ENSMUST00000153641.7	737	538	73.9635	5.83594
ENSMUST00000153965.7	4222	4023	1161.08	12.2515
ENSMUST00000155973.1	1000	801	967.91	51.2954
ENSMUST00000159697.1	1800	1601	367.975	9.7567
ENSMUST00000155493.1	525	326	321.958	41.9235
ENSMUST00000151511.7	674	475	221.462	19.7916
ENSMUST00000159888.7	776	577	211.456	15.5568
ENSMUST00000152590.1	456	257	62.2906	10.2888
ENSMUST00000151129.7	611	412	2653.65	273.415
ENSMUST00000151385.1	653	454	726.919	67.9682
ENSMUST00000149545.7	2464	2265	421.478	7.89919
ENSMUST00000151202.1	753	554	207.999	15.9377
ENSMUST00000152107.2	715	516	360.697	29.6735
ENSMUST00000149189.1	481	282	200.66	30.2056
ENSMUST00000159109.1	7777	7578	3139.56	17.5869
ENSMUST00000153838.7	8350	8151	3455.05	17.9936
ENSMUST00000150387.7	891	692	2103.94	129.063
ENSMUST00000154827.7	4168	3969	823.377	8.8063
ENSMUST00000159448.7	643	444	214.06	20.4658
ENSMUST00000149384.7	1477	1278	3130.31	103.976
ENSMUST00000152150.7	462	263	793.888	128.138
ENSMUST00000156038.1	7031	6832	1685.54	10.4729
ENSMUST00000156429.8	495	296	102.91	14.7585
ENSMUST00000149071.1	685	486	773.67	67.5764
ENSMUST00000151449.1	750	551	111.359	8.57926
ENSMUST00000149301.7	4615	4416	527.974	5.07527
ENSMUST00000152347.1	794	595	72.1539	5.14776
ENSMUST00000169314.8	3027	2828	1834.32	27.5341
ENSMUST00000164745.7	3972	3773	1972.46	22.192
ENSMUST00000166044.2	3107	2908	2733.87	39.9079
ENSMUST00000166712.8	1305	1106	407.947	15.6576
ENSMUST00000169094.7	2716	2517	1016.95	17.151
ENSMUST00000167446.7	2953	2754	258	3.97678
ENSMUST00000163168.8	2401	2202	1428.52	27.5387
ENSMUST00000169594.8	2772	2573	356.166	5.87609
ENSMUST00000166397.2	1694	1495	1538	43.6706
ENSMUST00000160337.1	1138	939	3318.48	150.02
ENSMUST00000169609.1	1677	1478	329.682	9.46883
ENSMUST00000161046.8	4003	3804	2122.98	23.6909
ENSMUST00000162244.7	1387	1188	306.842	10.9641
ENSMUST00000163717.1	1920	1721	3480.82	85.8571
ENSMUST00000163370.7	7255	7056	2868.02	17.2544
ENSMUST00000168266.7	2721	2522	2075.2	34.9293
ENSMUST00000170243.7	4108	3909	918.886	9.97864
ENSMUST00000165565.7	2311	2112	1907.64	38.3422
ENSMUST00000169061.7	4570	4371	7158.7	69.5231
ENSMUST00000167187.7	1222	1023	715.932	29.7079
ENSMUST00000167556.6	2769	2570	714.159	11.7961
ENSMUST00000169910.7	4066	3867	1818.46	19.9621
ENSMUST00000164260.7	3789	3590	493.484	5.83517
ENSMUST00000162429.7	652	453	398.21	37.3155
ENSMUST00000165665.8	10752	10553	2881.67	11.5916
ENSMUST00000160836.7	1393	1194	151.275	5.37823
ENSMUST00000170263.8	2096	1897	1281.84	28.6842
ENSMUST00000168678.7	5206	5007	544.044	4.61245
ENSMUST00000163812.8	3026	2827	1620.37	24.3313
ENSMUST00000161154.1	1824	1625	394.617	10.3086
ENSMUST00000167466.1	5544	5345	397.072	3.15353
ENSMUST00000165730.7	550	351	253.11	30.611
ENSMUST00000166965.1	472	273	137.201	21.3338
ENSMUST00000163458.1	911	712	185.766	11.0755
ENSMUST00000164099.2	5762	5563	829.942	6.33307
ENSMUST00000166682.8	2745	2546	313.264	5.22309
ENSMUST00000163095.8	4083	3884	1988.34	21.7313
ENSMUST00000160633.7	827	628	149.366	10.0964
ENSMUST00000160902.7	3374	3175	1542.03	20.617
ENSMUST00000161141.1	588	389	131.829	14.3859
ENSMUST00000165134.1	2529	2330	474.017	8.63602
ENSMUST00000163764.7	5584	5385	2772.38	21.8546
ENSMUST00000168124.1	1490	1291	407.565	13.4013
ENSMUST00000161756.1	677	478	65.1276	5.78379
ENSMUST00000176207.7	2653	2454	2800.92	48.4509
ENSMUST00000170909.1	1700	1501	1934.7	54.7153
ENSMUST00000172884.7	502	303	241.518	33.8363
ENSMUST00000179869.2	3245	3046	2988.47	41.648
ENSMUST00000170897.7	600	401	149.226	15.797
ENSMUST00000176684.7	2384	2185	516.681	10.038
ENSMUST00000171786.7	493	294	1589.42	229.492
ENSMUST00000176485.7	2408	2209	940.819	18.0795
ENSMUST00000174387.1	1901	1702	438.664	10.9408
ENSMUST00000180688.1	825	626	851.481	57.7399
ENSMUST00000176262.7	3933	3734	533.872	6.0693
ENSMUST00000174199.7	2128	1929	487.969	10.7383
ENSMUST00000174038.1	1182	983	1147.25	49.5428
ENSMUST00000172485.7	2042	1843	539.981	12.4374
ENSMUST00000174291.7	903	704	228.325	13.7675
ENSMUST00000179478.7	956	757	2885.02	161.781
ENSMUST00000179041.7	6565	6366	1064.07	7.09544
ENSMUST00000170979.1	965	766	101.883	5.64608
ENSMUST00000174418.7	4359	4160	740.712	7.55843
ENSMUST00000171929.7	11130	10931	2745.99	10.6639
ENSMUST00000171404.7	7127	6928	1500.13	9.19173
ENSMUST00000180572.1	6891	6692	726.22	4.60668
ENSMUST00000173357.7	1399	1200	714.696	25.2822
ENSMUST00000170912.1	478	279	862.955	131.298
ENSMUST00000171256.7	972	773	264.603	14.5308
ENSMUST00000175645.7	1931	1732	302.339	7.41006
ENSMUST00000180657.1	3806	3607	1156.77	13.6137
ENSMUST00000179802.1	7734	7535	3614	20.3601
ENSMUST00000173895.7	2556	2357	615.107	11.0781
ENSMUST00000171332.1	14176	13977	7788.36	23.6542
ENSMUST00000182393.7	6367	6168	1545.3	10.6351
ENSMUST00000176336.7	2291	2092	741.941	15.0551
ENSMUST00000177974.7	3984	3785	1379.92	15.4762
ENSMUST00000173913.7	2924	2725	2333.62	36.353
ENSMUST00000173168.7	6073	5874	1451.9	10.4925
ENSMUST00000182593.7	9022	8823	5059.24	24.3413
ENSMUST00000170552.5	1968	1769	302.229	7.25244
ENSMUST00000177754.8	5248	5049	6765.57	56.882
ENSMUST00000175883.7	2505	2306	1329.13	24.4671
ENSMUST00000173491.7	886	687	259.297	16.022
ENSMUST00000173963.8	1509	1310	255.522	8.28003
ENSMUST00000171412.6	4415	4216	424.17	4.27085
