target_id	length	eff_length	est_counts	tpm
ENSMUST00000022368.3	2342	2143	5841.62	219.605
ENSMUST00000026011.7	3205	3006	256.326	6.86965
ENSMUST00000025542.9	2617	2418	1898.94	63.2684
ENSMUST00000027404.11	3554	3355	538.712	12.9359
ENSMUST00000026540.8	620	421	184	35.2101
ENSMUST00000023602.5	884	685	12346	1452
ENSMUST00000023265.4	860	661	77	9.3847
ENSMUST00000024956.14	4151	3952	521.448	10.6298
ENSMUST00000027748.7	2339	2140	896	33.7307
ENSMUST00000021880.9	1373	1174	209.124	14.3505
ENSMUST00000023341.14	2085	1886	528.969	22.5954
ENSMUST00000026571.10	1916	1717	121.558	5.70356
ENSMUST00000021527.14	3545	3346	2509.43	60.4199
ENSMUST00000023612.16	3890	3691	10780.7	235.306
ENSMUST00000022865.16	6919	6720	2525.55	30.2773
ENSMUST00000021884.9	842	643	343.548	43.0435
ENSMUST00000021891.4	2505	2306	7132.77	249.19
ENSMUST00000021296.6	1574	1375	340.758	19.9652
ENSMUST00000026008.8	3580	3381	3158.37	75.2573
ENSMUST00000023934.7	628	429	26103.1	4901.92
ENSMUST00000026922.14	1736	1537	777.184	40.7362
ENSMUST00000023610.14	4884	4685	2825.99	48.595
ENSMUST00000023156.12	4520	4321	598.693	11.1622
ENSMUST00000025311.7	5546	5347	2600.96	39.1881
ENSMUST00000021486.9	794	595	174.294	23.5991
ENSMUST00000024594.8	1915	1716	1408.31	66.117
ENSMUST00000022322.16	3390	3191	6629.02	167.361
ENSMUST00000026425.12	2432	2233	2126.03	76.7029
ENSMUST00000022378.8	4418	4219	8555.23	163.363
ENSMUST00000026999.9	4278	4079	1716.04	33.8926
ENSMUST00000025403.7	5054	4855	750.68	12.4565
ENSMUST00000026585.13	1466	1267	540.573	34.3723
ENSMUST00000026565.6	678	479	69.9327	11.7619
ENSMUST00000021892.6	1518	1319	5388.64	329.128
ENSMUST00000026407.8	1063	864	612.249	57.0881
ENSMUST00000024702.4	2575	2376	1404.5	47.6218
ENSMUST00000025563.7	929	730	19697.4	2173.78
ENSMUST00000026427.7	3981	3782	1640.75	34.9505
ENSMUST00000023334.14	3062	2863	1214.37	34.1711
ENSMUST00000027684.10	1713	1514	685.012	36.4505
ENSMUST00000028294.6	1880	1681	390.637	18.7213
ENSMUST00000025472.6	2017	1818	618.698	27.4168
ENSMUST00000025831.7	7805	7606	1921.05	20.3476
ENSMUST00000027108.12	802	603	183.696	24.5421
ENSMUST00000023531.14	2016	1817	1355.54	60.1019
ENSMUST00000025891.9	3060	2861	5067.37	142.691
ENSMUST00000023682.11	2365	2166	881.225	32.7762
ENSMUST00000027056.11	11053	10854	2032.47	15.0857
ENSMUST00000027517.13	5695	5496	3473.75	50.9194
ENSMUST00000027863.12	2580	2381	6883.95	232.921
ENSMUST00000026927.9	4764	4565	388.683	6.85938
ENSMUST00000021450.5	3323	3124	1787.61	46.099
ENSMUST00000023672.9	2190	1991	534.783	21.639
ENSMUST00000024575.7	5406	5207	737.906	11.4168
ENSMUST00000022813.7	2705	2506	2004.27	64.4326
ENSMUST00000021413.8	1578	1379	545.625	31.8758
ENSMUST00000021900.13	4482	4283	2907.3	54.6855
ENSMUST00000025483.10	2687	2488	3223.63	104.382
ENSMUST00000023044.6	2993	2794	1741.74	50.2212
ENSMUST00000021195.10	2725	2526	375.895	11.9885
ENSMUST00000022971.7	2338	2139	1549.75	58.3688
ENSMUST00000021933.7	1971	1772	35532.5	1615.45
ENSMUST00000032768.14	4222	4023	1133.38	22.6963
ENSMUST00000030074.7	4012	3813	4317	91.2108
ENSMUST00000029891.11	2690	2491	614.245	19.8655
ENSMUST00000036187.8	2559	2360	187.054	6.38537
ENSMUST00000038765.5	4255	4056	1696	33.6867
ENSMUST00000033139.14	4735	4536	3184.35	56.556
ENSMUST00000038488.16	4248	4049	1322.57	26.3148
ENSMUST00000040967.8	2522	2323	862.998	29.9289
ENSMUST00000030839.12	2674	2475	1248.42	40.6365
ENSMUST00000030524.13	2131	1932	840.274	35.0384
ENSMUST00000029521.4	718	519	10.4685	1.62498
ENSMUST00000041095.13	2543	2344	165.887	5.70145
ENSMUST00000034904.13	2782	2583	4400	137.233
ENSMUST00000033505.6	2114	1915	1896.02	79.7635
ENSMUST00000036854.3	2381	2182	6280	231.865
ENSMUST00000029970.13	2039	1840	1046.2	45.8066
ENSMUST00000044155.14	6354	6155	540.41	7.07337
ENSMUST00000033776.14	2804	2605	1599.64	49.4705
ENSMUST00000031378.13	2939	2740	487.974	14.3475
ENSMUST00000033133.11	880	681	73.8316	8.73426
ENSMUST00000034492.5	2022	1823	563.258	24.8915
ENSMUST00000030760.14	1906	1707	1612.14	76.0854
ENSMUST00000032898.8	4518	4319	8359.17	155.923
ENSMUST00000030526.6	2465	2266	2396	85.184
ENSMUST00000033429.8	5847	5648	1238.44	17.665
ENSMUST00000030572.9	1525	1326	311.648	18.9344
ENSMUST00000041616.14	5124	4925	2045.36	33.4576
ENSMUST00000031262.8	1743	1544	558.701	29.1516
ENSMUST00000037998.5	6492	6293	3515	44.9986
ENSMUST00000028881.13	1356	1157	51	3.55114
ENSMUST00000042135.13	2914	2715	139.821	4.14891
ENSMUST00000034339.9	3995	3796	35131.6	745.594
ENSMUST00000028763.9	3989	3790	1953.75	41.5299
ENSMUST00000036991.4	1816	1617	2233.79	111.292
ENSMUST00000029257.14	4868	4669	1729.83	29.8477
ENSMUST00000031264.11	744	545	11670.3	1725.11
ENSMUST00000030709.8	2006	1807	981	43.7363
ENSMUST00000031766.11	2001	1802	2671.87	119.452
ENSMUST00000039388.2	1382	1183	158	10.7598
ENSMUST00000028609.13	2222	2023	367.087	14.6186
ENSMUST00000028554.3	2275	2076	868.483	33.7027
ENSMUST00000036917.2	1904	1705	7741.96	365.812
ENSMUST00000029568.6	2898	2699	808.108	24.1211
ENSMUST00000033418.7	3712	3513	746	17.1077
ENSMUST00000035458.14	4685	4486	1581.58	28.403
ENSMUST00000042057.11	3727	3528	1303.07	29.7558
ENSMUST00000043441.12	6113	5914	3137.3	42.7372
ENSMUST00000034472.15	1942	1743	3164.09	146.246
ENSMUST00000029771.12	1872	1673	970.956	46.7557
ENSMUST00000033269.14	2321	2122	1203.98	45.7093
ENSMUST00000034017.8	3412	3213	1512.64	37.9275
ENSMUST00000034834.15	2432	2233	27893.2	1006.33
ENSMUST00000029796.10	3383	3184	618.394	15.6467
ENSMUST00000029344.9	3011	2812	3523.28	100.94
ENSMUST00000029752.14	2400	2201	686.362	25.1226
ENSMUST00000029753.12	1894	1695	1134.27	53.9109
ENSMUST00000041723.14	4548	4349	542.245	10.0447
ENSMUST00000039442.11	2037	1838	315.357	13.8225
ENSMUST00000042163.14	5447	5248	2624.71	40.292
ENSMUST00000032719.14	9962	9763	1724.73	14.2321
ENSMUST00000035194.7	2816	2617	460.837	14.1865
ENSMUST00000038699.12	3689	3490	301.168	6.95207
ENSMUST00000030376.7	3919	3720	369	7.99124
ENSMUST00000039516.3	2662	2463	522	17.0741
ENSMUST00000033871.7	3430	3231	815.822	20.3418
ENSMUST00000034400.4	4316	4117	5966	116.744
ENSMUST00000030391.8	2838	2639	5646.91	172.386
ENSMUST00000034600.4	3107	2908	3909.68	108.312
ENSMUST00000039913.8	3651	3452	837.356	19.5421
ENSMUST00000041865.7	1808	1609	1286.93	64.4363
ENSMUST00000033018.14	4962	4763	1279.76	21.646
ENSMUST00000034615.9	2019	1820	270.076	11.9549
ENSMUST00000041901.6	1433	1234	95.0726	6.20685
ENSMUST00000043843.11	3540	3341	18766.2	452.512
ENSMUST00000038422.7	4098	3899	881	18.2034
ENSMUST00000040159.5	6092	5893	3661	50.0489
ENSMUST00000032844.6	799	600	439.385	58.9963
ENSMUST00000041623.8	4737	4538	1424	25.28
ENSMUST00000033054.9	1390	1191	42210.7	2855.24
ENSMUST00000034026.9	1683	1484	398	21.6063
ENSMUST00000041139.8	4733	4534	4428.44	78.6864
ENSMUST00000029069.12	1779	1580	380.081	19.3798
ENSMUST00000038684.5	1664	1465	1243.13	68.3611
ENSMUST00000032114.7	2780	2581	2511	78.3772
ENSMUST00000037907.12	3874	3675	586.185	12.8501
ENSMUST00000033127.11	1465	1266	93.477	5.94842
ENSMUST00000034215.7	549	350	2680.76	617.05
ENSMUST00000039174.10	5281	5082	801.684	12.7087
ENSMUST00000032967.3	1663	1464	136.086	7.48865
ENSMUST00000029629.14	1561	1362	982.905	58.1387
ENSMUST00000030811.1	3043	2844	4468.7	126.585
ENSMUST00000041649.7	1324	1125	58.1077	4.16114
ENSMUST00000043059.8	3297	3098	8807.33	229.031
ENSMUST00000032260.5	1213	1014	97	7.70663
ENSMUST00000041065.13	5354	5155	2066.12	32.2892
ENSMUST00000029910.11	3507	3308	891.703	21.7163
ENSMUST00000031914.5	2977	2778	1151.31	33.3879
ENSMUST00000029515.4	511	312	3884	1002.89
ENSMUST00000037210.8	1321	1122	121.384	8.71562
ENSMUST00000033040.11	3065	2866	964.424	27.1096
ENSMUST00000034469.6	3594	3395	1460	34.6453
ENSMUST00000040735.11	1496	1297	396.378	24.6207
ENSMUST00000033664.13	1670	1471	1825.63	99.984
ENSMUST00000034261.7	623	424	72.8063	13.8336
ENSMUST00000035742.13	3353	3154	214.375	5.47574
ENSMUST00000041133.9	3088	2889	414	11.5447
ENSMUST00000037302.5	4209	4010	347	6.97134
ENSMUST00000031779.16	3229	3030	13606.9	361.784
ENSMUST00000046498.2	1721	1522	3602	190.66
ENSMUST00000071044.12	1247	1048	3731.66	286.861
ENSMUST00000065856.7	5393	5194	1045.5	16.2163
ENSMUST00000046518.11	2918	2719	1270.09	37.6319
ENSMUST00000049931.5	3743	3544	6922.85	157.37
ENSMUST00000051558.9	10216	10017	3627.58	29.175
ENSMUST00000044730.11	7274	7075	1869.2	21.2844
ENSMUST00000053116.6	1684	1485	993.223	53.8829
ENSMUST00000051396.12	2925	2726	2092.78	61.8484
ENSMUST00000071991.5	619	420	25	4.79536
ENSMUST00000048099.4	6002	5803	573.924	7.9677
ENSMUST00000048138.6	715	516	477	74.4731
ENSMUST00000058383.8	3982	3783	1822.78	38.8177
ENSMUST00000058577.4	4472	4273	916.758	17.2843
ENSMUST00000058370.13	2778	2579	844.868	26.3918
ENSMUST00000051016.4	1482	1283	141.177	8.86476
ENSMUST00000044672.10	5807	5608	360.542	5.1794
ENSMUST00000060918.10	2683	2484	504.323	16.3564
ENSMUST00000068714.6	8436	8237	3174.9	31.0522
ENSMUST00000056965.11	1163	964	600.285	50.1662
ENSMUST00000047903.9	3207	3008	5807.76	155.547
ENSMUST00000068705.12	2171	1972	3308.36	135.156
ENSMUST00000044642.13	3346	3147	499.524	12.7876
ENSMUST00000053288.5	3700	3501	783	18.0178
ENSMUST00000064244.10	2281	2082	608.617	23.5502
ENSMUST00000060427.5	1524	1325	698	42.4395
ENSMUST00000071404.4	1166	967	330	27.4928
ENSMUST00000062861.14	2338	2139	1106.96	41.692
ENSMUST00000049530.13	2092	1893	770.811	32.8041
ENSMUST00000045246.7	3113	2914	386.777	10.6931
ENSMUST00000070878.8	642	443	401.252	72.9701
ENSMUST00000065668.11	1453	1254	77.2843	4.96506
ENSMUST00000054098.3	3474	3275	844.173	20.7659
ENSMUST00000049680.9	4721	4522	519.449	9.25429
ENSMUST00000048421.13	2490	2291	554.504	19.4989
ENSMUST00000069064.6	1297	1098	297.414	21.8218
ENSMUST00000045827.4	3692	3493	545.045	12.5708
ENSMUST00000049344.14	3661	3462	400.807	9.32694
ENSMUST00000064922.6	1809	1610	1757	87.9178
ENSMUST00000067996.6	2834	2635	9604.79	293.656
ENSMUST00000054445.8	982	783	466	47.9463
ENSMUST00000055257.6	1338	1139	1537	108.713
ENSMUST00000053686.8	4731	4532	2277.05	40.4775
ENSMUST00000053252.8	1212	1013	303	24.0971
ENSMUST00000070726.9	3882	3683	2108	46.1105
ENSMUST00000070334.9	1404	1205	427.488	28.5804
ENSMUST00000047526.7	4225	4026	2883	57.6902
ENSMUST00000054245.7	4386	4187	2294.65	44.1515
ENSMUST00000053670.11	1698	1499	75.3049	4.04718
ENSMUST00000045286.8	1491	1292	101	6.29781
ENSMUST00000063879.12	1654	1455	1681.7	93.1145
ENSMUST00000053558.9	927	728	82.4998	9.12961
ENSMUST00000072362.13	3502	3303	1883.21	45.9327
ENSMUST00000070368.7	2511	2312	458	15.9591
ENSMUST00000060673.7	3923	3724	1340.27	28.9944
ENSMUST00000049658.13	4206	4007	338.953	6.81477
ENSMUST00000047511.14	3974	3775	1375.15	29.347
ENSMUST00000071889.12	3716	3517	150.46	3.44651
ENSMUST00000070478.3	4973	4774	1475.37	24.8971
ENSMUST00000049908.10	1475	1276	287.608	18.1586
ENSMUST00000055436.4	1804	1605	224	11.2436
ENSMUST00000068981.12	5584	5385	2595.85	38.8352
ENSMUST00000051672.8	792	593	2534.41	344.313
ENSMUST00000066532.4	3787	3588	11212.5	251.757
ENSMUST00000047749.6	1587	1388	855.424	49.6504
ENSMUST00000071462.6	1059	860	298.102	27.9252
ENSMUST00000046497.7	1190	991	434	35.2815
ENSMUST00000071874.7	4927	4728	4997.55	85.155
ENSMUST00000060419.1	1445	1246	144.012	9.31136
ENSMUST00000050149.11	6669	6470	3275.79	40.789
ENSMUST00000068944.8	3273	3074	548.039	14.3628
ENSMUST00000057311.3	1613	1414	5293.06	301.57
ENSMUST00000051569.6	2785	2586	161.549	5.03278
ENSMUST00000047888.7	1449	1250	366.587	23.6264
ENSMUST00000046945.12	2651	2452	285.674	9.386
ENSMUST00000048892.13	4919	4720	1796.34	30.6604
ENSMUST00000057314.3	2337	2138	2661.41	100.285
ENSMUST00000061829.7	1641	1442	28	1.56431
ENSMUST00000048946.6	804	605	180.582	24.0464
ENSMUST00000065648.14	2529	2330	136.815	4.73052
ENSMUST00000047910.14	4424	4225	357.021	6.80766
ENSMUST00000064234.6	3164	2965	20143.8	547.327
ENSMUST00000054213.4	1421	1222	1123.7	74.0813
ENSMUST00000045041.11	2288	2089	326.716	12.5998
ENSMUST00000048792.4	680	481	534.574	89.5352
ENSMUST00000061673.8	10967	10768	1943.04	14.5371
ENSMUST00000066134.5	1829	1630	1143.91	56.5372
ENSMUST00000064763.6	6095	5896	388.338	5.30619
ENSMUST00000058595.6	805	606	25	3.32352
ENSMUST00000053218.6	3250	3051	321.04	8.4771
ENSMUST00000050687.13	1643	1444	412.571	23.0178
ENSMUST00000055619.4	3497	3298	3170.02	77.436
ENSMUST00000052691.8	2506	2307	462.073	16.1359
ENSMUST00000059954.13	1809	1610	2754.01	137.807
ENSMUST00000058178.5	1735	1536	385	20.193
ENSMUST00000070653.12	2272	2073	3949.5	153.488
ENSMUST00000045441.7	3909	3710	4301.95	93.4162
ENSMUST00000050397.1	609	410	38	7.46673
ENSMUST00000052296.8	1603	1404	257.255	14.7614
ENSMUST00000057608.4	4296	4097	311.99	6.13487
ENSMUST00000055071.8	463	264	13	3.96707
ENSMUST00000044711.6	2543	2344	553.3	19.0166
ENSMUST00000046770.9	742	543	328	48.6637
ENSMUST00000068958.8	2265	2066	675.306	26.3331
ENSMUST00000046515.14	4480	4281	690	12.9848
ENSMUST00000065418.6	1107	908	550.684	48.8594
ENSMUST00000065793.11	1893	1694	4135.19	196.659
ENSMUST00000069330.13	1356	1157	1258.33	87.618
ENSMUST00000062844.10	3057	2858	467.393	13.175
ENSMUST00000070673.8	3473	3274	1103	27.1411
ENSMUST00000061721.5	4739	4540	708	12.5634
ENSMUST00000060005.14	2324	2125	781.217	29.6172
ENSMUST00000045142.14	3664	3465	570.321	13.2601
ENSMUST00000050020.7	2461	2262	68.7266	2.44773
ENSMUST00000049064.3	6793	6594	809	9.88395
ENSMUST00000097336.4	415	216	10	3.72973
ENSMUST00000091263.11	4011	3812	499.715	10.5609
ENSMUST00000073957.7	6861	6662	1616.98	19.5538
ENSMUST00000084238.4	4580	4381	959.682	17.6476
ENSMUST00000092512.10	2387	2188	1242.8	45.76
ENSMUST00000097563.8	1410	1211	54.496	3.62536
ENSMUST00000074733.10	5028	4829	7655.03	127.709
ENSMUST00000086199.11	2792	2593	2529.55	78.5907
ENSMUST00000077037.12	2952	2753	588.416	17.219
ENSMUST00000076859.11	2378	2179	1030.48	38.0988
ENSMUST00000093786.8	1787	1588	170.536	8.65162
ENSMUST00000090487.11	1584	1385	112.151	6.52357
ENSMUST00000094681.10	4728	4529	572.632	10.186
ENSMUST00000092557.5	1504	1305	130.763	8.07248
ENSMUST00000080322.7	1885	1686	588.401	28.1156
ENSMUST00000079957.11	674	475	17	2.88328
ENSMUST00000073054.4	2494	2295	324.759	11.4001
ENSMUST00000090339.10	4909	4710	905.907	15.4951
ENSMUST00000089950.10	1381	1182	609.546	41.5451
ENSMUST00000080926.12	2027	1828	7521.37	331.476
ENSMUST00000081288.13	1487	1288	1391.85	87.0577
ENSMUST00000081035.8	4334	4135	147.015	2.86429
ENSMUST00000086844.9	2471	2272	931.048	33.0138
ENSMUST00000093166.10	6298	6099	858.583	11.3411
ENSMUST00000078486.12	7147	6948	950.525	11.0213
ENSMUST00000081593.12	1825	1626	11023.4	546.168
ENSMUST00000077337.8	2373	2174	536.151	19.8682
ENSMUST00000094835.8	1498	1299	95.9423	5.95021
ENSMUST00000080518.13	2221	2022	2732.07	108.853
ENSMUST00000080713.4	2507	2308	822.345	28.7045
ENSMUST00000090192.11	2609	2410	1501.03	50.1767
ENSMUST00000074477.6	713	514	72.2625	11.3261
ENSMUST00000078155.11	2437	2238	831.217	29.9216
ENSMUST00000091328.3	1716	1517	1720.77	91.3837
ENSMUST00000076698.12	4999	4800	851.321	14.2884
ENSMUST00000088786.10	2504	2305	1102.39	38.5297
ENSMUST00000084530.8	1820	1621	738.188	36.6873
ENSMUST00000077340.13	2288	2089	1777.47	68.5478
ENSMUST00000081927.3	1927	1728	13293.8	619.779
ENSMUST00000080167.10	2306	2107	390.534	14.9323
ENSMUST00000077440.12	12773	12574	2163.64	13.8625
ENSMUST00000074861.8	1041	842	3681.28	352.223
ENSMUST00000094251.10	4541	4342	465	8.62768
ENSMUST00000074372.5	2625	2426	758.301	25.1815
ENSMUST00000077273.8	7663	7464	2380.49	25.6936
ENSMUST00000080560.8	3395	3196	6269.7	158.041
ENSMUST00000095932.4	1509	1310	337	20.7248
ENSMUST00000075451.11	1651	1452	1802.24	99.9946
ENSMUST00000080853.10	3283	3084	1536.24	40.1307
ENSMUST00000090750.11	8376	8177	1087.13	10.7108
ENSMUST00000080932.7	2762	2563	982.978	30.8977
ENSMUST00000082223.12	2045	1846	432.218	18.8626
ENSMUST00000090481.13	2670	2471	4287.73	139.793
ENSMUST00000087324.6	2369	2170	2561.27	95.0881
ENSMUST00000079424.10	3254	3055	1319.79	34.8037
ENSMUST00000085818.5	4084	3885	1719	35.6464
ENSMUST00000092163.8	1316	1117	215	15.5066
ENSMUST00000074856.12	4451	4252	3429.76	64.9832
ENSMUST00000084838.13	5250	5051	2406.28	38.3796
ENSMUST00000087689.4	12512	12313	2746.66	17.971
ENSMUST00000096987.6	2143	1944	3576.65	148.222
ENSMUST00000093833.5	3001	2802	464.976	13.3688
ENSMUST00000100167.9	6792	6593	1985.32	24.2593
ENSMUST00000098911.9	1127	928	756.198	65.6475
ENSMUST00000108496.8	2764	2565	1236.71	38.8429
ENSMUST00000102657.9	817	618	229.974	29.9793
ENSMUST00000100655.4	1341	1142	509.459	35.9397
ENSMUST00000102517.3	3747	3548	2029.81	46.0896
ENSMUST00000102821.3	5026	4827	3692.39	61.6255
ENSMUST00000102875.10	2683	2484	1340.13	43.4637
ENSMUST00000098326.2	10982	10783	1253.02	9.3616
ENSMUST00000107362.9	4166	3967	2543.33	51.6502
ENSMUST00000105379.2	2519	2320	6338.6	220.108
ENSMUST00000102976.3	3215	3016	2568.98	68.6216
ENSMUST00000109221.8	4210	4011	6278.78	126.111
ENSMUST00000100330.9	11855	11656	1613.77	11.1538
ENSMUST00000106335.7	3732	3533	514.301	11.7275
ENSMUST00000109350.8	1055	856	320.949	30.206
ENSMUST00000107583.2	737	538	167	25.0072
ENSMUST00000106354.8	3869	3670	1055.77	23.1758
ENSMUST00000108281.7	1948	1749	710.388	32.7218
ENSMUST00000102533.10	1251	1052	81.4795	6.2397
ENSMUST00000102536.10	833	634	87.3056	11.0939
ENSMUST00000105686.2	1887	1688	271.824	12.9732
ENSMUST00000106899.3	3046	2847	1501.04	42.4753
ENSMUST00000098574.8	3669	3470	865.806	20.1012
ENSMUST00000108337.7	2836	2637	390.589	11.9327
ENSMUST00000102680.7	4032	3833	942.368	19.8067
ENSMUST00000103231.4	781	582	365	50.5244
ENSMUST00000107810.2	639	440	1336.98	244.796
ENSMUST00000100404.5	4570	4371	788.995	14.542
ENSMUST00000103069.9	3233	3034	4318.73	114.676
ENSMUST00000106054.2	2909	2710	2539.5	75.4934
ENSMUST00000102780.7	4186	3987	599.476	12.1131
ENSMUST00000103191.10	474	275	2366.04	693.139
ENSMUST00000109024.8	4109	3910	4499.86	92.7158
ENSMUST00000108042.2	1768	1569	654.374	33.5996
ENSMUST00000106497.7	2683	2484	3009.55	97.6068
ENSMUST00000098796.9	14627	14428	4022.29	22.4594
ENSMUST00000106218.7	1888	1689	308.942	14.736
ENSMUST00000108069.7	2407	2208	539.76	19.6939
ENSMUST00000107822.9	1601	1402	217.423	12.4936
ENSMUST00000106064.9	1066	867	546.805	50.8094
ENSMUST00000098346.4	6554	6355	900.565	11.4164
ENSMUST00000109444.2	5285	5086	1593.43	25.2398
ENSMUST00000108345.8	5102	4903	2346.19	38.5507
ENSMUST00000100486.5	676	477	28.2506	4.77133
ENSMUST00000102825.3	1745	1546	23.4	1.21937
ENSMUST00000109013.8	3312	3113	849.67	21.9888
ENSMUST00000098192.3	703	504	8963.38	1432.76
ENSMUST00000099058.9	2985	2786	1119.73	32.3788
ENSMUST00000100483.2	1073	874	457.467	42.1676
ENSMUST00000098910.2	1123	924	2138.05	186.413
ENSMUST00000105229.8	1043	844	4981.03	475.453
ENSMUST00000102936.8	2920	2721	351.875	10.4182
ENSMUST00000103213.9	1783	1584	495.173	25.1844
ENSMUST00000109226.4	1600	1401	965.386	55.5129
ENSMUST00000106332.2	2852	2653	260.881	7.92202
ENSMUST00000106112.1	1756	1557	723.725	37.4469
ENSMUST00000099985.5	1532	1333	247.544	14.9607
ENSMUST00000109102.3	2411	2212	204	7.42978
ENSMUST00000108568.9	1777	1578	394.189	20.1247
ENSMUST00000102564.10	1848	1649	283.646	13.8576
ENSMUST00000102866.9	2824	2625	825.594	25.3377
ENSMUST00000101526.8	1706	1507	552.976	29.5613
ENSMUST00000102625.10	1866	1667	3527.2	170.461
ENSMUST00000102512.10	1976	1777	1975.18	89.547
ENSMUST00000109316.7	2226	2027	152.328	6.05419
ENSMUST00000101525.8	1157	958	1233.36	103.719
ENSMUST00000109071.2	2059	1860	239.686	10.3815
ENSMUST00000102505.9	4652	4453	3117.96	56.4091
ENSMUST00000108498.2	1391	1192	567	38.3211
ENSMUST00000114540.3	2287	2088	303.232	11.6997
ENSMUST00000110512.3	751	552	208.646	30.4511
ENSMUST00000116380.8	2756	2557	1921.39	60.5363
ENSMUST00000112893.1	1040	841	108.476	10.3913
ENSMUST00000114573.8	4012	3813	1449.18	30.6186
ENSMUST00000113059.7	5379	5180	1023.85	15.9235
