target_id	length	eff_length	est_counts	tpm
ENSMUST00000005406.11	3176	2977	1908.2	19.2103
ENSMUST00000009058.9	4306	4107	1406.95	10.267
ENSMUST00000005749.5	4300	4101	4400.18	32.1565
ENSMUST00000009234.15	4085	3886	3910.09	30.1558
ENSMUST00000004745.8	1847	1648	2848.16	51.7958
ENSMUST00000004959.2	1662	1463	326.659	6.69171
ENSMUST00000004892.6	595	396	626.998	47.4524
ENSMUST00000010451.7	1831	1632	207	3.80135
ENSMUST00000020617.2	6255	6056	1902.43	9.41476
ENSMUST00000018755.9	1182	983	467.411	14.2506
ENSMUST00000016664.7	4557	4358	1847.58	12.7059
ENSMUST00000015585.3	894	695	822.425	35.4649
ENSMUST00000018713.12	1335	1136	1865.24	49.209
ENSMUST00000019044.7	3062	2863	1248.38	13.0681
ENSMUST00000013304.7	1629	1430	4425.33	92.7465
ENSMUST00000020662.14	4856	4657	2794.08	17.9812
ENSMUST00000020531.8	801	602	39208.6	1951.97
ENSMUST00000018821.8	1685	1486	2014.6	40.6311
ENSMUST00000020647.9	1142	943	178.704	5.67951
ENSMUST00000018002.12	2248	2049	520.676	7.61576
ENSMUST00000017841.3	1688	1489	2834.02	57.042
ENSMUST00000020643.3	2688	2489	406	4.88865
ENSMUST00000018743.4	2522	2323	531.723	6.85999
ENSMUST00000020478.13	3422	3223	428.658	3.98601
ENSMUST00000010941.5	2255	2056	494	7.20097
ENSMUST00000020721.14	3335	3136	3338.59	31.9062
ENSMUST00000018186.15	2422	2223	2395.39	32.2941
ENSMUST00000020524.14	2946	2747	1394.67	15.216
ENSMUST00000020081.10	1834	1635	10142.2	185.91
ENSMUST00000017783.12	7156	6957	1400.74	6.03425
ENSMUST00000020904.7	7644	7445	4439.37	17.8708
ENSMUST00000018361.9	1800	1601	558.644	10.4576
ENSMUST00000018012.13	2693	2494	525.139	6.31053
ENSMUST00000017867.9	849	650	2028.54	93.5313
ENSMUST00000013633.11	2329	2130	285.533	4.01758
ENSMUST00000016781.7	1013	814	296	10.8982
ENSMUST00000020217.6	3210	3011	5527	55.0131
ENSMUST00000015578.4	909	710	2659.81	112.274
ENSMUST00000010807.5	3460	3261	587.8	5.40214
ENSMUST00000018610.6	4192	3993	2018.2	15.1479
ENSMUST00000020982.6	4086	3887	959	7.39421
ENSMUST00000019386.9	3591	3392	790	6.98005
ENSMUST00000019050.11	2230	2031	613.091	9.04696
ENSMUST00000014743.9	4176	3977	542.273	4.08649
ENSMUST00000015791.5	11388	11189	7854.75	21.0392
ENSMUST00000016383.9	2911	2712	1378.37	15.2323
ENSMUST00000016498.4	2562	2363	663	8.40886
ENSMUST00000019199.13	3243	3044	1680.87	16.5492
ENSMUST00000019992.5	6046	5847	1666.94	8.54425
ENSMUST00000017851.3	3683	3484	3943.7	33.9245
ENSMUST00000020692.6	2743	2544	1145	13.4889
ENSMUST00000014505.4	4302	4103	526.701	3.84725
ENSMUST00000014447.12	3619	3420	1103.44	9.66959
ENSMUST00000016678.13	1769	1570	958.29	18.293
ENSMUST00000017610.9	3709	3510	744.012	6.35273
ENSMUST00000020085.6	1431	1232	396.095	9.63554
ENSMUST00000019945.14	2129	1930	471.608	7.32337
ENSMUST00000017637.12	3831	3632	2834.93	23.3929
ENSMUST00000016638.7	2454	2255	639.918	8.50482
ENSMUST00000020523.3	4146	3947	1597.26	12.1282
ENSMUST00000019726.7	3645	3446	3096.09	26.9269
ENSMUST00000020586.6	2263	2064	383.963	5.57528
ENSMUST00000027554.7	6857	6658	1848.01	8.31854
ENSMUST00000023159.9	3095	2896	1574.5	16.2942
ENSMUST00000025385.6	2684	2485	4404.24	53.1168
ENSMUST00000021889.5	1414	1215	622	15.3427
ENSMUST00000021885.7	1621	1422	2712.96	57.1784
ENSMUST00000026269.3	4848	4649	6043.22	38.958
ENSMUST00000024786.13	2296	2097	2238.01	31.9854
ENSMUST00000022469.12	5559	5360	2471.15	13.8173
ENSMUST00000026142.7	2821	2622	9593.13	109.652
ENSMUST00000027632.13	2523	2324	419.534	5.41026
ENSMUST00000025567.8	3150	2951	1409.85	14.3183
ENSMUST00000022148.6	2123	1924	684.128	10.6566
ENSMUST00000026899.3	2023	1824	6525.66	107.223
ENSMUST00000025595.4	3267	3068	555.109	5.42264
ENSMUST00000026577.12	3191	2992	8111.39	81.2496
ENSMUST00000022660.13	5316	5117	1823.33	10.6792
ENSMUST00000027153.5	1916	1717	1221.01	21.3126
ENSMUST00000027279.11	2838	2639	3694.26	41.9543
ENSMUST00000022108.8	5715	5516	1206.81	6.55696
ENSMUST00000028286.11	1489	1290	1030.73	23.9466
ENSMUST00000023803.7	1437	1238	41565.9	1006.25
ENSMUST00000022517.8	1497	1298	374.399	8.64464
ENSMUST00000021714.8	1308	1109	970.643	26.231
ENSMUST00000022345.6	1631	1432	1685.89	35.2836
ENSMUST00000025522.10	5407	5208	1367.74	7.87082
ENSMUST00000027760.13	4572	4373	766.477	5.25299
ENSMUST00000025645.13	3657	3458	1012.72	8.77712
ENSMUST00000027263.13	3293	3094	1308.15	12.6714
ENSMUST00000024011.9	3392	3193	983	9.22661
ENSMUST00000025856.16	5161	4962	2898.78	17.5084
ENSMUST00000022340.4	4876	4677	4388.49	28.1213
ENSMUST00000023487.4	7964	7765	2853.58	11.0138
ENSMUST00000022418.14	1447	1248	894.065	21.4705
ENSMUST00000022169.9	1905	1706	519.693	9.12967
ENSMUST00000022828.8	855	656	249.145	11.3825
ENSMUST00000025419.8	1403	1204	2287	56.9282
ENSMUST00000023774.11	3025	2826	591.451	6.2724
ENSMUST00000028207.12	3833	3634	1092.22	9.00766
ENSMUST00000027943.5	801	602	973.292	48.4545
ENSMUST00000024721.7	2339	2140	375.09	5.25302
ENSMUST00000026568.9	3624	3425	2202.33	19.2713
ENSMUST00000024839.5	4521	4322	2128.93	14.7627
ENSMUST00000022185.9	2741	2542	1051.23	12.3939
ENSMUST00000022875.6	3498	3299	1051.86	9.55567
ENSMUST00000025490.9	5030	4831	826.171	5.12531
ENSMUST00000026415.8	2240	2041	2163.74	31.7723
ENSMUST00000023171.7	1468	1269	366.839	8.66366
ENSMUST00000024840.11	5322	5123	2151	12.5836
ENSMUST00000028062.7	2193	1994	2051.88	30.84
ENSMUST00000023105.4	2408	2209	1318.44	17.8876
ENSMUST00000024119.10	2168	1969	833.348	12.6843
ENSMUST00000027532.12	2202	2003	614.019	9.18731
ENSMUST00000021564.10	3439	3240	2282.85	21.1164
ENSMUST00000023100.7	5077	4878	3369.38	20.7012
ENSMUST00000025667.13	2898	2699	1647.31	18.292
ENSMUST00000023693.13	3047	2848	523.425	5.5081
ENSMUST00000024595.3	3504	3305	2283	20.7025
ENSMUST00000024104.8	2068	1869	721.195	11.5646
ENSMUST00000027634.12	569	370	2458.4	199.13
ENSMUST00000026902.8	3522	3323	2234.37	20.1517
ENSMUST00000024906.5	4086	3887	1530.23	11.7986
ENSMUST00000025161.9	2898	2699	461.875	5.12872
ENSMUST00000023072.6	3784	3585	3006.48	25.1337
ENSMUST00000025914.6	1281	1082	297.77	8.24785
ENSMUST00000021778.13	844	645	8708.09	404.623
ENSMUST00000022682.5	2914	2715	1671.28	18.4487
ENSMUST00000025363.6	2375	2176	1664.82	22.9295
ENSMUST00000022531.13	5191	4992	844.636	5.07087
ENSMUST00000025867.5	2716	2517	1084.82	12.917
ENSMUST00000024978.6	715	516	532.726	30.9415
ENSMUST00000027178.12	6342	6143	2199.77	10.7321
ENSMUST00000023550.8	1809	1610	1822	33.9164
ENSMUST00000025681.7	5995	5796	1204	6.22566
ENSMUST00000028280.13	8406	8207	3435.05	12.544
ENSMUST00000021790.6	914	715	5833	244.497
ENSMUST00000028257.2	3330	3131	647.742	6.20021
ENSMUST00000022296.6	1408	1209	2882.91	71.4648
ENSMUST00000028135.14	3714	3515	5810.32	49.5407
ENSMUST00000026119.7	1957	1758	262.896	4.48181
ENSMUST00000024954.10	5516	5317	5182.99	29.2147
ENSMUST00000025904.11	1262	1063	1560.15	43.9865
ENSMUST00000022099.14	3675	3476	2557.09	22.0472
ENSMUST00000025484.8	2059	1860	921.784	14.8526
ENSMUST00000023486.14	4890	4691	23641.8	151.044
ENSMUST00000021959.10	1527	1328	776.613	17.5265
ENSMUST00000025393.13	3384	3185	2398.75	22.5716
ENSMUST00000025684.3	3353	3154	7790.65	74.0286
ENSMUST00000028005.2	1097	898	1763	58.8387
ENSMUST00000026170.2	1529	1330	214	4.82225
ENSMUST00000024734.7	645	446	812.694	54.6109
ENSMUST00000026666.12	3363	3164	3815.31	36.1394
ENSMUST00000021832.6	2633	2434	918.692	11.3119
ENSMUST00000026735.8	1526	1327	500	11.2924
ENSMUST00000022757.4	919	720	1936.83	80.6207
ENSMUST00000026991.15	1748	1549	1200.92	23.2354
ENSMUST00000025254.8	1870	1671	604.464	10.8413
ENSMUST00000021844.14	3266	3067	478.662	4.67738
ENSMUST00000022587.9	1762	1563	4275.52	81.9818
ENSMUST00000024698.9	984	785	968.69	36.983
ENSMUST00000021903.2	1071	872	1327.01	45.6083
ENSMUST00000022629.8	4520	4321	757.282	5.25244
ENSMUST00000021776.3	993	794	16057.7	606.108
ENSMUST00000026296.7	4001	3802	714.436	5.63169
ENSMUST00000021888.8	1378	1179	94.1403	2.39304
ENSMUST00000021207.6	3512	3313	3297.48	29.8297
ENSMUST00000026012.7	1815	1616	7038.82	130.541
ENSMUST00000026013.5	4167	3968	3756.78	28.3747
ENSMUST00000027137.10	3370	3171	2672.55	25.259
ENSMUST00000022977.13	2758	2559	3482.3	40.7833
ENSMUST00000027997.8	4096	3897	3331.38	25.6201
ENSMUST00000021971.5	3374	3175	700.463	6.61194
ENSMUST00000027367.13	2876	2677	1778.11	19.9066
ENSMUST00000027743.12	4589	4390	850.788	5.80824
ENSMUST00000026665.7	5179	4980	1380.83	8.30996
ENSMUST00000027989.12	4612	4413	1391.8	9.45217
ENSMUST00000021738.9	2971	2772	905.326	9.78812
ENSMUST00000021968.6	2451	2252	606.045	8.06537
ENSMUST00000023689.10	3909	3710	3243.09	26.1982
ENSMUST00000025827.9	2613	2414	2159.31	26.8081
ENSMUST00000026672.7	3802	3603	486	4.04259
ENSMUST00000021459.13	3158	2959	3220.11	32.6147
ENSMUST00000025866.13	3253	3054	672.738	6.60183
ENSMUST00000022701.6	4656	4457	557.627	3.74963
ENSMUST00000023818.10	2824	2625	552.759	6.31094
ENSMUST00000026172.2	1100	901	139.737	4.64808
ENSMUST00000021362.4	1905	1706	1776.2	31.2033
ENSMUST00000023691.11	1850	1651	763.226	13.8546
ENSMUST00000026865.14	5481	5282	5804.79	32.9364
ENSMUST00000026917.9	3597	3398	733.174	6.46653
ENSMUST00000022786.5	2670	2471	563.949	6.83997
ENSMUST00000024958.8	5938	5739	1938.82	10.1249
ENSMUST00000021142.7	4593	4394	1747.33	11.918
ENSMUST00000021375.11	4109	3910	2548.25	19.5323
ENSMUST00000029541.11	2259	2060	906.825	13.193
ENSMUST00000032336.6	2010	1811	3777.87	62.5196
ENSMUST00000028378.3	3885	3686	575.68	4.68073
ENSMUST00000040110.7	5527	5328	797	4.48313
ENSMUST00000033289.5	4085	3886	1721.31	13.2753
ENSMUST00000032151.2	2515	2316	931.243	12.0507
ENSMUST00000032736.10	5205	5006	1227.92	7.35132
ENSMUST00000041438.6	2600	2401	481.711	6.01287
ENSMUST00000034650.14	2989	2790	502.435	5.39713
ENSMUST00000037286.9	2000	1801	466	7.7546
ENSMUST00000033775.8	2525	2326	1626.97	20.9632
ENSMUST00000033741.14	2419	2220	546.812	7.38197
ENSMUST00000034717.6	5040	4841	1034.42	6.40398
ENSMUST00000034285.13	1596	1397	7548.93	161.948
ENSMUST00000036606.13	4963	4764	804.21	5.05924
ENSMUST00000032865.16	1585	1386	795	17.1906
ENSMUST00000037064.4	4174	3975	3290.63	24.8102
ENSMUST00000033490.12	3658	3459	496.809	4.30453
ENSMUST00000031309.15	2421	2222	1532.24	20.6666
ENSMUST00000036248.12	4538	4339	1033.04	7.13535
ENSMUST00000031788.8	1825	1626	2358.02	43.4624
ENSMUST00000033878.13	3217	3018	427.726	4.24751
ENSMUST00000033450.2	2651	2452	357	4.3635
ENSMUST00000029128.3	1112	913	448.218	14.7132
ENSMUST00000036109.7	1681	1482	231.563	4.68282
ENSMUST00000033502.13	1902	1703	546.212	9.61245
ENSMUST00000029046.8	987	788	2780.64	105.756
ENSMUST00000034913.4	1205	1006	796.529	23.7296
ENSMUST00000031447.11	1595	1396	1325.38	28.4539
ENSMUST00000030080.6	7314	7115	2746.11	11.5673
ENSMUST00000028648.2	3761	3562	713.894	6.00658
ENSMUST00000032179.13	7037	6838	807.164	3.53769
ENSMUST00000033057.8	1149	950	773.28	24.395
ENSMUST00000041388.10	3011	2812	14976	159.613
ENSMUST00000037423.3	1539	1340	535.191	11.9699
ENSMUST00000030922.14	2641	2442	2047.05	25.123
ENSMUST00000044442.9	4235	4036	1227.97	9.11855
ENSMUST00000038945.5	1435	1236	1705.57	41.3559
ENSMUST00000029463.12	1802	1603	12141.3	226.996
ENSMUST00000030357.14	2354	2155	1081.11	15.0352
ENSMUST00000035540.8	5494	5295	2550	14.4332
ENSMUST00000043577.2	1416	1217	1139	28.0492
ENSMUST00000033468.10	4569	4370	5210.19	35.7322
ENSMUST00000040461.3	3435	3236	1107	10.2524
ENSMUST00000034632.9	2619	2420	360.691	4.46691
ENSMUST00000034171.8	3692	3493	2403.45	20.6217
ENSMUST00000041416.7	2416	2217	1533	20.7235
ENSMUST00000031091.12	6677	6478	3075.34	14.2279
ENSMUST00000038160.5	2448	2249	240	3.19823
ENSMUST00000040056.14	3310	3111	2097.64	20.2078
ENSMUST00000031530.8	3204	3005	2427.6	24.2115
ENSMUST00000033335.5	1028	829	285.752	10.3305
ENSMUST00000029610.8	1789	1590	5607.82	105.702
ENSMUST00000043333.8	1708	1509	854.605	16.9732
ENSMUST00000030306.13	5517	5318	879.371	4.95577
ENSMUST00000035982.7	4832	4633	1292.99	8.36411
ENSMUST00000030551.10	2522	2323	6117.45	78.9239
ENSMUST00000031868.4	3427	3228	2366.51	21.9716
ENSMUST00000031080.14	2938	2739	518	5.66794
ENSMUST00000043294.11	3286	3087	1560.24	15.1476
ENSMUST00000033394.7	3903	3704	630.338	5.10023
ENSMUST00000043680.8	1802	1603	2348.76	43.9129
ENSMUST00000032373.11	1304	1105	3061.97	83.0474
ENSMUST00000035148.12	7122	6923	2236.65	9.68259
ENSMUST00000037828.7	6549	6350	4181.99	19.7377
ENSMUST00000030361.10	1775	1576	1581.16	30.0681
ENSMUST00000030127.12	2862	2663	1279.53	14.4002
ENSMUST00000033229.4	633	434	53868	3719.88
ENSMUST00000037528.9	4611	4412	1499.57	10.1864
ENSMUST00000029540.12	4066	3867	915.448	7.09491
ENSMUST00000034740.14	5499	5300	16387.6	92.6675
ENSMUST00000039788.10	3186	2987	643.702	6.45858
ENSMUST00000030261.5	958	759	793.175	31.3195
ENSMUST00000032422.5	2306	2107	789.77	11.2337
ENSMUST00000037557.8	5511	5312	1012.47	5.71229
ENSMUST00000035158.15	2571	2372	405.606	5.1248
ENSMUST00000044002.9	2039	1840	268.683	4.37633
ENSMUST00000040576.9	5068	4869	2935	18.0657
ENSMUST00000036497.15	3378	3179	452.284	4.26391
ENSMUST00000032066.12	4527	4328	1141.98	7.90783
ENSMUST00000034618.5	2193	1994	305.898	4.59768
ENSMUST00000037399.15	1028	829	227.884	8.23846
ENSMUST00000036049.5	3141	2942	980.35	9.98679
ENSMUST00000031606.9	3212	3013	1118.07	11.1213
ENSMUST00000032977.10	1520	1321	481.614	10.9266
ENSMUST00000034243.6	5135	4936	3071.06	18.6466
ENSMUST00000030917.5	5522	5323	1206.99	6.79569
ENSMUST00000041543.8	2553	2354	1392.43	17.7277
ENSMUST00000042503.8	4340	4141	687.594	4.97639
ENSMUST00000033752.13	3964	3765	1270.16	10.1107
ENSMUST00000030464.13	5257	5058	592.762	3.51228
ENSMUST00000036206.13	2473	2274	811.041	10.6891
ENSMUST00000028522.9	4310	4111	926.616	6.75522
ENSMUST00000031347.7	1391	1192	779.518	19.5991
ENSMUST00000033290.11	2955	2756	550.943	5.99122
ENSMUST00000036719.11	6533	6334	2698.89	12.7701
ENSMUST00000040706.8	4709	4510	570.015	3.78789
ENSMUST00000032194.10	3113	2914	1774.05	18.2459
ENSMUST00000032988.9	1852	1653	5306.86	96.2171
ENSMUST00000041555.9	4998	4799	866.348	5.41039
ENSMUST00000044415.15	2467	2268	888.228	11.7373
ENSMUST00000040668.8	2805	2606	934.388	10.7458
ENSMUST00000030446.14	1489	1290	1635.44	37.9955
ENSMUST00000032705.12	3508	3309	681.17	6.16944
ENSMUST00000033952.7	4372	4173	720.513	5.17465
ENSMUST00000034944.8	1772	1573	231.064	4.40242
ENSMUST00000038275.10	3065	2866	394.738	4.12781
ENSMUST00000034478.2	3259	3060	2091.82	20.4876
ENSMUST00000031736.15	2893	2694	1012.42	11.2629
ENSMUST00000030643.2	4126	3927	2150.49	16.4121
ENSMUST00000037609.7	2694	2495	1094.3	13.1448
ENSMUST00000037853.4	3642	3443	565.882	4.9258
ENSMUST00000034363.6	1840	1641	2343	42.7909
ENSMUST00000031320.7	588	389	221.798	17.0882
ENSMUST00000042985.10	2626	2427	1497.92	18.4972
ENSMUST00000034041.8	2497	2298	735.816	9.59636
ENSMUST00000039784.11	1762	1563	3058.31	58.6422
ENSMUST00000040455.4	6194	5995	2906.11	14.5281
ENSMUST00000033923.13	6159	5960	1415.85	7.11966
ENSMUST00000040430.7	2766	2567	6808.49	79.49
ENSMUST00000035667.8	3752	3553	666.172	5.61925
ENSMUST00000030069.6	2296	2097	2537	36.2585
ENSMUST00000030432.7	1418	1219	2073.06	50.9679
ENSMUST00000040514.7	6323	6124	1080.84	5.28949
ENSMUST00000036578.6	4594	4395	3606	24.5898
ENSMUST00000034590.3	1595	1396	758.462	16.283
ENSMUST00000029183.2	2266	2067	833.98	12.0921
ENSMUST00000043520.4	2012	1813	320.413	5.29664
ENSMUST00000043929.10	1618	1419	397.505	8.39552
ENSMUST00000044297.6	2864	2665	670.281	7.53784
ENSMUST00000030814.10	2059	1860	719.588	11.5947
ENSMUST00000038142.14	1083	884	401.143	13.5999
ENSMUST00000032200.15	2644	2445	547.436	6.7103
ENSMUST00000044021.11	3571	3372	519.506	4.61732
ENSMUST00000031607.6	4035	3836	474.15	3.70445
ENSMUST00000031565.14	2675	2476	17384.6	210.427
ENSMUST00000038446.9	2143	1944	386.417	5.95727
ENSMUST00000041684.10	4929	4730	2851.65	18.0685
ENSMUST00000028672.12	1054	855	257.487	9.02562
ENSMUST00000034534.12	5080	4881	1476.19	9.06402
ENSMUST00000030385.12	1443	1244	569.849	13.7286
ENSMUST00000033995.13	1039	840	315.175	11.245
ENSMUST00000039373.13	6590	6391	5216.76	24.4636
ENSMUST00000042974.14	1773	1574	376.535	7.16948
ENSMUST00000035273.3	879	680	3459.8	152.486
ENSMUST00000031003.10	4088	3889	3836	29.5616
ENSMUST00000039620.6	1170	971	288.935	8.91801
ENSMUST00000030636.10	1060	861	4435.03	154.376
ENSMUST00000031750.13	5469	5270	1473.51	8.37971
ENSMUST00000038775.5	3694	3495	1521	13.0428
ENSMUST00000040423.11	1691	1492	410.552	8.24683
ENSMUST00000044116.13	3770	3571	1158.41	9.72212
ENSMUST00000030471.8	3065	2866	3877.85	40.551
ENSMUST00000038259.12	3010	2811	2553.87	27.2286
ENSMUST00000039928.6	6439	6240	1587.84	7.62625
ENSMUST00000030326.9	2460	2261	7557.87	100.181
ENSMUST00000036742.13	1401	1202	705.173	17.5824
ENSMUST00000030399.6	2593	2394	4176.29	52.2822
ENSMUST00000031668.9	5348	5149	2606.88	15.1735
ENSMUST00000034591.10	6058	5859	1338.51	6.84675
ENSMUST00000033163.7	1823	1624	2809.72	51.8519
ENSMUST00000039016.13	3062	2863	346.437	3.62652
ENSMUST00000041142.3	2242	2043	494.023	7.24713
ENSMUST00000032825.13	2125	1926	4265.33	66.3719
ENSMUST00000035009.15	993	794	874.305	33.0012
ENSMUST00000037029.6	6782	6583	3002.72	13.6703
ENSMUST00000031653.11	6895	6696	921.814	4.12587
ENSMUST00000029810.5	3203	3004	865.921	8.63905
ENSMUST00000034713.8	4627	4428	8704.4	58.914
ENSMUST00000035325.14	3348	3149	1165.72	11.0945
ENSMUST00000041500.7	2812	2613	3981.2	45.6628
ENSMUST00000031731.13	1626	1427	574.895	12.074
ENSMUST00000034698.8	1378	1179	1173.23	29.8234
ENSMUST00000033591.5	1744	1545	3572	69.29
ENSMUST00000037315.12	6877	6678	5593.22	25.1017
ENSMUST00000035672.4	6217	6018	1065.71	5.30732
ENSMUST00000029773.12	2049	1850	4467.9	72.3801
ENSMUST00000040336.11	6251	6052	1075.98	5.32835
ENSMUST00000030898.11	2860	2661	2575	29.0014
ENSMUST00000031445.4	3239	3040	1952.37	19.2476
ENSMUST00000028783.13	2273	2074	1733.11	25.0441
ENSMUST00000042661.7	4658	4459	3386.39	22.7607
ENSMUST00000043378.8	1559	1360	2583.13	56.9239
ENSMUST00000029770.7	3489	3290	1747	15.9142
ENSMUST00000033818.9	7549	7350	3330.95	13.5822
ENSMUST00000041168.5	6507	6308	3178.61	15.1019
ENSMUST00000030489.8	4213	4014	856.741	6.39676
ENSMUST00000031490.10	5213	5014	2638.64	15.7719
ENSMUST00000033941.6	2525	2326	1795.63	23.1363
ENSMUST00000033876.13	5760	5561	1267.43	6.83057
ENSMUST00000032265.12	3572	3373	1965.96	17.4681
ENSMUST00000043050.8	2331	2132	419.882	5.90239
ENSMUST00000033979.5	4046	3847	29854.9	232.585
ENSMUST00000033715.4	2168	1969	1049.84	15.9795
ENSMUST00000029630.14	2083	1884	3	0.047723
ENSMUST00000034300.7	1208	1009	1853.68	55.0592
ENSMUST00000037205.10	828	629	243.909	11.6216
ENSMUST00000034164.5	2304	2105	4275.84	60.8776
ENSMUST00000043589.7	6383	6184	811.275	3.93175
ENSMUST00000031382.13	4387	4188	381.792	2.73217
ENSMUST00000036172.9	4002	3803	524.632	4.13443
ENSMUST00000033169.8	2525	2326	1834.86	23.6418
ENSMUST00000031317.9	1958	1759	351.767	5.99344
ENSMUST00000034876.9	1716	1517	3540.4	69.9447
ENSMUST00000036476.9	3843	3644	1674.14	13.769
ENSMUST00000039631.9	2035	1836	2025.37	33.0613
ENSMUST00000037378.5	949	750	362.658	14.4918
ENSMUST00000031273.8	3924	3725	2102.04	16.9123
ENSMUST00000070532.7	823	624	7880.67	378.5
ENSMUST00000064481.14	1448	1249	196.231	4.70862
ENSMUST00000051484.4	1410	1211	381	9.42906
ENSMUST00000071096.2	2321	2122	516.882	7.30017
ENSMUST00000048068.14	3905	3706	972.622	7.86549
ENSMUST00000052457.14	4717	4518	2355.05	15.6222
ENSMUST00000051259.9	2439	2240	1426.47	19.0854
ENSMUST00000067620.11	5690	5491	4044.22	22.0735
ENSMUST00000070890.5	1653	1454	1293	26.6515
ENSMUST00000071664.11	1276	1077	1813.66	50.4693
ENSMUST00000072329.14	1362	1163	798.48	20.5765
ENSMUST00000053593.7	3545	3346	5576.99	49.9529
ENSMUST00000060711.7	7149	6950	992.176	4.2785
ENSMUST00000047753.4	4997	4798	728.467	4.55027
ENSMUST00000052068.10	2652	2453	2209.56	26.9958
ENSMUST00000044752.5	1023	824	131	4.76466
ENSMUST00000049093.7	2795	2596	1139.65	13.157
ENSMUST00000061498.6	4074	3875	699	5.40621
ENSMUST00000068237.11	7303	7104	1934.53	8.16131
ENSMUST00000045303.9	3241	3042	809.054	7.97087
ENSMUST00000056649.12	2847	2648	1393.83	15.7754
ENSMUST00000068603.7	5847	5648	1159.32	6.15169
ENSMUST00000045713.3	4892	4693	1013.63	6.47319
ENSMUST00000051395.8	3824	3625	797.743	6.59542
ENSMUST00000046575.16	1883	1684	3660.18	65.14
ENSMUST00000059193.6	3336	3137	5495.05	52.4982
ENSMUST00000044725.8	1668	1469	380.204	7.75679
ENSMUST00000063156.10	1245	1046	1043.62	29.9019
ENSMUST00000071526.5	1271	1072	3936.45	110.052
ENSMUST00000058865.13	2406	2207	198.093	2.69001
ENSMUST00000072331.12	439	240	129.156	16.1284
ENSMUST00000052825.6	1037	838	193.994	6.93795
ENSMUST00000050183.6	4428	4229	4886.6	34.6303
ENSMUST00000059078.3	3075	2876	1277.64	13.3139
ENSMUST00000045923.9	2950	2751	2046.79	22.2982
ENSMUST00000045748.6	2115	1916	712.801	11.1496
ENSMUST00000057921.9	2242	2043	2612.97	38.3313
ENSMUST00000069580.11	1434	1235	2347.62	56.9703
ENSMUST00000064371.13	6640	6441	3247.23	15.1094
ENSMUST00000059768.16	9964	9765	990.757	3.04076
ENSMUST00000071711.3	2347	2148	4413	61.5725
ENSMUST00000049488.8	5366	5167	1046.4	6.06939
ENSMUST00000053664.8	1977	1778	1935.03	32.6169
