target_id	length	eff_length	est_counts	tpm
ENSMUST00000020399.5	5195	4996	5602.53	30.6528
ENSMUST00000020249.1	2807	2608	1549	16.235
ENSMUST00000013220.7	8957	8758	8966.73	27.9858
ENSMUST00000020979.8	1949	1750	945.698	14.7715
ENSMUST00000013338.13	3924	3725	2938.83	21.5653
ENSMUST00000020169.8	4253	4054	1314.21	8.86113
ENSMUST00000010520.9	824	625	2957.21	129.333
ENSMUST00000020575.4	1955	1756	15050	234.272
ENSMUST00000021087.13	1372	1173	1765.34	41.1377
ENSMUST00000020856.5	1871	1672	7532.37	123.141
ENSMUST00000020911.13	3157	2958	23741.7	219.393
ENSMUST00000021082.6	858	659	1552.28	64.3865
ENSMUST00000020927.9	2959	2760	3474.01	34.4058
ENSMUST00000017184.9	1960	1761	4488.22	69.6664
ENSMUST00000021090.13	2709	2510	10667.7	116.173
ENSMUST00000020223.7	2725	2526	675.208	7.30656
ENSMUST00000020522.8	3730	3531	10816.7	83.7351
ENSMUST00000022709.5	2087	1888	946.9	13.7092
ENSMUST00000022368.3	2342	2143	7160.77	91.337
ENSMUST00000026011.7	3205	3006	801.266	7.28612
ENSMUST00000025542.9	2617	2418	7122.97	80.5218
ENSMUST00000027404.11	3554	3355	1936.17	15.7746
ENSMUST00000026540.8	620	421	103	6.6875
ENSMUST00000023602.5	884	685	11744	468.635
ENSMUST00000023265.4	860	661	417	17.2442
ENSMUST00000024956.14	4151	3952	1758.24	12.161
ENSMUST00000027748.7	2339	2140	1554	19.8493
ENSMUST00000021880.9	1373	1174	495.214	11.5301
ENSMUST00000023341.14	2085	1886	743.166	10.7709
ENSMUST00000026571.10	1916	1717	335.853	5.34673
ENSMUST00000021527.14	3545	3346	5944.49	48.5621
ENSMUST00000023612.16	3890	3691	24443.5	181.021
ENSMUST00000022865.16	6919	6720	7196.73	29.2735
ENSMUST00000021884.9	842	643	515.585	21.9179
ENSMUST00000021891.4	2505	2306	6351.34	75.2861
ENSMUST00000021296.6	1574	1375	1014.55	20.1688
ENSMUST00000026008.8	3580	3381	10063	81.3564
ENSMUST00000023934.7	628	429	49489.6	3153.3
ENSMUST00000026922.14	1736	1537	3268.33	58.1248
ENSMUST00000023610.14	4884	4685	3464.97	20.2162
ENSMUST00000023156.12	4520	4321	938.609	5.93758
ENSMUST00000025311.7	5546	5347	3934.58	20.114
ENSMUST00000021486.9	794	595	705.89	32.4286
ENSMUST00000024594.8	1915	1716	3762.43	59.9322
ENSMUST00000022322.16	3390	3191	15606.5	133.686
ENSMUST00000026425.12	2432	2233	6336.86	77.57
ENSMUST00000022378.8	4418	4219	30548.3	197.919
ENSMUST00000026999.9	4278	4079	4325.85	28.9886
ENSMUST00000025403.7	5054	4855	2842.58	16.0042
ENSMUST00000026585.13	1466	1267	1790.33	38.6248
ENSMUST00000026565.6	678	479	237.348	13.5444
ENSMUST00000021892.6	1518	1319	5053.88	104.734
ENSMUST00000026407.8	1063	864	1298.88	41.0925
ENSMUST00000024702.4	2575	2376	3571.83	41.0916
ENSMUST00000025563.7	929	730	52079.7	1950.09
ENSMUST00000026427.7	3981	3782	4593.85	33.202
ENSMUST00000023334.14	3062	2863	2523.47	24.0927
ENSMUST00000027684.10	1713	1514	2619.68	47.2968
ENSMUST00000028294.6	1880	1681	1044.29	16.981
ENSMUST00000025472.6	2017	1818	1403.34	21.0998
ENSMUST00000025831.7	7805	7606	5293.06	19.0221
ENSMUST00000027108.12	802	603	309.747	14.041
ENSMUST00000023531.14	2016	1817	1796.64	27.0281
ENSMUST00000025891.9	3060	2861	15796	150.917
ENSMUST00000023682.11	2365	2166	2158.44	27.239
ENSMUST00000027056.11	11053	10854	4506.54	11.3491
ENSMUST00000027517.13	5695	5496	11462.9	57.0106
ENSMUST00000027863.12	2580	2381	15599.1	179.08
ENSMUST00000026927.9	4764	4565	1399.99	8.3829
ENSMUST00000021450.5	3323	3124	4336.48	37.9433
ENSMUST00000023672.9	2190	1991	1651.89	22.6788
ENSMUST00000024575.7	5406	5207	1690.12	8.87236
ENSMUST00000022813.7	2705	2506	6648.13	72.5149
ENSMUST00000021413.8	1578	1379	1428.59	28.3173
ENSMUST00000021900.13	4482	4283	6222.49	39.7123
ENSMUST00000025483.10	2687	2488	8914.35	97.9373
ENSMUST00000023044.6	2993	2794	4567.88	44.6887
ENSMUST00000021195.10	2725	2526	376.027	4.06906
ENSMUST00000022971.7	2338	2139	4452.96	56.9045
ENSMUST00000021933.7	1971	1772	65184.5	1005.52
ENSMUST00000032768.14	4222	4023	3071.16	20.8671
ENSMUST00000030074.7	4012	3813	10368.2	74.3265
ENSMUST00000029891.11	2690	2491	1810.59	19.868
ENSMUST00000036187.8	2559	2360	590.324	6.83734
ENSMUST00000038765.5	4255	4056	2566	17.2929
ENSMUST00000033139.14	4735	4536	8285.02	49.9263
ENSMUST00000038488.16	4248	4049	4218.55	28.479
ENSMUST00000040967.8	2522	2323	2693.57	31.6948
ENSMUST00000030839.12	2674	2475	3563.69	39.3581
ENSMUST00000030524.13	2131	1932	2159.95	30.5594
ENSMUST00000029521.4	718	519	54.9437	2.89374
ENSMUST00000041095.13	2543	2344	629.063	7.33577
ENSMUST00000034904.13	2782	2583	10610	112.279
ENSMUST00000033505.6	2114	1915	4435.42	63.3103
ENSMUST00000036854.3	2381	2182	14479	181.381
ENSMUST00000029970.13	2039	1840	2791.25	41.4658
ENSMUST00000044155.14	6354	6155	1373.62	6.10025
ENSMUST00000033776.14	2804	2605	5318.09	55.8029
ENSMUST00000031378.13	2939	2740	1077.48	10.749
ENSMUST00000033133.11	880	681	133.317	5.35115
ENSMUST00000034492.5	2022	1823	1334.59	20.0111
ENSMUST00000030760.14	1906	1707	4271.24	68.3958
ENSMUST00000032898.8	4518	4319	25766.2	163.071
ENSMUST00000030526.6	2465	2266	4983	60.109
ENSMUST00000033429.8	5847	5648	3998.8	19.3528
ENSMUST00000030572.9	1525	1326	521.104	10.7421
ENSMUST00000041616.14	5124	4925	4534.66	25.1679
ENSMUST00000031262.8	1743	1544	1955.42	34.6179
ENSMUST00000037998.5	6492	6293	8542	37.1031
ENSMUST00000028881.13	1356	1157	111.318	2.62992
ENSMUST00000042135.13	2914	2715	839.621	8.45322
ENSMUST00000034339.9	3995	3796	75245.8	541.832
ENSMUST00000028763.9	3989	3790	3569.36	25.743
ENSMUST00000036991.4	1816	1617	6216.65	105.088
ENSMUST00000029257.14	4868	4669	5496.89	32.1812
ENSMUST00000031264.11	744	545	28476.6	1428.24
ENSMUST00000030709.8	2006	1807	2780	42.0529
ENSMUST00000031766.11	2001	1802	9374.18	142.196
ENSMUST00000039388.2	1382	1183	605	13.9791
ENSMUST00000028609.13	2222	2023	1984.91	26.8196
ENSMUST00000028554.3	2275	2076	2171.59	28.5929
ENSMUST00000036917.2	1904	1705	23589.8	378.189
ENSMUST00000029568.6	2898	2699	2261.11	22.8996
ENSMUST00000033418.7	3712	3513	1265	9.84286
ENSMUST00000035458.14	4685	4486	4224.28	25.7396
ENSMUST00000042057.11	3727	3528	5535.33	42.8868
ENSMUST00000043441.12	6113	5914	9528.72	44.0415
ENSMUST00000034472.15	1942	1743	8600.91	134.883
ENSMUST00000029771.12	1872	1673	1838.17	30.0329
ENSMUST00000033269.14	2321	2122	2972.79	38.2937
ENSMUST00000034017.8	3412	3213	4046.52	34.4254
ENSMUST00000034834.15	2432	2233	98811.9	1209.57
ENSMUST00000029796.10	3383	3184	1930.79	16.5756
ENSMUST00000029344.9	3011	2812	8792.87	85.472
ENSMUST00000029752.14	2400	2201	2225.24	27.6354
ENSMUST00000029753.12	1894	1695	2608.08	42.0591
ENSMUST00000041723.14	4548	4349	1262.07	7.93237
ENSMUST00000039442.11	2037	1838	748.502	11.1316
ENSMUST00000042163.14	5447	5248	8357.07	43.528
ENSMUST00000032719.14	9962	9763	5244.35	14.6831
ENSMUST00000035194.7	2816	2617	1092.55	11.4116
ENSMUST00000038699.12	3689	3490	827.442	6.48069
ENSMUST00000030376.7	3919	3720	1254	9.21432
ENSMUST00000039516.3	2662	2463	1748	19.3993
ENSMUST00000033871.7	3430	3231	2064.79	17.4682
ENSMUST00000034400.4	4316	4117	18716	124.263
ENSMUST00000030391.8	2838	2639	17604.6	182.346
ENSMUST00000034600.4	3107	2908	7506.73	70.5611
ENSMUST00000039913.8	3651	3452	2038.36	16.1406
ENSMUST00000041865.7	1808	1609	3770	64.0463
ENSMUST00000033018.14	4962	4763	2535.26	14.5496
ENSMUST00000034615.9	2019	1820	826.499	12.4131
ENSMUST00000041901.6	1433	1234	270.21	5.98543
ENSMUST00000043843.11	3540	3341	47665.7	389.976
ENSMUST00000038422.7	4098	3899	2485.4	17.4242
ENSMUST00000040159.5	6092	5893	7089	32.8819
ENSMUST00000032844.6	799	600	1256.3	57.2338
ENSMUST00000041623.8	4737	4538	4115	24.7864
ENSMUST00000033054.9	1390	1191	146210	3355.62
ENSMUST00000034026.9	1683	1484	313	5.76526
ENSMUST00000041139.8	4733	4534	9004.3	54.2847
ENSMUST00000029069.12	1779	1580	1258	21.7637
ENSMUST00000038684.5	1664	1465	3374.28	62.9582
ENSMUST00000032114.7	2780	2581	6339	67.1338
ENSMUST00000037907.12	3874	3675	755.071	5.61616
ENSMUST00000033127.11	1465	1266	316.312	6.82953
ENSMUST00000034215.7	549	350	9594.44	749.308
ENSMUST00000039174.10	5281	5082	1161.59	6.24782
ENSMUST00000032967.3	1663	1464	471.288	8.79941
ENSMUST00000029629.14	1561	1362	2902.62	58.2536
ENSMUST00000030811.1	3043	2844	12249	117.728
ENSMUST00000041649.7	1324	1125	207.775	5.04834
ENSMUST00000043059.8	3297	3098	17129.5	151.137
ENSMUST00000032260.5	1213	1014	220.973	5.95675
ENSMUST00000041065.13	5354	5155	4274.24	22.6641
ENSMUST00000029910.11	3507	3308	2556.34	21.1233
ENSMUST00000031914.5	2977	2778	2126.31	20.922
ENSMUST00000029515.4	511	312	7581.55	664.22
ENSMUST00000037210.8	1321	1122	214.783	5.23258
ENSMUST00000033040.11	3065	2866	2306.11	21.9944
ENSMUST00000034469.6	3594	3395	5768	46.4402
ENSMUST00000040735.11	1496	1297	1207.82	25.4549
ENSMUST00000033664.13	1670	1471	3957.42	73.5375
ENSMUST00000034261.7	623	424	334.684	21.5764
ENSMUST00000035742.13	3353	3154	757.151	6.5619
ENSMUST00000041133.9	3088	2889	1344	12.7163
ENSMUST00000037302.5	4209	4010	659.927	4.49842
ENSMUST00000031779.16	3229	3030	28636.7	258.338
ENSMUST00000046498.2	1721	1522	10756	193.172
ENSMUST00000071044.12	1247	1048	9902.62	258.284
ENSMUST00000065856.7	5393	5194	3624.94	19.0769
ENSMUST00000046518.11	2918	2719	2281.32	22.9344
ENSMUST00000049931.5	3743	3544	15031	115.932
ENSMUST00000051558.9	10216	10017	10490.7	28.627
ENSMUST00000044730.11	7274	7075	6536.27	25.2529
ENSMUST00000053116.6	1684	1485	2616.61	48.1638
ENSMUST00000051396.12	2925	2726	5331.05	53.4559
ENSMUST00000071991.5	619	420	74.3067	4.83601
ENSMUST00000048099.4	6002	5803	1571.5	7.40234
ENSMUST00000048138.6	715	516	1385	73.3684
ENSMUST00000058383.8	3982	3783	5446.18	39.3518
ENSMUST00000058577.4	4472	4273	3022.77	19.3367
ENSMUST00000058370.13	2778	2579	3324.76	35.2385
ENSMUST00000051016.4	1482	1283	534.3	11.3833
ENSMUST00000044672.10	5807	5608	1476.41	7.19627
ENSMUST00000060918.10	2683	2484	923.356	10.1608
ENSMUST00000068714.6	8436	8237	9093.45	30.1765
ENSMUST00000056965.11	1163	964	1635.66	46.3794
ENSMUST00000047903.9	3207	3008	12611.7	114.605
ENSMUST00000068705.12	2171	1972	8895.87	123.308
ENSMUST00000044642.13	3346	3147	1998.1	17.3551
ENSMUST00000053288.5	3700	3501	2529.27	19.7475
ENSMUST00000064244.10	2281	2082	988.11	12.9728
ENSMUST00000060427.5	1524	1325	1888	38.9489
ENSMUST00000071404.4	1166	967	393	11.109
ENSMUST00000062861.14	2338	2139	2887.93	36.905
ENSMUST00000049530.13	2092	1893	2100.46	30.3299
ENSMUST00000045246.7	3113	2914	1451.26	13.6133
ENSMUST00000070878.8	642	443	1195.07	73.7393
ENSMUST00000065668.11	1453	1254	423.817	9.23825
ENSMUST00000054098.3	3474	3275	2839.94	23.7032
ENSMUST00000049680.9	4721	4522	1870.32	11.3056
ENSMUST00000048421.13	2490	2291	1498.03	17.8733
ENSMUST00000069064.6	1297	1098	1144.04	28.4805
ENSMUST00000045827.4	3692	3493	1407.59	11.015
ENSMUST00000049344.14	3661	3462	830.525	6.55744
ENSMUST00000064922.6	1809	1610	5564	94.4648
ENSMUST00000067996.6	2834	2635	29115.3	302.03
ENSMUST00000054445.8	982	783	1454	50.7588
ENSMUST00000055257.6	1338	1139	4156	99.738
ENSMUST00000053686.8	4731	4532	8495.69	51.241
ENSMUST00000053252.8	1212	1013	945	25.4995
ENSMUST00000070726.9	3882	3683	5531	41.0498
ENSMUST00000070334.9	1404	1205	1211.7	27.4863
ENSMUST00000047526.7	4225	4026	6769	45.9578
ENSMUST00000054245.7	4386	4187	2950.27	19.2605
ENSMUST00000053670.11	1698	1499	413.978	7.54892
ENSMUST00000045286.8	1491	1292	511	10.811
ENSMUST00000063879.12	1654	1455	4591.27	86.2538
ENSMUST00000053558.9	927	728	360.93	13.5519
ENSMUST00000072362.13	3502	3303	6324.46	52.3388
ENSMUST00000070368.7	2511	2312	796.402	9.41572
ENSMUST00000060673.7	3923	3724	1752.47	12.8632
ENSMUST00000049658.13	4206	4007	1220.59	8.32641
ENSMUST00000047511.14	3974	3775	2961.67	21.4451
ENSMUST00000071889.12	3716	3517	800.008	6.21771
ENSMUST00000070478.3	4973	4774	6427.83	36.8036
ENSMUST00000049908.10	1475	1276	1089.41	23.3373
ENSMUST00000055436.4	1804	1605	817	13.9141
ENSMUST00000068981.12	5584	5385	5641.12	28.6344
ENSMUST00000051672.8	792	593	3472.68	160.073
ENSMUST00000066532.4	3787	3588	23104.1	176.013
ENSMUST00000047749.6	1587	1388	2385.03	46.9692
ENSMUST00000071462.6	1059	860	865.159	27.4983
ENSMUST00000046497.7	1190	991	1455.98	40.1596
ENSMUST00000071874.7	4927	4728	10904.3	63.0419
ENSMUST00000060419.1	1445	1246	671.068	14.7217
ENSMUST00000050149.11	6669	6470	9287.14	39.2362
ENSMUST00000068944.8	3273	3074	1420.14	12.628
ENSMUST00000057311.3	1613	1414	15707.6	303.646
ENSMUST00000051569.6	2785	2586	700.979	7.40944
ENSMUST00000047888.7	1449	1250	399.968	8.7463
ENSMUST00000046945.12	2651	2452	1372.93	15.3051
ENSMUST00000048892.13	4919	4720	4081.53	23.6369
ENSMUST00000057314.3	2337	2138	6166.74	78.8418
ENSMUST00000061829.7	1641	1442	134.44	2.54843
ENSMUST00000048946.6	804	605	461.277	20.8409
ENSMUST00000065648.14	2529	2330	642.104	7.53284
ENSMUST00000047910.14	4424	4225	868.069	5.61612
ENSMUST00000064234.6	3164	2965	49269	454.211
ENSMUST00000054213.4	1421	1222	3685.66	82.4428
ENSMUST00000045041.11	2288	2089	838.876	10.9766
ENSMUST00000048792.4	680	481	2000.67	113.695
ENSMUST00000061673.8	10967	10768	3625.45	9.20312
ENSMUST00000066134.5	1829	1630	3467.69	58.1515
ENSMUST00000064763.6	6095	5896	1307.24	6.06049
ENSMUST00000058595.6	805	606	34	1.53361
ENSMUST00000053218.6	3250	3051	969	8.68141
ENSMUST00000050687.13	1643	1444	919.484	17.4055
ENSMUST00000055619.4	3497	3298	7274.99	60.2962
ENSMUST00000052691.8	2506	2307	381.37	4.51864
ENSMUST00000059954.13	1809	1610	7285.23	123.688
ENSMUST00000058178.5	1735	1536	1052	18.7212
ENSMUST00000070653.12	2272	2073	11630.4	153.357
ENSMUST00000045441.7	3909	3710	10569.5	77.8733
ENSMUST00000050397.1	609	410	110	7.33361
ENSMUST00000052296.8	1603	1404	607.64	11.8301
ENSMUST00000057608.4	4296	4097	853.465	5.69414
ENSMUST00000055071.8	463	264	69	7.14421
ENSMUST00000044711.6	2543	2344	2017.5	23.5269
ENSMUST00000046770.9	742	543	865	43.5437
ENSMUST00000068958.8	2265	2066	1616.61	21.3886
ENSMUST00000046515.14	4480	4281	1806.07	11.5318
ENSMUST00000065418.6	1107	908	1557.13	46.8758
ENSMUST00000065793.11	1893	1694	14832.5	239.336
ENSMUST00000069330.13	1356	1157	3434.08	81.1307
ENSMUST00000062844.10	3057	2858	931.034	8.90455
ENSMUST00000070673.8	3473	3274	2662.94	22.2327
ENSMUST00000061721.5	4739	4540	2285	13.7575
ENSMUST00000060005.14	2324	2125	1253.19	16.12
ENSMUST00000045142.14	3664	3465	1643.44	12.9646
ENSMUST00000050020.7	2461	2262	409.371	4.9469
ENSMUST00000049064.3	6793	6594	2027.62	8.40516
ENSMUST00000097336.4	415	216	28	3.54334
ENSMUST00000091263.11	4011	3812	1607.46	11.5265
ENSMUST00000073957.7	6861	6662	3353.96	13.7614
ENSMUST00000084238.4	4580	4381	2734.21	17.0595
ENSMUST00000092512.10	2387	2188	2670.29	33.3596
ENSMUST00000097563.8	1410	1211	243.734	5.5015
ENSMUST00000074733.10	5028	4829	24060.6	136.194
ENSMUST00000086199.11	2792	2593	8500.76	89.6115
ENSMUST00000077037.12	2952	2753	2040.91	20.2641
ENSMUST00000076859.11	2378	2179	2703.53	33.9143
ENSMUST00000093786.8	1787	1588	724.857	12.477
ENSMUST00000090487.11	1584	1385	253.569	5.00444
ENSMUST00000094681.10	4728	4529	864.397	5.21699
ENSMUST00000092557.5	1504	1305	256.674	5.37626
ENSMUST00000080322.7	1885	1686	936.34	15.1805
ENSMUST00000079957.11	674	475	117.725	6.77463
ENSMUST00000073054.4	2494	2295	1076.76	12.8246
ENSMUST00000090339.10	4909	4710	957.162	5.55486
ENSMUST00000089950.10	1381	1182	1576.94	36.4675
ENSMUST00000080926.12	2027	1828	26317.8	393.533
ENSMUST00000081288.13	1487	1288	2956.26	62.7388
ENSMUST00000081035.8	4334	4135	880.041	5.8175
ENSMUST00000086844.9	2471	2272	3444.7	41.4431
ENSMUST00000093166.10	6298	6099	1267.48	5.68056
ENSMUST00000078486.12	7147	6948	2727.97	10.7322
ENSMUST00000081593.12	1825	1626	41834.5	703.272
ENSMUST00000077337.8	2373	2174	2596.66	32.6486
ENSMUST00000094835.8	1498	1299	261.928	5.51165
ENSMUST00000080518.13	2221	2022	4409.86	59.6145
ENSMUST00000080713.4	2507	2308	2796.84	33.1238
ENSMUST00000090192.11	2609	2410	5163.9	58.5692
ENSMUST00000074477.6	713	514	645.011	34.3015
ENSMUST00000078155.11	2437	2238	3106.45	37.9414
ENSMUST00000091328.3	1716	1517	3937.7	70.9522
ENSMUST00000076698.12	4999	4800	2193.44	12.4909
ENSMUST00000088786.10	2504	2305	2405.22	28.5228
ENSMUST00000084530.8	1820	1621	1869.72	31.5285
ENSMUST00000077340.13	2288	2089	5357.16	70.0979
ENSMUST00000081927.3	1927	1728	19008.4	300.684
ENSMUST00000080167.10	2306	2107	537	6.96656
ENSMUST00000077440.12	12773	12574	9060.99	19.6975
ENSMUST00000074861.8	1041	842	10415.8	338.133
ENSMUST00000094251.10	4541	4342	1476.77	9.29678
ENSMUST00000074372.5	2625	2426	3702.77	41.72
ENSMUST00000077273.8	7663	7464	6461.29	23.6623
ENSMUST00000080560.8	3395	3196	14488.7	123.917
ENSMUST00000095932.4	1509	1310	1379	28.7741
ENSMUST00000075451.11	1651	1452	3729.43	70.2078
ENSMUST00000080853.10	3283	3084	1996.84	17.6986
ENSMUST00000090750.11	8376	8177	3294.14	11.0118
ENSMUST00000080932.7	2762	2563	2797.92	29.8397
ENSMUST00000082223.12	2045	1846	1683.18	24.9234
ENSMUST00000090481.13	2670	2471	9818.71	108.615
ENSMUST00000087324.6	2369	2170	6474.51	81.556
ENSMUST00000079424.10	3254	3055	2400.55	21.4787
ENSMUST00000085818.5	4084	3885	4456.03	31.3521
ENSMUST00000092163.8	1316	1117	995.523	24.3617
ENSMUST00000074856.12	4451	4252	13052	83.9057
ENSMUST00000084838.13	5250	5051	6298.84	34.0872
ENSMUST00000087689.4	12512	12313	5713.02	12.6827
ENSMUST00000096987.6	2143	1944	7029.48	98.8407
ENSMUST00000093833.5	3001	2802	1029.56	10.0437
ENSMUST00000100167.9	6792	6593	5777.12	23.9517
ENSMUST00000098911.9	1127	928	1427.09	42.0352
ENSMUST00000108496.8	2764	2565	3172.69	33.8103
ENSMUST00000102657.9	817	618	700.561	30.986
ENSMUST00000100655.4	1341	1142	2218.68	53.1054
ENSMUST00000102517.3	3747	3548	4678.25	36.042
ENSMUST00000102821.3	5026	4827	11082.9	62.7601
ENSMUST00000102875.10	2683	2484	2777.87	30.5681
ENSMUST00000098326.2	10982	10783	4464.56	11.3174
ENSMUST00000107362.9	4166	3967	6668.19	45.9467
ENSMUST00000105379.2	2519	2320	17956.7	211.567
ENSMUST00000102976.3	3215	3016	6263.75	56.7691
ENSMUST00000109221.8	4210	4011	13783.6	93.9334
ENSMUST00000100330.9	11855	11656	3788.48	8.88431
ENSMUST00000106335.7	3732	3533	1380.15	10.678
ENSMUST00000109350.8	1055	856	722.899	23.0841
ENSMUST00000107583.2	737	538	647.855	32.9158
ENSMUST00000106354.8	3869	3670	2172.51	16.181
ENSMUST00000108281.7	1948	1749	1277.85	19.971
ENSMUST00000102533.10	1251	1052	216.327	5.62087
ENSMUST00000102536.10	833	634	315.877	13.6188
ENSMUST00000105686.2	1887	1688	909.358	14.7255
ENSMUST00000106899.3	3046	2847	2804.05	26.922
ENSMUST00000098574.8	3669	3470	2543.24	20.0339
ENSMUST00000108337.7	2836	2637	1324.1	13.7252
ENSMUST00000102680.7	4032	3833	2037.71	14.5316
ENSMUST00000103231.4	781	582	880	41.3303
ENSMUST00000107810.2	639	440	4270.62	265.306
ENSMUST00000100404.5	4570	4371	2446.89	15.3018
ENSMUST00000103069.9	3233	3034	8430.36	75.952
ENSMUST00000106054.2	2909	2710	9924.61	100.104
ENSMUST00000102780.7	4186	3987	856.262	5.87042
ENSMUST00000103191.10	474	275	7451.34	740.646
ENSMUST00000109024.8	4109	3910	11559.2	80.8091
ENSMUST00000108042.2	1768	1569	1427.95	24.877
ENSMUST00000106497.7	2683	2484	8131.44	89.4797
ENSMUST00000098796.9	14627	14428	7409.56	14.0377
ENSMUST00000106218.7	1888	1689	627.255	10.1513
ENSMUST00000108069.7	2407	2208	1515.17	18.7573
ENSMUST00000107822.9	1601	1402	1306.7	25.4762
ENSMUST00000106064.9	1066	867	1695.78	53.4638
ENSMUST00000098346.4	6554	6355	3472.47	14.9359
ENSMUST00000109444.2	5285	5086	3899.41	20.9571
ENSMUST00000108345.8	5102	4903	5926.98	33.0431
ENSMUST00000100486.5	676	477	152.242	8.72416
ENSMUST00000102825.3	1745	1546	149.976	2.65168
ENSMUST00000109013.8	3312	3113	2120.8	18.6222
ENSMUST00000098192.3	703	504	19833.8	1075.69
ENSMUST00000099058.9	2985	2786	4579.76	44.9335
ENSMUST00000100483.2	1073	874	1669.41	52.2109
ENSMUST00000098910.2	1123	924	3088.67	91.371
ENSMUST00000105229.8	1043	844	14950.4	484.194
ENSMUST00000102936.8	2920	2721	1314.98	13.2099
ENSMUST00000103213.9	1783	1584	1892.03	32.6499
ENSMUST00000109226.4	1600	1401	2310.29	45.0752
ENSMUST00000106332.2	2852	2653	634.99	6.54242
ENSMUST00000106112.1	1756	1557	2903.37	50.971
ENSMUST00000099985.5	1532	1333	743.891	15.2541
ENSMUST00000109102.3	2411	2212	479	5.91915
ENSMUST00000108568.9	1777	1578	1604.46	27.7927
ENSMUST00000102564.10	1848	1649	826.013	13.6923
ENSMUST00000102866.9	2824	2625	1580.66	16.4596
ENSMUST00000101526.8	1706	1507	1684.44	30.5527
ENSMUST00000102625.10	1866	1667	13131.3	215.319
ENSMUST00000102512.10	1976	1777	5450.85	83.8466
ENSMUST00000109316.7	2226	2027	461.787	6.22725
ENSMUST00000101525.8	1157	958	4397.44	125.471
ENSMUST00000109071.2	2059	1860	886.176	13.0231
ENSMUST00000102505.9	4652	4453	11111.7	68.2082
ENSMUST00000108498.2	1391	1192	906	20.7759
