target_id	length	eff_length	est_counts	tpm
ENSMUST00000028232.6	3741	3542	1902.02	20.5487
ENSMUST00000021592.15	2957	2758	858.302	11.9087
ENSMUST00000025101.9	1354	1155	214	7.09004
ENSMUST00000036113.3	6986	6787	2267.19	12.7828
ENSMUST00000038769.2	480	281	444	60.4635
ENSMUST00000028663.4	2603	2404	372	5.92141
ENSMUST00000043493.6	7667	7468	2990.21	15.3219
ENSMUST00000034775.9	6785	6586	12040	69.9554
ENSMUST00000034815.8	3398	3199	2140.23	25.6014
ENSMUST00000034903.6	977	778	212.137	10.4341
ENSMUST00000030360.10	1755	1556	693.046	17.0439
ENSMUST00000038719.7	2600	2401	634.463	10.1119
ENSMUST00000035579.9	3883	3684	2435.44	25.2974
ENSMUST00000033811.13	4412	4213	1067.47	9.69575
ENSMUST00000030030.14	3102	2903	4353.96	57.3924
ENSMUST00000043396.14	2674	2475	814.145	12.5876
ENSMUST00000035973.4	2996	2797	3868.5	52.9257
ENSMUST00000033501.14	4142	3943	1136.78	11.0323
ENSMUST00000030289.8	3577	3378	2536.05	28.7286
ENSMUST00000043765.13	3354	3155	2184.29	26.4928
ENSMUST00000034529.13	3585	3386	1460.22	16.5024
ENSMUST00000034846.6	4152	3953	4130.39	39.9835
ENSMUST00000030142.3	3247	3048	618.314	7.76267
ENSMUST00000034228.15	2063	1864	2329.36	47.8198
ENSMUST00000029014.15	1768	1569	2446.08	59.6575
ENSMUST00000043604.5	3414	3215	6084.28	72.4177
ENSMUST00000037930.12	1303	1104	403.877	13.999
ENSMUST00000038194.4	5684	5485	4250.26	29.6521
ENSMUST00000042096.14	4706	4507	1499.31	12.7298
ENSMUST00000029061.11	5073	4874	2392.35	18.7826
ENSMUST00000042575.6	3856	3657	3240	33.9029
ENSMUST00000040717.6	4858	4659	1875.91	15.4076
ENSMUST00000030456.13	2520	2321	6678.86	110.114
ENSMUST00000029564.11	1194	995	307.335	11.8197
ENSMUST00000031587.12	1985	1786	1136.6	24.3524
ENSMUST00000028635.5	2073	1874	5655.22	115.477
ENSMUST00000035230.6	2082	1883	397.144	8.07076
ENSMUST00000033081.13	3410	3211	2558.84	30.4944
ENSMUST00000033277.8	958	759	382.556	19.2873
ENSMUST00000042556.10	3872	3673	3724	38.7977
ENSMUST00000044165.13	7020	6821	2242.85	12.5826
ENSMUST00000036236.14	2161	1962	1519.85	29.6428
ENSMUST00000030254.14	1898	1699	519.139	11.6925
ENSMUST00000033465.9	2281	2082	784.754	14.4235
ENSMUST00000041331.3	4832	4633	5247.19	43.3392
ENSMUST00000043138.12	4734	4535	698.606	5.89483
ENSMUST00000034197.4	4396	4197	882.898	8.04986
ENSMUST00000030771.11	2133	1934	4083.76	80.8016
ENSMUST00000036004.15	1918	1719	11158.1	248.388
ENSMUST00000029490.14	3863	3664	4689.51	48.9766
ENSMUST00000031423.9	4486	4287	17740.8	158.357
ENSMUST00000051691.7	4239	4040	2233.16	21.1522
ENSMUST00000056904.2	5302	5103	1771.48	13.2839
ENSMUST00000049787.2	3715	3516	576	6.26889
ENSMUST00000054487.9	3397	3198	952.353	11.3956
ENSMUST00000056391.14	2975	2776	1769.14	24.3871
ENSMUST00000048518.15	3594	3395	560.943	6.3226
ENSMUST00000050331.12	1701	1502	1211.32	30.8607
ENSMUST00000068700.6	4163	3964	3467.3	33.4715
ENSMUST00000049074.12	7656	7457	6684.49	34.3021
ENSMUST00000060101.9	1250	1051	921.247	33.5421
ENSMUST00000069817.14	10671	10472	4655.34	17.0113
ENSMUST00000067538.5	6855	6656	1383.68	7.95499
ENSMUST00000049089.6	1628	1429	289	7.73896
ENSMUST00000071402.6	5951	5752	1410.7	9.38497
ENSMUST00000049999.8	1309	1110	164.491	5.67069
ENSMUST00000065090.7	9038	8839	7670.26	33.2066
ENSMUST00000062694.15	3548	3349	1789.68	20.4492
ENSMUST00000046765.9	2235	2036	925.249	17.3899
ENSMUST00000048860.8	2284	2085	353	6.47866
ENSMUST00000056403.6	1217	1018	224.803	8.45026
ENSMUST00000065692.13	3269	3070	1651.42	20.5843
ENSMUST00000048418.13	5360	5161	1696.85	12.5813
ENSMUST00000050083.5	3090	2891	2914.87	38.5823
ENSMUST00000067896.3	1137	938	1299.47	53.0126
ENSMUST00000066272.5	3302	3103	1997	24.6271
ENSMUST00000058524.2	6536	6337	1127.59	6.80901
ENSMUST00000046901.13	1543	1344	456.476	12.9968
ENSMUST00000046038.8	1535	1336	495.134	14.1818
ENSMUST00000049130.7	903	704	368.589	20.0349
ENSMUST00000069256.11	9480	9281	2922.22	12.0486
ENSMUST00000056601.10	2833	2634	898.462	13.0527
ENSMUST00000063704.7	1244	1045	633.621	23.2022
ENSMUST00000050884.15	2174	1975	14984.7	290.334
ENSMUST00000056665.3	2393	2194	642	11.1973
ENSMUST00000061143.14	3351	3152	2859.04	34.7097
ENSMUST00000060010.2	2531	2332	279.61	4.58819
ENSMUST00000071812.10	5756	5557	1248.07	8.59443
ENSMUST00000047368.7	875	676	544.663	30.8317
ENSMUST00000058496.7	12409	12210	4466.07	13.9967
ENSMUST00000053540.10	930	731	1677.91	87.835
ENSMUST00000065896.8	2842	2643	2367.4	34.2761
ENSMUST00000062368.12	3806	3607	1305.12	13.8459
ENSMUST00000072750.12	1537	1338	2425.17	69.359
ENSMUST00000068106.4	2393	2194	373.674	6.51738
ENSMUST00000055655.8	10050	9851	1662.37	6.45748
ENSMUST00000071841.6	2100	1901	2663.24	53.6098
ENSMUST00000051674.2	3505	3306	4578.03	52.9898
ENSMUST00000070210.5	2666	2467	2880.74	44.684
ENSMUST00000060043.12	10575	10376	5107.94	18.8379
ENSMUST00000047503.15	3252	3053	1079.09	13.5253
ENSMUST00000051221.12	1477	1278	651.564	19.5094
ENSMUST00000050472.15	3757	3558	1166.51	12.5458
ENSMUST00000059524.6	2093	1894	7937.64	160.372
ENSMUST00000063661.12	3896	3697	1614.07	16.7067
ENSMUST00000072777.13	3710	3511	2889.62	31.494
ENSMUST00000063542.7	2136	1937	2498.22	49.3534
ENSMUST00000071268.10	4720	4521	1032.35	8.73795
ENSMUST00000058096.13	4633	4434	4282.99	36.9631
ENSMUST00000051758.10	3112	2913	1069.44	14.0486
ENSMUST00000071642.10	17970	17771	9174.1	19.7546
ENSMUST00000063669.7	2644	2445	489.064	7.65426
ENSMUST00000084820.5	7583	7384	2137.31	11.0762
ENSMUST00000094245.3	1259	1060	613	22.1295
ENSMUST00000076941.11	4541	4342	1537.44	13.5496
ENSMUST00000080514.8	1423	1224	464	14.5062
ENSMUST00000084264.11	4847	4648	1293.89	10.6524
ENSMUST00000087401.11	3862	3663	3338.59	34.8773
ENSMUST00000087316.5	3561	3362	539	6.1349
ENSMUST00000096021.9	608	409	1011.65	94.6511
ENSMUST00000092569.12	2366	2167	1294.53	22.8597
ENSMUST00000087216.11	3712	3513	1788.63	19.4832
ENSMUST00000088546.11	4409	4210	1454.93	13.2244
ENSMUST00000078061.12	3746	3547	2016.86	21.7586
ENSMUST00000080583.5	2394	2195	372.157	6.48797
ENSMUST00000097934.9	1742	1543	331.561	8.22271
ENSMUST00000087441.10	3664	3465	1036.51	11.4469
ENSMUST00000092219.13	1854	1655	1232.91	28.507
ENSMUST00000075774.4	2182	1983	982.713	18.9636
ENSMUST00000078505.13	3629	3430	1935.26	21.5905
ENSMUST00000081619.9	10454	10255	3560.87	13.2873
ENSMUST00000091236.10	3299	3100	2925.76	36.1155
ENSMUST00000089302.10	11887	11688	19471.5	63.7492
ENSMUST00000093201.12	1192	993	34626.5	1334.37
ENSMUST00000093943.9	1251	1052	863.424	31.4069
ENSMUST00000096458.4	887	688	141.597	7.87555
ENSMUST00000088646.11	8364	8165	3373.13	15.8086
ENSMUST00000074002.11	5194	4995	1488.43	11.4028
ENSMUST00000086900.10	2149	1950	520.558	10.2153
ENSMUST00000079464.12	2083	1884	535.674	10.8802
ENSMUST00000080379.6	622	423	410.574	37.1422
ENSMUST00000095313.4	1745	1546	2596	64.2557
ENSMUST00000084116.12	3722	3523	5800.28	63.0018
ENSMUST00000078084.6	1749	1550	1105.91	27.3026
ENSMUST00000082337.12	7335	7136	2881.34	15.451
ENSMUST00000096554.11	1842	1643	408.621	9.51698
ENSMUST00000092227.11	3566	3367	1085.1	12.3322
ENSMUST00000089825.12	1631	1432	845.354	22.5898
ENSMUST00000087143.6	5172	4973	1709.65	13.1554
ENSMUST00000089075.5	978	779	255.248	12.5384
ENSMUST00000092041.10	2911	2712	2867.46	40.4599
ENSMUST00000092956.3	18100	17901	10427.9	22.2913
ENSMUST00000089982.10	4197	3998	2261.43	21.645
ENSMUST00000084828.4	4684	4485	1843.17	15.726
ENSMUST00000108241.7	2308	2109	626.502	11.3674
ENSMUST00000108433.7	3236	3037	528.609	6.6605
ENSMUST00000102589.11	813	614	4975.34	310.078
ENSMUST00000107920.9	1209	1010	2082.21	78.8895
ENSMUST00000109380.7	3259	3060	913.217	11.4201
ENSMUST00000105919.1	1090	891	450.081	19.3299
ENSMUST00000103214.2	4190	3991	1774.52	17.0143
ENSMUST00000100015.5	905	706	250.968	13.6029
ENSMUST00000102552.7	676	477	168.115	13.4867
ENSMUST00000100857.9	5104	4905	774.749	6.0442
ENSMUST00000106962.8	3160	2961	944.06	12.2005
ENSMUST00000106108.8	7102	6903	1890.6	10.4804
ENSMUST00000102544.8	2225	2026	953.875	18.0164
ENSMUST00000106525.8	2792	2593	470.705	6.94646
ENSMUST00000107283.7	3531	3332	842.827	9.67944
ENSMUST00000102691.10	2424	2225	2375.13	40.8483
ENSMUST00000105348.7	1222	1023	496.466	18.5708
ENSMUST00000105894.10	3135	2936	3400.66	44.3225
ENSMUST00000106110.9	702	503	135.126	10.2799
ENSMUST00000107538.1	5143	4944	1934.44	14.9725
ENSMUST00000108876.8	2272	2073	607.168	11.2079
ENSMUST00000107733.9	3470	3271	1878.34	21.9741
ENSMUST00000102509.10	1245	1046	1282.92	46.9335
ENSMUST00000108313.7	3696	3497	1153.66	12.624
ENSMUST00000109142.7	2427	2228	1083.66	18.612
ENSMUST00000103079.3	3286	3087	2843.15	35.2435
ENSMUST00000108047.7	3153	2954	511.788	6.62973
ENSMUST00000107657.7	3869	3670	2062.21	21.5022
ENSMUST00000099588.3	791	592	288.153	18.6259
ENSMUST00000106475.1	2642	2443	615.881	9.64694
ENSMUST00000105866.2	1275	1076	455	16.1814
ENSMUST00000105256.9	4817	4618	3027.22	25.0846
ENSMUST00000102568.9	4614	4415	1062.58	9.20975
ENSMUST00000105355.7	2127	1928	718.156	14.2537
ENSMUST00000105357.1	2127	1928	718.156	14.2537
ENSMUST00000107449.3	2167	1968	551.683	10.7271
ENSMUST00000107903.7	3721	3522	2915.97	31.6818
ENSMUST00000102749.10	2699	2500	572.657	8.76539
ENSMUST00000107389.7	4426	4227	6758.14	61.1803
ENSMUST00000109366.7	3821	3622	1513.82	15.9935
ENSMUST00000107123.9	2759	2560	2549.56	38.1102
ENSMUST00000108086.6	2744	2545	483.936	7.2764
ENSMUST00000108300.7	4086	3887	466.066	4.58828
ENSMUST00000106576.2	3123	2924	835.825	10.9384
ENSMUST00000101554.8	4106	3907	230.934	2.26184
ENSMUST00000108039.7	4369	4170	597.609	5.48401
ENSMUST00000105951.7	2326	2127	6400.57	115.151
ENSMUST00000107537.4	4911	4712	2018.3	16.3907
ENSMUST00000109574.7	5904	5705	982.764	6.59189
ENSMUST00000117536.7	1862	1663	4733.95	108.93
ENSMUST00000112050.1	1897	1698	653.024	14.7166
ENSMUST00000112198.2	5413	5214	1622.32	11.9064
ENSMUST00000111964.7	1654	1455	12380.3	325.6
ENSMUST00000117549.7	3415	3216	600.377	7.14373
ENSMUST00000112688.9	849	650	606.25	35.6907
ENSMUST00000116343.2	690	491	81.5488	6.35554
ENSMUST00000112568.7	7422	7223	2017.2	10.6868
ENSMUST00000114053.8	1888	1689	386.593	8.75874
ENSMUST00000110725.1	5197	4998	2455.59	18.8008
ENSMUST00000110294.1	7156	6957	1606.05	8.8339
ENSMUST00000112392.7	6652	6453	9142.49	54.215
ENSMUST00000111460.4	2861	2662	1022.87	14.7038
ENSMUST00000110952.9	2176	1977	668.92	12.9474
ENSMUST00000110362.3	2122	1923	10991.2	218.717
ENSMUST00000115461.7	5507	5308	22818.1	164.5
ENSMUST00000116594.8	7821	7622	9200.29	46.1902
ENSMUST00000114512.7	2042	1843	437.341	9.08055
ENSMUST00000113335.3	5691	5492	1608.1	11.2047
ENSMUST00000112693.9	8509	8310	4755.73	21.8995
ENSMUST00000112122.8	1899	1700	2683.49	60.4044
ENSMUST00000112155.8	3040	2841	1424.67	19.1893
ENSMUST00000110457.7	8125	7926	3181.32	15.3593
ENSMUST00000113566.9	1608	1409	918.066	24.9333
ENSMUST00000115384.8	4866	4667	7706.26	63.1862
ENSMUST00000113678.1	3762	3563	1346.17	14.4578
ENSMUST00000112584.7	5900	5701	3293.01	22.1034
ENSMUST00000109771.1	3630	3431	1035.67	11.5509
ENSMUST00000113022.7	2416	2217	465.582	8.03614
ENSMUST00000116259.4	3831	3632	717.968	7.56443
ENSMUST00000110333.1	4214	4015	1475.73	14.0649
ENSMUST00000115560.3	6112	5913	1545.16	9.99959
ENSMUST00000112260.2	634	435	795.029	69.9375
ENSMUST00000116527.1	837	638	620.354	37.2079
ENSMUST00000114582.8	1743	1544	181.524	4.49886
ENSMUST00000114037.8	8399	8200	1837.24	8.57373
ENSMUST00000110030.9	2512	2313	2257.36	37.3458
ENSMUST00000114184.7	2202	2003	1007.51	19.248
ENSMUST00000115313.7	3251	3052	10434.9	130.833
ENSMUST00000110975.7	2801	2602	557.664	8.20129
ENSMUST00000111338.9	6665	6466	3792.42	22.4439
ENSMUST00000121128.7	4722	4523	28250.2	239.007
ENSMUST00000124317.1	1332	1133	453.847	15.3284
ENSMUST00000118993.7	1867	1668	449.047	10.3018
ENSMUST00000127587.7	1412	1213	197.124	6.21863
ENSMUST00000123069.1	632	433	157.217	13.894
ENSMUST00000122182.1	1146	947	343.174	13.867
ENSMUST00000126698.1	399	200	342.057	65.4464
ENSMUST00000123927.7	844	645	94.9009	5.63025
ENSMUST00000123234.7	432	233	842.141	138.308
ENSMUST00000124566.1	4251	4052	1838.98	17.367
ENSMUST00000124102.7	629	430	87.9872	7.83011
ENSMUST00000118878.7	7210	7011	2283.8	12.465
ENSMUST00000122160.7	3827	3628	674.243	7.11158
ENSMUST00000125442.7	826	627	4063.74	248.013
ENSMUST00000119783.1	1278	1079	252.849	8.96719
ENSMUST00000127540.1	2331	2132	768.139	13.787
ENSMUST00000119756.5	4760	4561	908.439	7.62171
ENSMUST00000127637.7	525	326	260.043	30.5243
ENSMUST00000126957.8	1731	1532	748.733	18.7019
ENSMUST00000126010.1	389	190	109.831	22.1202
ENSMUST00000118118.7	3981	3782	409.565	4.14398
ENSMUST00000120859.7	1391	1192	238.197	7.64675
ENSMUST00000120461.8	1741	1542	665.857	16.5239
ENSMUST00000121401.7	4819	4620	838.395	6.94422
ENSMUST00000118535.7	1419	1220	443.579	13.9132
ENSMUST00000126604.7	636	437	132.836	11.6319
ENSMUST00000125362.7	2814	2615	837.729	12.2588
ENSMUST00000120550.1	2297	2098	1445.92	26.3728
ENSMUST00000127828.7	473	274	66.756	9.32302
ENSMUST00000128300.8	1342	1143	2458	82.2909
ENSMUST00000126373.1	805	606	559.35	35.3206
ENSMUST00000127956.8	4955	4756	2067.21	16.6325
ENSMUST00000118136.1	4492	4293	2915.32	25.9862
ENSMUST00000119499.7	3775	3576	435.894	4.66445
ENSMUST00000118009.1	2990	2791	2296.39	31.4849
ENSMUST00000127316.7	1928	1729	386.702	8.5585
ENSMUST00000133346.1	434	235	6.74462	1.09826
ENSMUST00000137246.7	916	717	3673.4	196.049
ENSMUST00000138885.1	966	767	753.199	37.5778
ENSMUST00000133485.7	1607	1408	1399.73	38.0414
ENSMUST00000131398.1	461	262	3636.97	531.196
ENSMUST00000130876.1	764	565	170.729	11.5631
ENSMUST00000134745.7	599	400	139.32	13.3282
ENSMUST00000138807.7	636	437	206.623	18.0931
ENSMUST00000133519.7	839	640	170.537	10.1966
ENSMUST00000137519.1	1361	1162	1518.64	50.0109
ENSMUST00000133043.2	866	667	201.226	11.5445
ENSMUST00000130326.7	835	636	573.123	34.4832
ENSMUST00000135631.1	2543	2344	977.782	15.9625
ENSMUST00000136342.8	3152	2953	1721.21	22.3042
ENSMUST00000130729.2	2069	1870	747.778	15.302
ENSMUST00000131263.2	551	352	196.823	21.3969
ENSMUST00000135361.7	619	420	214.232	19.5187
ENSMUST00000133803.7	989	790	733.72	35.5402
ENSMUST00000138848.1	913	714	340.749	18.2622
ENSMUST00000138250.1	984	785	119.14	5.80771
ENSMUST00000133052.1	779	580	292.743	19.3141
ENSMUST00000137605.1	676	477	3155.52	253.145
ENSMUST00000135625.7	641	442	189.887	16.4395
ENSMUST00000149021.2	523	324	124.089	14.6556
ENSMUST00000147380.1	1719	1520	2495.89	62.8345
ENSMUST00000148258.1	729	530	1402.57	101.266
ENSMUST00000147625.1	595	396	497.575	48.0817
ENSMUST00000145051.1	689	490	374.995	29.2851
ENSMUST00000148488.1	446	247	320.101	49.5915
ENSMUST00000140939.7	779	580	314.679	20.7614
ENSMUST00000142718.7	2942	2743	1017.93	14.2006
ENSMUST00000147152.2	1002	803	533.132	25.406
ENSMUST00000139074.7	609	410	417.17	38.9355
ENSMUST00000144790.7	596	397	88.7468	8.55419
ENSMUST00000143249.1	396	197	402.232	78.1316
ENSMUST00000145518.7	1824	1625	871.047	20.5119
ENSMUST00000142704.7	2976	2777	1484.86	20.461
ENSMUST00000147535.7	912	713	1156.09	62.0468
ENSMUST00000142387.1	529	330	289.136	33.5278
ENSMUST00000143188.1	760	561	1534.04	104.638
ENSMUST00000144942.1	3177	2978	560.796	7.20604
ENSMUST00000139685.7	2051	1852	1805.79	37.3116
ENSMUST00000142085.1	446	247	274.194	42.4793
ENSMUST00000154655.1	583	384	190.64	18.9976
ENSMUST00000155520.7	737	538	570.928	40.6084
ENSMUST00000153723.2	703	504	283.458	21.5216
ENSMUST00000153641.7	737	538	307.213	21.8511
ENSMUST00000153965.7	4222	4023	1207	11.4809
ENSMUST00000155973.1	1000	801	1047.3	50.0329
ENSMUST00000159697.1	1800	1601	371.753	8.88546
ENSMUST00000155493.1	525	326	383.386	45.0024
ENSMUST00000151511.7	674	475	257.471	20.7421
ENSMUST00000159888.7	776	577	284.336	18.857
ENSMUST00000152590.1	456	257	69.4916	10.347
ENSMUST00000151129.7	611	412	3262.39	303.009
ENSMUST00000151385.1	653	454	737.445	62.1571
ENSMUST00000149545.7	2464	2265	169.625	2.86574
ENSMUST00000151202.1	753	554	304.759	21.0505
ENSMUST00000152107.2	715	516	330.817	24.5333
ENSMUST00000149189.1	481	282	236.256	32.059
ENSMUST00000159109.1	7777	7578	4108.78	20.748
ENSMUST00000153838.7	8350	8151	6053.68	28.4201
ENSMUST00000150387.7	891	692	2147.31	118.743
ENSMUST00000154827.7	4168	3969	788.768	7.60475
ENSMUST00000159448.7	643	444	215.635	18.5846
ENSMUST00000149384.7	1477	1278	2662.37	79.7176
ENSMUST00000152150.7	462	263	717.979	104.465
ENSMUST00000156038.1	7031	6832	2109.39	11.8148
ENSMUST00000156429.8	495	296	71.3681	9.22633
ENSMUST00000149071.1	685	486	803.75	63.2851
ENSMUST00000151449.1	750	551	117.411	8.15407
ENSMUST00000149301.7	4615	4416	1423.75	12.3374
ENSMUST00000152347.1	794	595	127.819	8.22042
ENSMUST00000169314.8	3027	2828	2227.13	30.1358
ENSMUST00000164745.7	3972	3773	2324.13	23.5717
ENSMUST00000166044.2	3107	2908	3253.07	42.8071
ENSMUST00000166712.8	1305	1106	519.537	17.9754
ENSMUST00000169094.7	2716	2517	1208.04	18.366
ENSMUST00000167446.7	2953	2754	447	6.21098
ENSMUST00000163168.8	2401	2202	1778	30.8981
ENSMUST00000169594.8	2772	2573	511.121	7.60152
ENSMUST00000166397.2	1694	1495	1645.62	42.1216
ENSMUST00000160337.1	1138	939	3204.81	130.603
ENSMUST00000169609.1	1677	1478	427.058	11.0568
ENSMUST00000161046.8	4003	3804	2905.15	29.2243
ENSMUST00000162244.7	1387	1188	347.305	11.1869
ENSMUST00000163717.1	1920	1721	3581.02	79.6237
ENSMUST00000163370.7	7255	7056	2845.82	15.4336
ENSMUST00000168266.7	2721	2522	1383.43	20.9908
ENSMUST00000170243.7	4108	3909	822.725	8.05389
ENSMUST00000165565.7	2311	2112	1815.02	32.8855
ENSMUST00000169061.7	4570	4371	8460.5	74.0682
ENSMUST00000167187.7	1222	1023	883.96	33.0654
ENSMUST00000167556.6	2769	2570	1075.14	16.0084
ENSMUST00000169910.7	4066	3867	2337.3	23.129
ENSMUST00000164260.7	3789	3590	733.075	7.81395
ENSMUST00000162429.7	652	453	424.145	35.8289
ENSMUST00000165665.8	10752	10553	2970.47	10.7713
ENSMUST00000160836.7	1393	1194	208.697	6.68851
ENSMUST00000170263.8	2096	1897	1380.82	27.854
ENSMUST00000168678.7	5206	5007	618.731	4.7287
ENSMUST00000163812.8	3026	2827	2446.21	33.1119
ENSMUST00000161154.1	1824	1625	865.753	20.3872
ENSMUST00000167466.1	5544	5345	984.582	7.04889
ENSMUST00000165730.7	550	351	256.709	27.9866
ENSMUST00000166965.1	472	273	121.381	17.0139
ENSMUST00000163458.1	911	712	346.692	18.6329
ENSMUST00000164099.2	5762	5563	943.956	6.49321
ENSMUST00000166682.8	2745	2546	850.39	12.7813
ENSMUST00000163095.8	4083	3884	2864.17	28.2187
ENSMUST00000160633.7	827	628	125.265	7.63283
ENSMUST00000160902.7	3374	3175	3162.39	38.1143
ENSMUST00000161141.1	588	389	177.932	17.5033
ENSMUST00000165134.1	2529	2330	572.287	9.39886
ENSMUST00000163764.7	5584	5385	3803.11	27.0253
ENSMUST00000168124.1	1490	1291	418.801	12.4136
ENSMUST00000161756.1	677	478	20.5751	1.64714
ENSMUST00000176207.7	2653	2454	3034.13	47.3126
ENSMUST00000170909.1	1700	1501	2156.21	54.97
ENSMUST00000172884.7	502	303	184.45	23.2944
ENSMUST00000179869.2	3245	3046	4760.43	59.8043
ENSMUST00000170897.7	600	401	210.443	20.082
ENSMUST00000176684.7	2384	2185	850.683	14.8982
ENSMUST00000171786.7	493	294	1338.83	174.259
ENSMUST00000176485.7	2408	2209	859.513	14.8893
ENSMUST00000174387.1	1901	1702	383.594	8.6244
ENSMUST00000180688.1	825	626	751.993	45.9681
ENSMUST00000176262.7	3933	3734	584.928	5.99439
ENSMUST00000174199.7	2128	1929	407.289	8.07954
ENSMUST00000174038.1	1182	983	1848.12	71.9437
ENSMUST00000172485.7	2042	1843	566.65	11.7654
ENSMUST00000174291.7	903	704	162.61	8.83873
ENSMUST00000179478.7	956	757	3361.54	169.926
ENSMUST00000179041.7	6565	6366	1346.09	8.0914
ENSMUST00000170979.1	965	766	177.502	8.86728
ENSMUST00000174418.7	4359	4160	635.983	5.85018
ENSMUST00000171929.7	11130	10931	4236.05	14.8292
ENSMUST00000171404.7	7127	6928	1834.98	10.1354
ENSMUST00000180572.1	6891	6692	1304.36	7.45862
ENSMUST00000173357.7	1399	1200	587.716	18.7414
ENSMUST00000170912.1	478	279	741.77	101.738
ENSMUST00000171256.7	972	773	207.181	10.2562
ENSMUST00000175645.7	1931	1732	372.278	8.22501
ENSMUST00000180657.1	3806	3607	1417.87	15.042
ENSMUST00000179802.1	7734	7535	5308	26.9566
ENSMUST00000173895.7	2556	2357	1129.5	18.3376
ENSMUST00000171332.1	14176	13977	11196.6	30.6542
ENSMUST00000182393.7	6367	6168	2309.6	14.3288
ENSMUST00000176336.7	2291	2092	856.945	15.675
ENSMUST00000177974.7	3984	3785	1965.51	19.8713
ENSMUST00000173913.7	2924	2725	2500.43	35.1128
ENSMUST00000173168.7	6073	5874	1611.07	10.4954
ENSMUST00000182593.7	9022	8823	7097.61	30.7831
ENSMUST00000170552.5	1968	1769	266.189	5.75811
ENSMUST00000177754.8	5248	5049	7820.89	59.2744
ENSMUST00000175883.7	2505	2306	1584.11	26.2871
ENSMUST00000173491.7	886	687	244.902	13.6412
ENSMUST00000173963.8	1509	1310	377.65	11.0315
