target_id	length	eff_length	est_counts	tpm
ENSMUST00000032865.16	1585	1386	583	18.1236
ENSMUST00000037064.4	4174	3975	3105.86	33.6654
ENSMUST00000033490.12	3658	3459	424.027	5.2818
ENSMUST00000031309.15	2421	2222	1097.07	21.2729
ENSMUST00000036248.12	4538	4339	708.014	7.03058
ENSMUST00000031788.8	1825	1626	1433.49	37.985
ENSMUST00000033878.13	3217	3018	453.457	6.47375
ENSMUST00000033450.2	2651	2452	353	6.20287
ENSMUST00000029128.3	1112	913	247.396	11.6751
ENSMUST00000036109.7	1681	1482	92.625	2.69289
ENSMUST00000033502.13	1902	1703	410.153	10.377
ENSMUST00000029046.8	987	788	1699.06	92.9014
ENSMUST00000034913.4	1205	1006	482.294	20.6563
ENSMUST00000031447.11	1595	1396	883.154	27.2577
ENSMUST00000030080.6	7314	7115	2918.25	17.672
ENSMUST00000028648.2	3761	3562	649.316	7.85419
ENSMUST00000032179.13	7037	6838	1261.09	7.94613
ENSMUST00000033057.8	1149	950	386.424	17.5259
ENSMUST00000041388.10	3011	2812	13996.8	214.462
ENSMUST00000037423.3	1539	1340	281.735	9.05888
ENSMUST00000030922.14	2641	2442	1516.01	26.7483
ENSMUST00000044442.9	4235	4036	793.664	8.47274
ENSMUST00000038945.5	1435	1236	733.607	25.5731
ENSMUST00000029463.12	1802	1603	34721	933.248
ENSMUST00000030357.14	2354	2155	815.238	16.2996
ENSMUST00000035540.8	5494	5295	2819	22.9387
ENSMUST00000043577.2	1416	1217	547	19.3658
ENSMUST00000033468.10	4569	4370	7213.66	71.1235
ENSMUST00000040461.3	3435	3236	1586	21.1171
ENSMUST00000034632.9	2619	2420	287.08	5.11124
ENSMUST00000034171.8	3692	3493	2315.37	28.5601
ENSMUST00000041416.7	2416	2217	951	18.4822
ENSMUST00000031091.12	6677	6478	3371.69	22.4257
ENSMUST00000038160.5	2448	2249	1345	25.7675
ENSMUST00000040056.14	3310	3111	1548.83	21.4507
ENSMUST00000031530.8	3204	3005	1737.97	24.9193
ENSMUST00000033335.5	1028	829	235.387	12.2339
ENSMUST00000029610.8	1789	1590	4546.18	123.194
ENSMUST00000043333.8	1708	1509	599.705	17.1233
ENSMUST00000030306.13	5517	5318	1060.26	8.5902
ENSMUST00000035982.7	4832	4633	1069.34	9.9447
ENSMUST00000030551.10	2522	2323	4567.22	84.7113
ENSMUST00000031868.4	3427	3228	3189.49	42.5722
ENSMUST00000031080.14	2938	2739	695	10.9328
ENSMUST00000043294.11	3286	3087	762.413	10.6412
ENSMUST00000033394.7	3903	3704	463.373	5.39012
ENSMUST00000043680.8	1802	1603	1857.36	49.923
ENSMUST00000032373.11	1304	1105	3097.99	120.797
ENSMUST00000035148.12	7122	6923	2388.89	14.8676
ENSMUST00000037828.7	6549	6350	2390.39	16.2194
ENSMUST00000030361.10	1775	1576	1348.96	36.8792
ENSMUST00000030127.12	2862	2663	896	14.4969
ENSMUST00000033229.4	633	434	59354	5892.49
ENSMUST00000037528.9	4611	4412	1713.89	16.7373
ENSMUST00000029540.12	4066	3867	1218.24	13.5736
ENSMUST00000034740.14	5499	5300	16357.6	132.979
ENSMUST00000039788.10	3186	2987	418.379	6.03494
ENSMUST00000030261.5	958	759	800.849	45.4619
ENSMUST00000032422.5	2306	2107	609.551	12.4648
ENSMUST00000037557.8	5511	5312	1425.66	11.5637
ENSMUST00000035158.15	2571	2372	7934.49	144.126
ENSMUST00000044002.9	2039	1840	256.094	5.99682
ENSMUST00000040576.9	5068	4869	1700	15.0435
ENSMUST00000036497.15	3378	3179	402.791	5.45919
ENSMUST00000032066.12	4527	4328	1011.9	10.0737
ENSMUST00000034618.5	2193	1994	360	7.77886
ENSMUST00000037399.15	1028	829	211.401	10.9873
ENSMUST00000036049.5	3141	2942	839.302	12.2918
ENSMUST00000031606.9	3212	3013	1033.89	14.7848
ENSMUST00000032977.10	1520	1321	1450.82	47.3204
ENSMUST00000034243.6	5135	4936	1144.88	9.99367
ENSMUST00000030917.5	5522	5323	1149.17	9.30182
ENSMUST00000041543.8	2553	2354	1108.93	20.2972
ENSMUST00000042503.8	4340	4141	801.268	8.33703
ENSMUST00000033752.13	3964	3765	1268.7	14.5189
ENSMUST00000030464.13	5257	5058	627.062	5.34159
ENSMUST00000036206.13	2473	2274	449	8.50736
ENSMUST00000028522.9	4310	4111	2567.86	26.9131
ENSMUST00000031347.7	1391	1192	388.143	14.0299
ENSMUST00000033290.11	2955	2756	810.814	12.676
ENSMUST00000036719.11	6533	6334	2452.42	16.6823
ENSMUST00000040706.8	4709	4510	590.822	5.64441
ENSMUST00000032194.10	3113	2914	2271.29	33.5832
ENSMUST00000032988.9	1852	1653	4172.96	108.77
ENSMUST00000041555.9	4998	4799	828.915	7.44214
ENSMUST00000044415.15	2467	2268	968.989	18.4083
ENSMUST00000040668.8	2805	2606	899.166	14.8663
ENSMUST00000030446.14	1489	1290	1268.4	42.3648
ENSMUST00000032705.12	3508	3309	766.052	9.97471
ENSMUST00000033952.7	4372	4173	919.467	9.4935
ENSMUST00000034944.8	1772	1573	198.697	5.44254
ENSMUST00000038275.10	3065	2866	736.528	11.0727
ENSMUST00000034478.2	3259	3060	1291.6	18.1864
ENSMUST00000031736.15	2893	2694	655.224	10.4793
ENSMUST00000030643.2	4126	3927	1618.44	17.7572
ENSMUST00000037609.7	2694	2495	1017.65	17.5738
ENSMUST00000037853.4	3642	3443	622.531	7.79045
ENSMUST00000034363.6	1840	1641	1707	44.8192
ENSMUST00000031320.7	588	389	172.32	19.0865
ENSMUST00000042985.10	2626	2427	480.181	8.52459
ENSMUST00000034041.8	2497	2298	425.05	7.96947
ENSMUST00000039784.11	1762	1563	2584.24	71.2381
ENSMUST00000040455.4	6194	5995	2806	20.1668
ENSMUST00000033923.13	6159	5960	965.582	6.98042
ENSMUST00000040430.7	2766	2567	4901.58	82.2714
ENSMUST00000035667.8	3752	3553	576.071	6.98586
ENSMUST00000030069.6	2296	2097	2231	45.8395
ENSMUST00000030432.7	1418	1219	1335.55	47.2057
ENSMUST00000040514.7	6323	6124	1233.82	8.68072
ENSMUST00000036578.6	4594	4395	3312	32.4691
ENSMUST00000034590.3	1595	1396	924.376	28.53
ENSMUST00000029183.2	2266	2067	664.054	13.8421
ENSMUST00000043520.4	2012	1813	297.803	7.07733
ENSMUST00000043929.10	1618	1419	319.558	9.70299
ENSMUST00000044297.6	2864	2665	883.324	14.2811
ENSMUST00000030814.10	2059	1860	416.429	9.64644
ENSMUST00000038142.14	1083	884	598	29.1466
ENSMUST00000032200.15	2644	2445	1298.8	22.8878
ENSMUST00000044021.11	3571	3372	557.957	7.12938
ENSMUST00000031607.6	4035	3836	460.476	5.1721
ENSMUST00000031565.14	2675	2476	15286.2	266.004
ENSMUST00000038446.9	2143	1944	205.975	4.56518
ENSMUST00000041684.10	4929	4730	1991.07	18.1369
ENSMUST00000028672.12	1054	855	200.999	10.129
ENSMUST00000034534.12	5080	4881	868.192	7.66383
ENSMUST00000030385.12	1443	1244	359.264	12.4432
ENSMUST00000033995.13	1039	840	240.34	12.3278
ENSMUST00000039373.13	6590	6391	3205.85	21.6129
ENSMUST00000042974.14	1773	1574	304.861	8.34519
ENSMUST00000035273.3	879	680	4454.62	282.254
ENSMUST00000031003.10	4088	3889	3260	36.1176
ENSMUST00000039620.6	1170	971	225.696	10.0148
ENSMUST00000030636.10	1060	861	2054.05	102.789
ENSMUST00000031750.13	5469	5270	2365.29	19.338
ENSMUST00000038775.5	3694	3495	828	10.2076
ENSMUST00000040423.11	1691	1492	249.745	7.21219
ENSMUST00000044116.13	3770	3571	758.638	9.15343
ENSMUST00000030471.8	3065	2866	3557.77	53.486
ENSMUST00000038259.12	3010	2811	2043.25	31.3184
ENSMUST00000039928.6	6439	6240	3158.2	21.8069
ENSMUST00000030326.9	2460	2261	5508.55	104.972
ENSMUST00000036742.13	1401	1202	618.196	22.1595
ENSMUST00000030399.6	2593	2394	3317.57	59.7083
ENSMUST00000031668.9	5348	5149	6708.52	56.1362
ENSMUST00000034591.10	6058	5859	976.635	7.18203
ENSMUST00000033163.7	1823	1624	2014.45	53.4451
ENSMUST00000039016.13	3062	2863	396.93	5.97353
ENSMUST00000041142.3	2242	2043	484.721	10.2226
ENSMUST00000032825.13	2125	1926	2538.32	56.7843
ENSMUST00000035009.15	993	794	675.033	36.6305
ENSMUST00000037029.6	6782	6583	2657.66	17.3946
ENSMUST00000031653.11	6895	6696	445.687	2.86783
ENSMUST00000029810.5	3203	3004	2211.92	31.7255
ENSMUST00000034713.8	4627	4428	10645	103.581
ENSMUST00000035325.14	3348	3149	1127.94	15.4331
ENSMUST00000041500.7	2812	2613	5287.3	87.1834
ENSMUST00000031731.13	1626	1427	430.493	12.9981
ENSMUST00000034698.8	1378	1179	717.891	26.2351
ENSMUST00000033591.5	1744	1545	2124	59.2331
ENSMUST00000037315.12	6877	6678	7962.6	51.3745
ENSMUST00000035672.4	6217	6018	621.785	4.45171
ENSMUST00000029773.12	2049	1850	2359.67	54.9564
ENSMUST00000040336.11	6251	6052	1709.53	12.1707
ENSMUST00000030898.11	2860	2661	1147.65	18.5825
ENSMUST00000031445.4	3239	3040	1375.28	19.4921
ENSMUST00000028783.13	2273	2074	974.779	20.2505
ENSMUST00000042661.7	4658	4459	3036.87	29.3445
ENSMUST00000043378.8	1559	1360	2768.89	87.7213
ENSMUST00000029770.7	3489	3290	1490.48	19.5195
ENSMUST00000033818.9	7549	7350	3653.59	21.4176
ENSMUST00000041168.5	6507	6308	2972.92	20.3063
ENSMUST00000030489.8	4213	4014	591.033	6.34415
ENSMUST00000031490.10	5213	5014	1422.44	12.2233
ENSMUST00000033941.6	2525	2326	1619.4	29.9973
ENSMUST00000033876.13	5760	5561	1134.09	8.78684
ENSMUST00000032265.12	3572	3373	2337.16	29.8546
ENSMUST00000043050.8	2331	2132	274.577	5.54901
ENSMUST00000033979.5	4046	3847	52312.4	585.897
ENSMUST00000033715.4	2168	1969	810.114	17.7272
ENSMUST00000029630.14	2083	1884	1203.74	27.5291
ENSMUST00000034300.7	1208	1009	1289.46	55.0622
ENSMUST00000037205.10	828	629	129.62	8.87891
ENSMUST00000034164.5	2304	2105	2750.34	56.2955
ENSMUST00000043589.7	6383	6184	732.013	5.10021
ENSMUST00000031382.13	4387	4188	668.146	6.87391
ENSMUST00000036172.9	4002	3803	505.377	5.72569
ENSMUST00000033169.8	2525	2326	1370.86	25.3935
ENSMUST00000031317.9	1958	1759	281.711	6.90044
ENSMUST00000034876.9	1716	1517	2226.82	63.2467
ENSMUST00000036476.9	3843	3644	1595.88	18.8695
ENSMUST00000039631.9	2035	1836	1852.9	43.4828
ENSMUST00000037378.5	949	750	126.843	7.2869
ENSMUST00000031273.8	3924	3725	1283.42	14.8451
ENSMUST00000070532.7	823	624	3220	222.336
ENSMUST00000064481.14	1448	1249	280.378	9.6721
ENSMUST00000051484.4	1410	1211	376	13.3777
ENSMUST00000071096.2	2321	2122	486.311	9.87433
ENSMUST00000048068.14	3905	3706	1300.91	15.1245
ENSMUST00000052457.14	4717	4518	1455.93	13.8846
ENSMUST00000051259.9	2439	2240	1317.07	25.3338
ENSMUST00000067620.11	5690	5491	4413.09	34.6283
ENSMUST00000070890.5	1653	1454	792	23.4693
ENSMUST00000071664.11	1276	1077	1074.19	42.9738
ENSMUST00000072329.14	1362	1163	623.616	23.1034
ENSMUST00000053593.7	3545	3346	4396	56.607
ENSMUST00000060711.7	7149	6950	1020.69	6.32771
ENSMUST00000047753.4	4997	4798	376.658	3.3824
ENSMUST00000052068.10	2652	2453	1634.04	28.7015
ENSMUST00000044752.5	1023	824	87	4.54916
ENSMUST00000049093.7	2795	2596	579.599	9.6197
ENSMUST00000061498.6	4074	3875	487	5.41497
ENSMUST00000068237.11	7303	7104	2559.16	15.5215
ENSMUST00000045303.9	3241	3042	1105.33	15.6557
ENSMUST00000056649.12	2847	2648	927.418	15.0903
ENSMUST00000068603.7	5847	5648	1940.79	14.8055
ENSMUST00000045713.3	4892	4693	754.961	6.93127
ENSMUST00000051395.8	3824	3625	606.899	7.21352
ENSMUST00000046575.16	1883	1684	2683.15	68.6502
ENSMUST00000059193.6	3336	3137	3364.65	46.213
ENSMUST00000044725.8	1668	1469	292.762	8.5868
ENSMUST00000063156.10	1245	1046	573.231	23.6122
ENSMUST00000071526.5	1271	1072	6930.26	278.544
ENSMUST00000058865.13	2406	2207	1281.47	25.0176
ENSMUST00000072331.12	439	240	102.877	18.4691
ENSMUST00000052825.6	1037	838	147.805	7.59947
ENSMUST00000050183.6	4428	4229	3552.19	36.1907
ENSMUST00000059078.3	3075	2876	1193.61	17.8819
ENSMUST00000045923.9	2950	2751	999.841	15.6595
ENSMUST00000045748.6	2115	1916	519.311	11.6781
ENSMUST00000057921.9	2242	2043	1678.75	35.4043
ENSMUST00000069580.11	1434	1235	1859.51	64.8739
ENSMUST00000064371.13	6640	6441	1433.16	9.58692
ENSMUST00000059768.16	9964	9765	1912.99	8.44072
ENSMUST00000071711.3	2347	2148	3077	61.7209
ENSMUST00000049488.8	5366	5167	898.057	7.48866
ENSMUST00000053664.8	1977	1778	1875.36	45.4455
ENSMUST00000048678.6	4667	4468	1085.97	10.4723
