target_id	length	eff_length	est_counts	tpm
ENSMUST00000015791.5	11388	11189	12674.6	42.4813
ENSMUST00000016383.9	2911	2712	1553.37	21.4802
ENSMUST00000016498.4	2562	2363	524	8.31614
ENSMUST00000019199.13	3243	3044	1485.69	18.3037
ENSMUST00000019992.5	6046	5847	1734.56	11.1252
ENSMUST00000017851.3	3683	3484	3871.73	41.6755
ENSMUST00000020692.6	2743	2544	1524	22.4658
ENSMUST00000014505.4	4302	4103	737.381	6.73976
ENSMUST00000014447.12	3619	3420	818.247	8.97248
ENSMUST00000016678.13	1769	1570	1216.65	29.0617
ENSMUST00000017610.9	3709	3510	927.787	9.91277
ENSMUST00000020085.6	1431	1232	280.068	8.52525
ENSMUST00000019945.14	2129	1930	505.053	9.81372
ENSMUST00000017637.12	3831	3632	2056.73	21.2367
ENSMUST00000016638.7	2454	2255	725.675	12.0684
ENSMUST00000020523.3	4146	3947	1432.39	13.6097
ENSMUST00000019726.7	3645	3446	2763.13	30.0704
ENSMUST00000020586.6	2263	2064	591.391	10.7453
ENSMUST00000027554.7	6857	6658	2121.35	11.9487
ENSMUST00000023159.9	3095	2896	1377.56	17.8388
ENSMUST00000025385.6	2684	2485	3999.28	60.3545
ENSMUST00000021889.5	1414	1215	2394	73.8927
ENSMUST00000021885.7	1621	1422	5065.76	133.598
ENSMUST00000026269.3	4848	4649	6032.44	48.6617
ENSMUST00000024786.13	2296	2097	2022.83	36.1755
ENSMUST00000022469.12	5559	5360	2774.57	19.4126
ENSMUST00000026142.7	2821	2622	11859.5	169.624
ENSMUST00000027632.13	2523	2324	331.987	5.35721
ENSMUST00000025567.8	3150	2951	1910.12	24.2743
ENSMUST00000022148.6	2123	1924	467.546	9.11324
ENSMUST00000026899.3	2023	1824	4456.9	91.6352
ENSMUST00000025595.4	3267	3068	600.603	7.34152
ENSMUST00000026577.12	3191	2992	9161.72	114.834
ENSMUST00000022660.13	5316	5117	2168.09	15.8897
ENSMUST00000027153.5	1916	1717	1108.53	24.212
ENSMUST00000027279.11	2838	2639	3977.01	56.5159
ENSMUST00000022108.8	5715	5516	801.633	5.45011
ENSMUST00000028286.11	1489	1290	668.3	19.4283
ENSMUST00000023803.7	1437	1238	45753	1385.97
ENSMUST00000022517.8	1497	1298	370.211	10.6962
ENSMUST00000021714.8	1308	1109	966.192	32.6728
ENSMUST00000022345.6	1631	1432	1339.46	35.0786
ENSMUST00000025522.10	5407	5208	2302.78	16.582
ENSMUST00000027760.13	4572	4373	1125.41	9.6513
ENSMUST00000025645.13	3657	3458	817.362	8.86428
ENSMUST00000027263.13	3293	3094	1225.03	14.8485
ENSMUST00000024011.9	3392	3193	1220	14.3289
ENSMUST00000025856.16	5161	4962	2894.34	21.8749
ENSMUST00000022340.4	4876	4677	4966.98	39.8271
ENSMUST00000023487.4	7964	7765	3238.64	15.6414
ENSMUST00000022418.14	1447	1248	472.185	14.189
ENSMUST00000022169.9	1905	1706	1504.4	33.0703
ENSMUST00000022828.8	855	656	266.787	15.2516
ENSMUST00000025419.8	1403	1204	1907	59.3989
ENSMUST00000023774.11	3025	2826	605.129	8.03026
ENSMUST00000028207.12	3833	3634	769.265	7.93862
ENSMUST00000027943.5	801	602	853.595	53.1752
ENSMUST00000024721.7	2339	2140	208.22	3.6489
ENSMUST00000026568.9	3624	3425	1700.74	18.6222
ENSMUST00000024839.5	4521	4322	2195	19.046
ENSMUST00000022185.9	2741	2542	991.559	14.6284
ENSMUST00000022875.6	3498	3299	1396.93	15.8798
ENSMUST00000025490.9	5030	4831	1033.39	8.02194
ENSMUST00000026415.8	2240	2041	1641.52	30.1618
ENSMUST00000023171.7	1468	1269	315.031	9.30991
ENSMUST00000024840.11	5322	5123	1827.75	13.3797
ENSMUST00000028062.7	2193	1994	2358.04	44.3487
ENSMUST00000023105.4	2408	2209	3596.47	61.057
ENSMUST00000024119.10	2168	1969	779.743	14.8511
ENSMUST00000027532.12	2202	2003	644.04	12.0583
ENSMUST00000021564.10	3439	3240	2374.17	27.4803
ENSMUST00000023100.7	5077	4878	3938.31	30.2777
ENSMUST00000025667.13	2898	2699	1904.46	26.462
ENSMUST00000023693.13	3047	2848	454.482	5.98454
ENSMUST00000024595.3	3504	3305	1660	18.8361
ENSMUST00000024104.8	2068	1869	626.969	12.5803
ENSMUST00000027634.12	569	370	2779.57	281.728
ENSMUST00000026902.8	3522	3323	1478.68	16.6878
ENSMUST00000024906.5	4086	3887	1645.02	15.8712
ENSMUST00000025161.9	2898	2699	923.131	12.8267
ENSMUST00000023072.6	3784	3585	2746.25	28.728
ENSMUST00000025914.6	1281	1082	219.537	7.60911
ENSMUST00000021778.13	844	645	8104.86	471.238
ENSMUST00000022682.5	2914	2715	2012.47	27.798
ENSMUST00000025363.6	2375	2176	1878.55	32.3757
ENSMUST00000022531.13	5191	4992	931.983	7.00144
ENSMUST00000025867.5	2716	2517	968.851	14.4354
ENSMUST00000024978.6	715	516	317.631	23.0849
ENSMUST00000027178.12	6342	6143	1608.23	9.81799
ENSMUST00000023550.8	1809	1610	2221.25	51.7399
ENSMUST00000025681.7	5995	5796	1377	8.90963
ENSMUST00000028280.13	8406	8207	4651.75	21.2562
ENSMUST00000021790.6	914	715	4846	254.174
ENSMUST00000028257.2	3330	3131	466.187	5.58381
ENSMUST00000022296.6	1408	1209	2590.72	80.3616
ENSMUST00000028135.14	3714	3515	5989	63.8974
ENSMUST00000026119.7	1957	1758	283.314	6.04369
ENSMUST00000024954.10	5516	5317	6980.53	49.2352
ENSMUST00000025904.11	1262	1063	1226.36	43.2651
ENSMUST00000022099.14	3675	3476	2498.54	26.9563
ENSMUST00000025484.8	2059	1860	999.143	20.1451
ENSMUST00000023486.14	4890	4691	28831.9	230.495
ENSMUST00000021959.10	1527	1328	898.087	25.3615
ENSMUST00000025393.13	3384	3185	1751.62	20.6245
ENSMUST00000025684.3	3353	3154	8374.18	99.5714
ENSMUST00000028005.2	1097	898	1282	53.5384
ENSMUST00000026170.2	1529	1330	482	13.5909
ENSMUST00000024734.7	645	446	568.237	47.7803
ENSMUST00000026666.12	3363	3164	4054.44	48.0561
ENSMUST00000021832.6	2633	2434	632.88	9.75112
ENSMUST00000026735.8	1526	1327	475	13.4238
ENSMUST00000022757.4	919	720	2714.46	141.385
ENSMUST00000026991.15	1748	1549	1095.39	26.5198
ENSMUST00000025254.8	1870	1671	720.476	16.1695
ENSMUST00000021844.14	3266	3067	501.158	6.12794
ENSMUST00000022587.9	1762	1563	4592.45	110.189
ENSMUST00000024698.9	984	785	1049.84	50.1543
ENSMUST00000021903.2	1071	872	1246.49	53.6077
ENSMUST00000022629.8	4520	4321	929.262	8.06507
ENSMUST00000021776.3	993	794	23098.1	1090.96
ENSMUST00000026296.7	4001	3802	909.283	8.96893
ENSMUST00000021888.8	1378	1179	364.805	11.6038
ENSMUST00000021207.6	3512	3313	3302.33	37.3811
ENSMUST00000026012.7	1815	1616	6662.13	154.606
ENSMUST00000026013.5	4167	3968	3501.59	33.0939
ENSMUST00000027137.10	3370	3171	3145.83	37.2043
ENSMUST00000022977.13	2758	2559	4377.41	64.1506
ENSMUST00000027997.8	4096	3897	3916.79	37.6924
ENSMUST00000021971.5	3374	3175	1228.54	14.511
ENSMUST00000027367.13	2876	2677	1793.94	25.1313
ENSMUST00000027743.12	4589	4390	727.614	6.21571
ENSMUST00000026665.7	5179	4980	1070.13	8.05859
ENSMUST00000027989.12	4612	4413	2878.6	24.4625
ENSMUST00000021738.9	2971	2772	937.811	12.6875
ENSMUST00000021968.6	2451	2252	695.316	11.5789
ENSMUST00000023689.10	3909	3710	3607.86	36.4695
ENSMUST00000025827.9	2613	2414	1805.98	28.0563
ENSMUST00000026672.7	3802	3603	572.583	5.95975
ENSMUST00000021459.13	3158	2959	4327.85	54.8506
ENSMUST00000025866.13	3253	3054	800.53	9.83021
ENSMUST00000022701.6	4656	4457	708.596	5.96225
ENSMUST00000023818.10	2824	2625	592.41	8.46344
ENSMUST00000026172.2	1100	901	257.158	10.7036
ENSMUST00000021362.4	1905	1706	1512.41	33.2464
ENSMUST00000023691.11	1850	1651	799.288	18.1556
ENSMUST00000026865.14	5481	5282	4886.75	34.6957
ENSMUST00000026917.9	3597	3398	933.678	10.3045
ENSMUST00000022786.5	2670	2471	738.294	11.205
ENSMUST00000024958.8	5938	5739	2382.28	15.5672
ENSMUST00000021142.7	4593	4394	1366.88	11.666
ENSMUST00000021375.11	4109	3910	2670.18	25.6105
ENSMUST00000029541.11	2259	2060	706.536	12.8624
ENSMUST00000032336.6	2010	1811	4023.04	83.3085
ENSMUST00000028378.3	3885	3686	492.854	5.01437
ENSMUST00000040110.7	5527	5328	1202	8.46047
ENSMUST00000033289.5	4085	3886	1730.89	16.704
ENSMUST00000032151.2	2515	2316	945.342	15.3075
ENSMUST00000032736.10	5205	5006	1231.08	9.22255
ENSMUST00000041438.6	2600	2401	327.609	5.11703
ENSMUST00000034650.14	2989	2790	765.063	10.2836
ENSMUST00000037286.9	2000	1801	586	12.2022
ENSMUST00000033775.8	2525	2326	1201.74	19.3756
ENSMUST00000033741.14	2419	2220	441.167	7.45253
ENSMUST00000034717.6	5040	4841	1019.14	7.89498
ENSMUST00000034285.13	1596	1397	7207.67	193.487
ENSMUST00000036606.13	4963	4764	868.549	6.83717
ENSMUST00000032865.16	1585	1386	754	20.4015
ENSMUST00000037064.4	4174	3975	2235.76	21.0932
ENSMUST00000033490.12	3658	3459	479.3	5.1965
ENSMUST00000031309.15	2421	2222	1247.22	21.0501
ENSMUST00000036248.12	4538	4339	886.438	7.66148
ENSMUST00000031788.8	1825	1626	1858.74	42.8698
ENSMUST00000033878.13	3217	3018	538.911	6.69656
ENSMUST00000033450.2	2651	2452	461	7.05074
ENSMUST00000029128.3	1112	913	304.467	12.5061
ENSMUST00000036109.7	1681	1482	231.563	5.85968
ENSMUST00000033502.13	1902	1703	423.467	9.32522
ENSMUST00000029046.8	987	788	2294.65	109.205
ENSMUST00000034913.4	1205	1006	585.667	21.8327
ENSMUST00000031447.11	1595	1396	1241.31	33.3463
ENSMUST00000030080.6	7314	7115	2978.85	15.701
ENSMUST00000028648.2	3761	3562	801.35	8.43689
ENSMUST00000032179.13	7037	6838	1475.2	8.09051
ENSMUST00000033057.8	1149	950	562.256	22.1955
ENSMUST00000041388.10	3011	2812	18572.8	247.694
ENSMUST00000037423.3	1539	1340	436.848	12.2259
ENSMUST00000030922.14	2641	2442	2050.82	31.4945
ENSMUST00000044442.9	4235	4036	1526.26	14.1818
ENSMUST00000038945.5	1435	1236	1236	37.502
ENSMUST00000029463.12	1802	1603	24000.6	561.49
ENSMUST00000030357.14	2354	2155	859.221	14.9524
ENSMUST00000035540.8	5494	5295	3386	23.9814
ENSMUST00000043577.2	1416	1217	1022	31.493
ENSMUST00000033468.10	4569	4370	8140.73	69.8612
ENSMUST00000040461.3	3435	3236	1761	20.4082
ENSMUST00000034632.9	2619	2420	309.134	4.79055
ENSMUST00000034171.8	3692	3493	2349.83	25.2285
ENSMUST00000041416.7	2416	2217	1283	21.7028
ENSMUST00000031091.12	6677	6478	3528.62	20.4276
ENSMUST00000038160.5	2448	2249	454	7.57043
ENSMUST00000040056.14	3310	3111	2158.98	26.0257
ENSMUST00000031530.8	3204	3005	2258.93	28.1911
ENSMUST00000033335.5	1028	829	262.23	11.8626
ENSMUST00000029610.8	1789	1590	4451.48	104.993
ENSMUST00000043333.8	1708	1509	780.33	19.3929
ENSMUST00000030306.13	5517	5318	1000.73	7.05701
ENSMUST00000035982.7	4832	4633	1278.49	10.3487
ENSMUST00000030551.10	2522	2323	5098.8	82.3138
ENSMUST00000031868.4	3427	3228	2648.44	30.7689
ENSMUST00000031080.14	2938	2739	660	9.03662
ENSMUST00000043294.11	3286	3087	996.716	12.1085
ENSMUST00000033394.7	3903	3704	478.565	4.84534
ENSMUST00000043680.8	1802	1603	1844.55	43.153
ENSMUST00000032373.11	1304	1105	3884.4	131.83
ENSMUST00000035148.12	7122	6923	2539.3	13.7554
ENSMUST00000037828.7	6549	6350	3076.36	18.1684
ENSMUST00000030361.10	1775	1576	1827.77	43.4931
ENSMUST00000030127.12	2862	2663	873.069	12.2951
ENSMUST00000033229.4	633	434	44643	3857.6
ENSMUST00000037528.9	4611	4412	1792.85	15.2392
ENSMUST00000029540.12	4066	3867	967.266	9.3805
ENSMUST00000034740.14	5499	5300	15570.9	110.177
ENSMUST00000039788.10	3186	2987	564.374	7.08575
ENSMUST00000030261.5	958	759	628.585	31.0582
ENSMUST00000032422.5	2306	2107	947.474	16.8638
ENSMUST00000037557.8	5511	5312	1584.32	11.1851
ENSMUST00000035158.15	2571	2372	789.047	12.475
ENSMUST00000044002.9	2039	1840	276.522	5.63593
ENSMUST00000040576.9	5068	4869	3314	25.5251
ENSMUST00000036497.15	3378	3179	367.744	4.3382
ENSMUST00000032066.12	4527	4328	1644.91	14.2531
ENSMUST00000034618.5	2193	1994	284	5.3413
ENSMUST00000037399.15	1028	829	163.396	7.39163
ENSMUST00000036049.5	3141	2942	789.391	10.0624
ENSMUST00000031606.9	3212	3013	1074.78	13.3775
ENSMUST00000032977.10	1520	1321	1615.69	45.8679
ENSMUST00000034243.6	5135	4936	2462.95	18.7126
ENSMUST00000030917.5	5522	5323	1212.42	8.54185
ENSMUST00000041543.8	2553	2354	1670.29	26.6096
ENSMUST00000042503.8	4340	4141	900.338	8.15369
ENSMUST00000033752.13	3964	3765	1417.95	14.1237
ENSMUST00000030464.13	5257	5058	802.31	5.94864
ENSMUST00000036206.13	2473	2274	676.619	11.1585
ENSMUST00000028522.9	4310	4111	1907.56	17.4014
ENSMUST00000031347.7	1391	1192	655.238	20.6147
ENSMUST00000033290.11	2955	2756	723.007	9.83824
ENSMUST00000036719.11	6533	6334	2848.12	16.863
ENSMUST00000040706.8	4709	4510	628.133	5.2231
ENSMUST00000032194.10	3113	2914	2419.09	31.1327
ENSMUST00000032988.9	1852	1653	5536.97	125.618
ENSMUST00000041555.9	4998	4799	913.891	7.14164
ENSMUST00000044415.15	2467	2268	839.63	13.8835
ENSMUST00000040668.8	2805	2606	1121.27	16.1358
ENSMUST00000030446.14	1489	1290	1339.73	38.9477
ENSMUST00000032705.12	3508	3309	664.929	7.53586
ENSMUST00000033952.7	4372	4173	929.969	8.35746
ENSMUST00000034944.8	1772	1573	211.031	5.0312
ENSMUST00000038275.10	3065	2866	475.751	6.22527
ENSMUST00000034478.2	3259	3060	1679.26	20.5802
ENSMUST00000031736.15	2893	2694	1012.33	14.0922
ENSMUST00000030643.2	4126	3927	2411.63	23.0305
ENSMUST00000037609.7	2694	2495	1269.39	19.0799
ENSMUST00000037853.4	3642	3443	559.034	6.08913
ENSMUST00000034363.6	1840	1641	2274	51.968
ENSMUST00000031320.7	588	389	112.605	10.8558
ENSMUST00000042985.10	2626	2427	810.529	12.5243
ENSMUST00000034041.8	2497	2298	636.37	10.3852
ENSMUST00000039784.11	1762	1563	2849.29	68.3646
ENSMUST00000040455.4	6194	5995	3279.64	20.5159
ENSMUST00000033923.13	6159	5960	1287.54	8.10156
ENSMUST00000040430.7	2766	2567	6944.71	101.457
ENSMUST00000035667.8	3752	3553	706.824	7.46054
ENSMUST00000030069.6	2296	2097	3049	54.5272
ENSMUST00000030432.7	1418	1219	1766.32	54.3401
ENSMUST00000040514.7	6323	6124	1101.22	6.74363
ENSMUST00000036578.6	4594	4395	4562.26	38.9292
ENSMUST00000034590.3	1595	1396	1445.99	38.8449
ENSMUST00000029183.2	2266	2067	1013.64	18.3907
ENSMUST00000043520.4	2012	1813	362.146	7.491
ENSMUST00000043929.10	1618	1419	412.589	10.9041
ENSMUST00000044297.6	2864	2665	955.636	13.4477
ENSMUST00000030814.10	2059	1860	667.502	13.4584
ENSMUST00000038142.14	1083	884	635.143	26.9447
ENSMUST00000032200.15	2644	2445	1513.02	23.207
ENSMUST00000044021.11	3571	3372	819.074	9.1094
ENSMUST00000031607.6	4035	3836	823.95	8.0552
ENSMUST00000031565.14	2675	2476	15913.3	241.026
ENSMUST00000038446.9	2143	1944	243.261	4.69278
ENSMUST00000041684.10	4929	4730	2504	19.853
ENSMUST00000028672.12	1054	855	218.839	9.5987
ENSMUST00000034534.12	5080	4881	1297.17	9.96651
ENSMUST00000030385.12	1443	1244	440.712	13.2858
ENSMUST00000033995.13	1039	840	229.142	10.2301
ENSMUST00000039373.13	6590	6391	4622.4	27.1239
ENSMUST00000042974.14	1773	1574	493.082	11.7481
ENSMUST00000035273.3	879	680	9617.08	530.381
ENSMUST00000031003.10	4088	3889	5055.76	48.7531
ENSMUST00000039620.6	1170	971	288.58	11.1456
ENSMUST00000030636.10	1060	861	3162.26	137.736
ENSMUST00000031750.13	5469	5270	2356.47	16.7689
ENSMUST00000038775.5	3694	3495	1351	14.4965
ENSMUST00000040423.11	1691	1492	493.376	12.4012
ENSMUST00000044116.13	3770	3571	981.193	10.3043
ENSMUST00000030471.8	3065	2866	3983.47	52.1241
ENSMUST00000038259.12	3010	2811	3124.69	41.687
ENSMUST00000039928.6	6439	6240	3000.79	18.0346
ENSMUST00000030326.9	2460	2261	7133.2	118.314
ENSMUST00000036742.13	1401	1202	897.493	28.0015
ENSMUST00000030399.6	2593	2394	3796.9	59.4784
ENSMUST00000031668.9	5348	5149	4521.01	32.9281
ENSMUST00000034591.10	6058	5859	1480.48	9.47616
ENSMUST00000033163.7	1823	1624	2513.56	58.0439
ENSMUST00000039016.13	3062	2863	399.882	5.23799
ENSMUST00000041142.3	2242	2043	448.455	8.23198
ENSMUST00000032825.13	2125	1926	3497.19	68.0953
ENSMUST00000035009.15	993	794	712.019	33.6299
ENSMUST00000037029.6	6782	6583	3179.66	18.1138
ENSMUST00000031653.11	6895	6696	944.37	5.28909
ENSMUST00000029810.5	3203	3004	750.276	9.36645
ENSMUST00000034713.8	4627	4428	12767.8	108.134
ENSMUST00000035325.14	3348	3149	1648.47	19.6319
ENSMUST00000041500.7	2812	2613	5627.71	80.7693
ENSMUST00000031731.13	1626	1427	577.395	15.1741
ENSMUST00000034698.8	1378	1179	738.863	23.502
ENSMUST00000033591.5	1744	1545	3373	81.8732
ENSMUST00000037315.12	6877	6678	8221.85	46.1718
ENSMUST00000035672.4	6217	6018	1580.27	9.84767
ENSMUST00000029773.12	2049	1850	3818.8	77.4121
ENSMUST00000040336.11	6251	6052	1261.06	7.81432
ENSMUST00000030898.11	2860	2661	1729.77	24.3779
ENSMUST00000031445.4	3239	3040	2262.7	27.9131
ENSMUST00000028783.13	2273	2074	1582.64	28.6171
ENSMUST00000042661.7	4658	4459	3771.8	31.7224
ENSMUST00000043378.8	1559	1360	2278.91	62.8408
ENSMUST00000029770.7	3489	3290	1537.35	17.524
ENSMUST00000033818.9	7549	7350	5195.56	26.5094
ENSMUST00000041168.5	6507	6308	3941.85	23.4348
ENSMUST00000030489.8	4213	4014	586.453	5.47911
ENSMUST00000031490.10	5213	5014	1911.67	14.2983
ENSMUST00000033941.6	2525	2326	2428.83	39.1599
ENSMUST00000033876.13	5760	5561	1386.11	9.34755
ENSMUST00000032265.12	3572	3373	3121.53	34.7061
ENSMUST00000043050.8	2331	2132	326.54	5.74385
ENSMUST00000033979.5	4046	3847	51596.4	502.98
ENSMUST00000033715.4	2168	1969	1027.89	19.5773
ENSMUST00000029630.14	2083	1884	63.513	1.26426
ENSMUST00000034300.7	1208	1009	1602.23	59.551
ENSMUST00000037205.10	828	629	164	9.77794
ENSMUST00000034164.5	2304	2105	3645.31	64.9436
ENSMUST00000043589.7	6383	6184	932.779	5.6567
ENSMUST00000031382.13	4387	4188	1194.28	10.6943
ENSMUST00000036172.9	4002	3803	500.118	4.93174
ENSMUST00000033169.8	2525	2326	1645.95	26.5375
ENSMUST00000031317.9	1958	1759	366.575	7.8154
ENSMUST00000034876.9	1716	1517	2979.87	73.6659
ENSMUST00000036476.9	3843	3644	1431.05	14.7276
ENSMUST00000039631.9	2035	1836	2695.05	55.0489
ENSMUST00000037378.5	949	750	297.812	14.8914
ENSMUST00000031273.8	3924	3725	1969.09	19.824
ENSMUST00000070532.7	823	624	6045.39	363.324
ENSMUST00000064481.14	1448	1249	279.926	8.40494
ENSMUST00000051484.4	1410	1211	379	11.7368
ENSMUST00000071096.2	2321	2122	473.871	8.37468
ENSMUST00000048068.14	3905	3706	1713.65	17.3409
ENSMUST00000052457.14	4717	4518	1592.52	13.2188
ENSMUST00000051259.9	2439	2240	1948.2	32.6167
ENSMUST00000067620.11	5690	5491	4320.92	29.5107
ENSMUST00000070890.5	1653	1454	898	23.1615
ENSMUST00000071664.11	1276	1077	1648.66	57.4075
ENSMUST00000072329.14	1362	1163	679.463	21.9099
ENSMUST00000053593.7	3545	3346	5793.99	64.9391
ENSMUST00000060711.7	7149	6950	1112.11	6.00093
ENSMUST00000047753.4	4997	4798	742.116	5.8005
ENSMUST00000052068.10	2652	2453	2100.14	32.1073
ENSMUST00000044752.5	1023	824	120	5.46145
ENSMUST00000049093.7	2795	2596	1813.14	26.1928
ENSMUST00000061498.6	4074	3875	617	5.97128
ENSMUST00000068237.11	7303	7104	2338.46	12.3447
ENSMUST00000045303.9	3241	3042	688.749	8.49094
ENSMUST00000056649.12	2847	2648	1112.41	15.7544
ENSMUST00000068603.7	5847	5648	1269.11	8.42675
ENSMUST00000045713.3	4892	4693	1208.61	9.65803
ENSMUST00000051395.8	3824	3625	653.573	6.76146
ENSMUST00000046575.16	1883	1684	3075.99	68.5009
ENSMUST00000059193.6	3336	3137	4889.58	58.4536
ENSMUST00000044725.8	1668	1469	443.924	11.3329
ENSMUST00000063156.10	1245	1046	990.314	35.5055
ENSMUST00000071526.5	1271	1072	11024.3	385.664
ENSMUST00000058865.13	2406	2207	392.207	6.6645
ENSMUST00000072331.12	439	240	114.181	17.8417
ENSMUST00000052825.6	1037	838	150.444	6.73264
ENSMUST00000050183.6	4428	4229	4557.05	40.4111
ENSMUST00000059078.3	3075	2876	1389.23	18.115
ENSMUST00000045923.9	2950	2751	1526.66	20.8117
ENSMUST00000045748.6	2115	1916	591.591	11.5792
ENSMUST00000057921.9	2242	2043	2562.73	47.0422
ENSMUST00000069580.11	1434	1235	1731.03	52.5645
ENSMUST00000064371.13	6640	6441	2501.48	14.5646
ENSMUST00000059768.16	9964	9765	1688.54	6.48477
ENSMUST00000071711.3	2347	2148	4002	69.871
ENSMUST00000049488.8	5366	5167	1210.79	8.78791
ENSMUST00000053664.8	1977	1778	1876.29	39.5751
